open,close,Trading_turnover,high,low
102.73,102.5,444.16,104.01,101.33
101.87,101.63,431.6,103.13,100.49
101.53,101.3,426.64,102.78,100.16
101.97,101.74,432.81,103.23,100.6
102.62,102.4,442.24,103.9,101.24
102.87,102.64,445.85,104.16,101.48
102.95,102.72,447.02,104.24,101.56
102.98,102.75,447.41,104.27,101.59
103.02,102.79,447.98,104.31,101.62
103.1,102.87,449.13,104.39,101.7
103.18,102.95,450.34,104.47,101.78
103.29,103.06,451.82,104.58,101.89
103.42,103.19,453.7,104.71,102.01
103.53,103.31,455.39,104.83,102.13
103.64,103.41,456.88,104.94,102.23
103.73,103.5,458.23,105.03,102.32
103.82,103.59,459.56,105.13,102.41
103.92,103.69,460.94,105.23,102.5
104.02,103.79,462.37,105.33,102.6
104.12,103.89,463.79,105.43,102.7
104.21,103.99,465.2,105.53,102.79
104.31,104.08,466.58,105.63,102.89
104.41,104.18,467.95,105.73,102.98
104.5,104.27,469.29,105.82,103.07
104.59,104.36,470.62,105.92,103.16
104.68,104.46,471.94,106.01,103.25
104.77,104.55,473.24,106.1,103.34
104.86,104.64,474.53,106.19,103.43
104.95,104.72,475.8,106.29,103.51
105.04,104.81,477.05,106.37,103.6
