open,close,Trading_turnover,high,low
104.05,103.82,462.79,105.36,102.64
104.24,104.01,465.46,105.55,102.82
104.41,104.18,467.99,105.73,102.99
104.6,104.37,470.68,105.92,103.17
104.79,104.56,473.43,106.12,103.36
104.97,104.75,476.07,106.31,103.54
105.12,104.89,478.12,106.45,103.68
105.22,104.99,479.65,106.56,103.78
105.29,105.06,480.64,106.63,103.85
105.31,105.08,480.88,106.65,103.86
105.35,105.12,481.46,106.69,103.9
105.44,105.21,482.83,106.79,103.99
105.55,105.32,484.34,106.89,104.1
105.63,105.41,485.58,106.98,104.18
105.71,105.48,486.67,107.06,104.25
105.78,105.55,487.69,107.13,104.32
105.85,105.62,488.69,107.2,104.39
105.92,105.69,489.69,107.27,104.46
105.99,105.76,490.68,107.35,104.53
106.06,105.83,491.66,107.42,104.59
106.12,105.89,492.62,107.48,104.66
106.19,105.96,493.56,107.55,104.72
106.25,106.02,494.47,107.62,104.78
106.31,106.09,495.36,107.68,104.85
106.37,106.15,496.22,107.74,104.9
106.43,106.2,497.06,107.8,104.96
106.49,106.26,497.88,107.86,105.02
106.54,106.32,498.68,107.92,105.07
106.6,106.37,499.46,107.97,105.12
106.65,106.42,500.22,108.03,105.18
