open,close,Trading_turnover,high,low
102.42,102.19,439.31,103.69,101.04
102.88,102.65,445.91,104.16,101.49
103.34,103.12,452.59,104.64,101.95
103.75,103.53,458.48,105.06,102.35
104.06,103.83,462.9,105.37,102.64
104.24,104.01,465.51,105.56,102.82
104.32,104.09,466.69,105.64,102.9
104.36,104.14,467.34,105.68,102.94
104.4,104.18,467.91,105.72,102.98
104.43,104.21,468.34,105.76,103.01
104.51,104.29,469.47,105.84,103.09
104.65,104.42,471.43,105.98,103.22
104.77,104.54,473.17,106.1,103.34
104.86,104.64,474.52,106.19,103.43
104.94,104.72,475.7,106.28,103.51
105.02,104.8,476.85,106.36,103.59
105.11,104.88,478.03,106.44,103.67
105.19,104.96,479.23,106.53,103.75
105.27,105.05,480.44,106.62,103.83
105.36,105.13,481.63,106.7,103.91
105.44,105.21,482.8,106.78,103.99
105.52,105.29,483.95,106.87,104.07
105.6,105.37,485.06,106.95,104.14
105.67,105.44,486.15,107.02,104.22
105.75,105.52,487.21,107.1,104.29
105.82,105.59,488.26,107.17,104.36
105.89,105.66,489.29,107.25,104.43
105.96,105.73,490.3,107.32,104.5
106.03,105.8,491.29,107.39,104.57
106.1,105.87,492.25,107.46,104.63
