open,close,Trading_turnover,high,low
112.35,112.12,581.68,113.86,110.74
112.27,112.04,580.54,113.78,110.67
112.2,111.97,579.52,113.7,110.6
112.14,111.91,578.67,113.64,110.54
112.05,111.82,577.42,113.55,110.45
111.92,111.69,575.54,113.42,110.33
111.74,111.51,572.99,113.23,110.15
111.55,111.31,570.21,113.03,109.96
111.35,111.12,567.42,112.83,109.77
111.14,110.91,564.43,112.62,109.56
110.91,110.68,561.11,112.38,109.33
110.73,110.5,558.63,112.2,109.16
110.62,110.39,557.07,112.09,109.06
110.5,110.27,555.36,111.97,108.94
110.38,110.15,553.63,111.84,108.82
110.26,110.03,551.94,111.72,108.71
110.15,109.92,550.34,111.61,108.6
110.05,109.82,548.84,111.5,108.49
109.95,109.72,547.45,111.4,108.4
109.86,109.63,546.15,111.31,108.31
109.77,109.54,544.93,111.22,108.23
109.69,109.46,543.78,111.14,108.15
109.62,109.39,542.7,111.06,108.07
109.54,109.32,541.68,110.99,108.0
109.48,109.25,540.71,110.92,107.94
109.41,109.18,539.8,110.85,107.88
109.35,109.12,538.93,110.79,107.82
109.3,109.07,538.11,110.73,107.76
109.24,109.01,537.34,110.68,107.71
109.19,108.96,536.6,110.62,107.66
