open,close,Trading_turnover,high,low
112.18,111.95,579.27,113.69,110.58
112.15,111.92,578.79,113.65,110.55
112.12,111.88,578.28,113.62,110.52
112.05,111.82,577.38,113.55,110.45
111.95,111.71,575.88,113.44,110.35
111.82,111.59,574.06,113.31,110.22
111.68,111.44,572.06,113.17,110.09
111.5,111.27,569.61,112.99,109.92
111.3,111.06,566.65,112.78,109.71
111.06,110.83,563.35,112.54,109.49
110.84,110.61,560.14,112.31,109.27
110.68,110.45,557.91,112.15,109.12
110.58,110.35,556.4,112.04,109.01
110.46,110.23,554.73,111.92,108.9
110.34,110.11,553.02,111.8,108.78
110.22,109.99,551.37,111.68,108.67
110.11,109.88,549.8,111.57,108.56
110.01,109.78,548.34,111.46,108.46
109.92,109.69,546.98,111.37,108.37
109.83,109.6,545.7,111.27,108.28
109.74,109.51,544.51,111.19,108.2
109.66,109.44,543.38,111.11,108.12
109.59,109.36,542.33,111.03,108.05
109.52,109.29,541.33,110.96,107.98
109.45,109.23,540.38,110.89,107.92
109.39,109.16,539.48,110.83,107.85
109.33,109.1,538.63,110.77,107.8
109.28,109.05,537.83,110.71,107.74
109.22,108.99,537.07,110.66,107.69
109.17,108.94,536.35,110.61,107.64
