open,close,Trading_turnover,high,low
103.06,102.83,448.59,104.34,101.66
102.86,102.63,445.83,104.15,101.47
102.89,102.66,446.12,104.17,101.49
103.13,102.9,449.62,104.42,101.73
103.45,103.22,454.16,104.75,102.05
103.68,103.46,457.49,104.99,102.28
103.86,103.63,459.99,105.16,102.45
103.99,103.76,461.95,105.3,102.58
104.08,103.85,463.18,105.39,102.66
104.12,103.89,463.84,105.43,102.7
104.15,103.92,464.22,105.46,102.73
104.23,104.0,465.41,105.55,102.81
104.37,104.14,467.35,105.68,102.94
104.48,104.25,469.0,105.8,103.05
104.58,104.35,470.4,105.9,103.15
104.66,104.44,471.67,105.99,103.23
104.75,104.52,472.91,106.08,103.32
104.84,104.61,474.16,106.17,103.4
104.92,104.7,475.42,106.26,103.49
105.01,104.78,476.67,106.35,103.57
105.1,104.87,477.92,106.44,103.66
105.18,104.96,479.15,106.52,103.74
105.27,105.04,480.36,106.61,103.82
105.35,105.12,481.54,106.69,103.9
105.43,105.2,482.69,106.78,103.98
105.51,105.28,483.82,106.86,104.06
105.59,105.36,484.94,106.94,104.14
105.66,105.44,486.03,107.01,104.21
105.74,105.51,487.11,107.09,104.28
105.81,105.58,488.16,107.17,104.36
