open,close,Trading_turnover,high,low
11.06,11.05,257.23,11.14,10.92
11.18,11.17,265.04,11.27,11.04
11.28,11.27,272.7,11.37,11.13
11.36,11.35,278.89,11.45,11.21
11.4,11.4,282.92,11.5,11.25
11.42,11.41,284.74,11.52,11.27
11.41,11.41,284.89,11.52,11.26
11.4,11.39,284.2,11.5,11.25
11.38,11.38,282.98,11.49,11.23
11.35,11.35,280.48,11.45,11.2
11.35,11.34,279.54,11.45,11.2
11.38,11.37,281.49,11.48,11.23
11.4,11.39,283.3,11.5,11.25
11.41,11.4,284.12,11.51,11.26
11.41,11.41,284.38,11.52,11.26
11.41,11.41,284.35,11.52,11.26
11.41,11.4,284.23,11.51,11.26
11.41,11.4,284.15,11.51,11.26
11.41,11.41,284.2,11.52,11.26
11.42,11.41,284.42,11.52,11.26
11.42,11.42,284.77,11.53,11.27
11.43,11.42,285.17,11.53,11.27
11.43,11.43,285.46,11.53,11.28
11.43,11.43,285.61,11.54,11.28
11.43,11.43,285.72,11.54,11.28
11.44,11.43,285.82,11.54,11.28
11.44,11.43,285.94,11.54,11.29
11.44,11.44,286.08,11.55,11.29
11.44,11.44,286.24,11.55,11.29
11.45,11.44,286.4,11.55,11.29
