open,close,Trading_turnover,high,low
10.6,10.59,234.08,10.67,10.47
10.64,10.63,235.63,10.71,10.51
10.67,10.66,236.97,10.74,10.53
10.69,10.68,238.0,10.76,10.56
10.7,10.69,238.72,10.78,10.57
10.71,10.7,239.26,10.79,10.58
10.72,10.71,239.6,10.79,10.59
10.72,10.71,239.81,10.79,10.59
10.72,10.71,239.82,10.79,10.59
10.72,10.71,239.65,10.79,10.58
10.71,10.7,239.54,10.79,10.58
10.72,10.7,239.65,10.79,10.58
10.72,10.71,239.92,10.79,10.59
10.72,10.71,240.09,10.8,10.59
10.72,10.71,240.18,10.8,10.59
10.73,10.71,240.24,10.8,10.59
10.73,10.72,240.28,10.8,10.59
10.73,10.72,240.31,10.8,10.59
10.73,10.72,240.35,10.8,10.59
10.73,10.72,240.39,10.8,10.6
10.73,10.72,240.44,10.8,10.6
10.73,10.72,240.5,10.8,10.6
10.73,10.72,240.55,10.8,10.6
10.73,10.72,240.59,10.81,10.6
10.73,10.72,240.62,10.81,10.6
10.73,10.72,240.65,10.81,10.6
10.73,10.72,240.69,10.81,10.6
10.74,10.72,240.72,10.81,10.6
10.74,10.73,240.75,10.81,10.6
10.74,10.73,240.78,10.81,10.6
