open,close,Trading_turnover,high,low
11.2,11.19,266.01,11.28,11.05
11.33,11.32,275.54,11.42,11.18
11.43,11.42,283.15,11.53,11.28
11.49,11.48,288.01,11.59,11.34
11.51,11.51,290.28,11.62,11.36
11.51,11.5,290.77,11.62,11.36
11.5,11.49,290.5,11.61,11.35
11.49,11.49,290.03,11.6,11.34
11.47,11.47,288.7,11.58,11.32
11.46,11.45,287.37,11.56,11.31
11.46,11.45,287.01,11.57,11.31
11.47,11.46,287.68,11.58,11.32
11.48,11.48,288.64,11.59,11.33
11.48,11.48,288.93,11.59,11.33
11.48,11.48,288.89,11.59,11.33
11.48,11.47,288.74,11.59,11.33
11.48,11.47,288.58,11.58,11.32
11.48,11.47,288.47,11.58,11.32
11.48,11.47,288.42,11.58,11.32
11.48,11.47,288.45,11.58,11.32
11.48,11.47,288.54,11.58,11.33
11.48,11.47,288.62,11.59,11.33
11.48,11.47,288.66,11.59,11.33
11.48,11.47,288.66,11.59,11.33
11.48,11.47,288.64,11.59,11.33
11.48,11.47,288.62,11.58,11.33
11.48,11.47,288.62,11.59,11.33
11.48,11.47,288.63,11.59,11.33
11.48,11.47,288.64,11.59,11.33
11.48,11.47,288.66,11.59,11.33
