open,close,Trading_turnover,high,low
10.71,10.7,239.31,10.79,10.58
10.73,10.71,239.91,10.8,10.59
10.74,10.72,240.42,10.81,10.6
10.75,10.74,240.96,10.82,10.61
10.76,10.75,241.47,10.83,10.62
10.77,10.75,241.91,10.84,10.63
10.77,10.76,242.25,10.85,10.64
10.78,10.76,242.41,10.85,10.64
10.78,10.76,242.44,10.85,10.64
10.77,10.76,242.27,10.84,10.64
10.76,10.75,241.88,10.83,10.63
10.76,10.75,241.76,10.83,10.62
10.76,10.75,241.94,10.83,10.63
10.76,10.75,242.05,10.84,10.63
10.76,10.75,242.09,10.84,10.63
10.76,10.75,242.08,10.84,10.63
10.76,10.75,242.04,10.83,10.63
10.76,10.75,241.99,10.83,10.63
10.76,10.75,241.93,10.83,10.62
10.76,10.75,241.89,10.83,10.62
10.76,10.75,241.86,10.83,10.62
10.76,10.75,241.84,10.83,10.62
10.76,10.75,241.83,10.83,10.62
10.76,10.75,241.82,10.83,10.62
10.76,10.75,241.79,10.83,10.62
10.76,10.75,241.77,10.83,10.62
10.76,10.74,241.75,10.83,10.62
10.76,10.74,241.73,10.83,10.62
10.75,10.74,241.71,10.83,10.62
10.75,10.74,241.69,10.83,10.62
