open,close,Trading_turnover,high,low
10.61,10.6,235.14,10.68,10.48
10.58,10.57,233.62,10.65,10.45
10.56,10.55,232.93,10.63,10.43
10.56,10.55,232.95,10.64,10.43
10.58,10.57,233.35,10.65,10.45
10.59,10.58,233.95,10.67,10.46
10.61,10.6,234.71,10.69,10.48
10.63,10.62,235.53,10.71,10.5
10.65,10.64,236.18,10.72,10.51
10.65,10.64,236.46,10.72,10.52
10.64,10.63,236.33,10.72,10.51
10.64,10.63,236.32,10.72,10.51
10.65,10.64,236.66,10.72,10.52
10.66,10.65,237.0,10.73,10.53
10.67,10.65,237.3,10.74,10.53
10.67,10.66,237.55,10.74,10.54
10.67,10.66,237.75,10.75,10.54
10.68,10.67,237.93,10.75,10.55
10.68,10.67,238.08,10.75,10.55
10.68,10.67,238.22,10.76,10.55
10.69,10.68,238.36,10.76,10.55
10.69,10.68,238.52,10.76,10.56
10.69,10.68,238.67,10.77,10.56
10.7,10.69,238.81,10.77,10.56
10.7,10.69,238.94,10.77,10.57
10.7,10.69,239.05,10.77,10.57
10.7,10.69,239.17,10.78,10.57
10.71,10.7,239.27,10.78,10.57
10.71,10.7,239.37,10.78,10.58
10.71,10.7,239.47,10.78,10.58
