open,close,Trading_turnover,high,low
10.53,10.52,231.43,10.61,10.4
10.54,10.53,231.6,10.61,10.41
10.55,10.54,232.18,10.62,10.42
10.57,10.56,232.97,10.64,10.44
10.59,10.58,233.88,10.67,10.46
10.61,10.6,234.73,10.69,10.48
10.63,10.62,235.42,10.7,10.5
10.64,10.63,235.91,10.71,10.51
10.65,10.64,236.21,10.72,10.51
10.65,10.64,236.36,10.72,10.52
10.65,10.63,236.33,10.72,10.51
10.65,10.64,236.49,10.72,10.52
10.66,10.65,236.9,10.73,10.52
10.66,10.65,237.23,10.74,10.53
10.67,10.66,237.49,10.74,10.54
10.67,10.66,237.7,10.75,10.54
10.68,10.67,237.88,10.75,10.54
10.68,10.67,238.04,10.75,10.55
10.68,10.67,238.18,10.76,10.55
10.69,10.68,238.33,10.76,10.55
10.69,10.68,238.48,10.76,10.56
10.69,10.68,238.63,10.77,10.56
10.7,10.68,238.77,10.77,10.56
10.7,10.69,238.91,10.77,10.57
10.7,10.69,239.03,10.77,10.57
10.7,10.69,239.14,10.78,10.57
10.71,10.69,239.25,10.78,10.57
10.71,10.7,239.35,10.78,10.57
10.71,10.7,239.45,10.78,10.58
10.71,10.7,239.54,10.78,10.58
