open,close,Trading_turnover,high,low
10.69,10.68,238.27,10.76,10.56
10.7,10.69,238.7,10.77,10.57
10.71,10.7,239.28,10.78,10.58
10.73,10.72,240.12,10.8,10.6
10.75,10.74,240.96,10.82,10.62
10.76,10.75,241.39,10.83,10.62
10.76,10.75,241.61,10.83,10.63
10.76,10.75,241.69,10.83,10.63
10.76,10.75,241.66,10.83,10.62
10.75,10.74,241.53,10.83,10.62
10.75,10.74,241.25,10.82,10.61
10.75,10.74,241.2,10.82,10.61
10.75,10.74,241.41,10.82,10.62
10.75,10.74,241.53,10.83,10.62
10.75,10.74,241.58,10.83,10.62
10.75,10.74,241.57,10.83,10.62
10.75,10.74,241.54,10.82,10.62
10.75,10.74,241.51,10.82,10.62
10.75,10.74,241.49,10.82,10.62
10.75,10.74,241.47,10.82,10.62
10.75,10.74,241.47,10.82,10.62
10.75,10.74,241.47,10.82,10.62
10.75,10.74,241.48,10.82,10.62
10.75,10.74,241.47,10.82,10.62
10.75,10.74,241.47,10.82,10.62
10.75,10.74,241.46,10.82,10.62
10.75,10.74,241.45,10.82,10.62
10.75,10.74,241.45,10.82,10.62
10.75,10.74,241.44,10.82,10.62
10.75,10.74,241.44,10.82,10.62
