open,close,Trading_turnover,high,low
10.96,10.95,251.32,11.04,10.82
11.04,11.02,255.81,11.12,10.9
11.1,11.09,260.66,11.19,10.96
11.16,11.15,265.61,11.25,11.02
11.21,11.2,270.06,11.31,11.07
11.25,11.24,273.32,11.34,11.1
11.26,11.25,274.63,11.35,11.11
11.24,11.23,273.54,11.33,11.09
11.2,11.19,270.63,11.29,11.05
11.17,11.16,268.03,11.27,11.03
11.17,11.16,267.23,11.26,11.02
11.19,11.18,268.84,11.28,11.05
11.22,11.21,271.25,11.32,11.07
11.24,11.23,272.64,11.33,11.09
11.24,11.24,273.25,11.34,11.1
11.24,11.24,273.27,11.34,11.1
11.24,11.23,272.93,11.34,11.09
11.23,11.23,272.54,11.33,11.09
11.24,11.23,272.43,11.33,11.09
11.24,11.23,272.78,11.34,11.09
11.25,11.24,273.47,11.35,11.1
11.26,11.25,274.25,11.36,11.11
11.27,11.26,274.85,11.37,11.12
11.27,11.27,275.21,11.37,11.13
11.28,11.27,275.41,11.38,11.13
11.28,11.27,275.58,11.38,11.13
11.28,11.28,275.81,11.38,11.14
11.29,11.28,276.13,11.39,11.14
11.3,11.29,276.54,11.4,11.15
11.3,11.3,277.0,11.4,11.15
