open,close,Trading_turnover,high,low
11.34,11.33,276.19,11.43,11.19
11.46,11.45,285.02,11.56,11.31
11.54,11.53,290.85,11.64,11.38
11.57,11.57,293.81,11.68,11.42
11.58,11.57,294.75,11.68,11.42
11.57,11.57,294.78,11.68,11.41
11.56,11.56,294.54,11.67,11.41
11.55,11.54,293.57,11.66,11.39
11.54,11.53,292.64,11.64,11.38
11.53,11.53,291.92,11.64,11.38
11.52,11.52,291.13,11.63,11.37
11.52,11.52,291.23,11.63,11.37
11.53,11.52,291.64,11.63,11.37
11.52,11.52,291.63,11.63,11.37
11.52,11.52,291.43,11.63,11.37
11.52,11.51,291.19,11.62,11.36
11.51,11.51,290.96,11.62,11.36
11.51,11.51,290.76,11.62,11.36
11.51,11.5,290.6,11.62,11.36
11.51,11.5,290.49,11.61,11.35
11.51,11.5,290.4,11.61,11.35
11.51,11.5,290.33,11.61,11.35
11.5,11.5,290.25,11.61,11.35
11.5,11.5,290.15,11.61,11.35
11.5,11.5,290.05,11.61,11.35
11.5,11.49,289.96,11.61,11.35
11.5,11.49,289.88,11.6,11.35
11.5,11.49,289.81,11.6,11.34
11.5,11.49,289.75,11.6,11.34
11.5,11.49,289.69,11.6,11.34
