open,close,Trading_turnover,high,low
10.75,10.74,240.93,10.82,10.61
10.77,10.76,241.99,10.84,10.63
10.79,10.78,242.85,10.86,10.65
10.8,10.79,243.63,10.88,10.67
10.81,10.8,244.19,10.89,10.68
10.82,10.81,244.59,10.89,10.68
10.82,10.81,244.88,10.9,10.69
10.82,10.81,244.84,10.89,10.68
10.81,10.8,244.53,10.88,10.67
10.8,10.79,244.12,10.88,10.67
10.8,10.78,243.69,10.87,10.66
10.79,10.78,243.63,10.87,10.66
10.8,10.78,243.78,10.87,10.66
10.8,10.78,243.81,10.87,10.66
10.79,10.78,243.75,10.87,10.66
10.79,10.78,243.64,10.87,10.66
10.79,10.78,243.5,10.86,10.65
10.79,10.78,243.37,10.86,10.65
10.78,10.77,243.25,10.86,10.65
10.78,10.77,243.16,10.86,10.65
10.78,10.77,243.08,10.86,10.65
10.78,10.77,243.02,10.85,10.65
10.78,10.77,242.95,10.85,10.64
10.78,10.77,242.88,10.85,10.64
10.78,10.76,242.8,10.85,10.64
10.77,10.76,242.73,10.85,10.64
10.77,10.76,242.66,10.85,10.64
10.77,10.76,242.6,10.85,10.64
10.77,10.76,242.54,10.84,10.64
10.77,10.76,242.49,10.84,10.64
