open,close,Trading_turnover,high,low
41.24,41.24,81.23,41.28,40.81
41.28,41.27,81.33,41.31,40.84
41.19,41.19,80.87,41.23,40.76
40.93,40.93,79.65,40.98,40.51
40.65,40.64,78.33,40.7,40.24
40.45,40.45,77.42,40.51,40.05
40.25,40.25,76.48,40.32,39.86
40.02,40.02,75.4,40.09,39.64
39.73,39.73,74.09,39.82,39.36
39.35,39.35,72.32,39.44,39.0
38.87,38.88,70.12,38.99,38.54
38.59,38.59,68.77,38.71,38.27
38.5,38.5,68.34,38.62,38.18
38.38,38.39,67.79,38.51,38.07
38.26,38.26,67.18,38.39,37.95
38.13,38.13,66.56,38.26,37.83
38.0,38.0,65.93,38.14,37.7
37.86,37.87,65.26,38.0,37.57
37.72,37.72,64.56,37.86,37.43
37.58,37.58,63.87,37.73,37.29
37.44,37.45,63.21,37.6,37.17
37.33,37.34,62.65,37.49,37.06
37.25,37.25,62.23,37.41,36.97
37.17,37.18,61.85,37.33,36.9
37.09,37.1,61.46,37.26,36.83
37.02,37.02,61.05,37.18,36.75
36.94,36.94,60.65,37.1,36.67
36.86,36.86,60.26,37.03,36.6
36.78,36.79,59.87,36.95,36.52
36.71,36.72,59.5,36.88,36.45
