open,close,Trading_turnover,high,low
41.3,41.3,81.49,41.34,40.87
41.26,41.25,81.22,41.29,40.82
41.02,41.01,80.07,41.06,40.59
40.76,40.76,78.87,40.81,40.35
40.59,40.59,78.09,40.65,40.19
40.43,40.43,77.31,40.49,40.03
40.24,40.24,76.44,40.31,39.85
40.02,40.02,75.42,40.1,39.64
39.71,39.71,74.0,39.8,39.34
39.29,39.29,72.06,39.39,38.94
38.83,38.83,69.91,38.94,38.5
38.56,38.57,68.65,38.68,38.24
38.46,38.47,68.18,38.59,38.15
38.35,38.36,67.63,38.48,38.04
38.23,38.24,67.07,38.37,37.93
38.11,38.12,66.49,38.25,37.81
37.99,37.99,65.87,38.12,37.69
37.85,37.85,65.19,37.99,37.55
37.7,37.71,64.49,37.85,37.42
37.56,37.56,63.78,37.71,37.28
37.43,37.43,63.12,37.58,37.15
37.32,37.32,62.58,37.47,37.04
37.23,37.24,62.16,37.39,36.96
37.16,37.17,61.79,37.32,36.89
37.08,37.09,61.4,37.25,36.82
37.01,37.01,61.01,37.17,36.74
36.93,36.93,60.61,37.09,36.66
36.85,36.86,60.21,37.02,36.59
36.77,36.78,59.82,36.94,36.51
36.7,36.71,59.45,36.87,36.45
