open,close,Trading_turnover,high,low
40.64,40.64,78.38,40.7,40.23
40.59,40.59,78.14,40.65,40.19
40.5,40.5,77.69,40.56,40.1
40.39,40.39,77.18,40.46,40.0
40.27,40.27,76.57,40.33,39.87
40.1,40.1,75.81,40.18,39.72
39.91,39.91,74.9,39.99,39.53
39.66,39.66,73.77,39.75,39.3
39.36,39.36,72.36,39.45,39.01
38.99,38.99,70.64,39.09,38.65
38.58,38.59,68.75,38.7,38.26
38.35,38.35,67.63,38.48,38.04
38.27,38.28,67.26,38.4,37.96
38.18,38.18,66.81,38.31,37.87
38.07,38.08,66.3,38.21,37.77
37.96,37.96,65.73,38.1,37.66
37.83,37.84,65.11,37.97,37.54
37.7,37.7,64.45,37.84,37.41
37.56,37.57,63.78,37.71,37.28
37.43,37.43,63.12,37.58,37.15
37.31,37.31,62.52,37.46,37.03
37.21,37.21,62.03,37.37,36.94
37.13,37.14,61.64,37.29,36.86
37.06,37.07,61.3,37.23,36.8
36.99,37.0,60.93,37.16,36.73
36.92,36.92,60.55,37.08,36.65
36.84,36.85,60.16,37.01,36.58
36.77,36.77,59.78,36.94,36.51
36.69,36.7,59.41,36.87,36.44
36.63,36.63,59.07,36.8,36.37
