open,close,Trading_turnover,high,low
41.29,41.28,81.38,41.32,40.85
41.09,41.08,80.44,41.13,40.66
40.85,40.85,79.32,40.9,40.44
40.71,40.71,78.65,40.77,40.3
40.58,40.57,78.0,40.63,40.17
40.43,40.43,77.3,40.49,40.03
40.25,40.25,76.49,40.32,39.86
40.01,40.01,75.37,40.09,39.63
39.67,39.67,73.8,39.76,39.3
39.26,39.26,71.92,39.36,38.91
38.81,38.82,69.83,38.93,38.48
38.53,38.54,68.51,38.65,38.21
38.44,38.44,68.05,38.56,38.12
38.33,38.34,67.55,38.46,38.02
38.22,38.23,67.03,38.36,37.92
38.11,38.11,66.46,38.24,37.81
37.98,37.98,65.83,38.12,37.68
37.84,37.84,65.14,37.98,37.55
37.69,37.7,64.42,37.84,37.4
37.55,37.55,63.71,37.7,37.26
37.41,37.42,63.06,37.57,37.14
37.31,37.31,62.52,37.46,37.03
37.22,37.23,62.11,37.38,36.95
37.15,37.16,61.75,37.31,36.88
37.08,37.08,61.37,37.24,36.81
37.0,37.01,60.97,37.16,36.73
36.92,36.93,60.57,37.09,36.66
36.84,36.85,60.17,37.01,36.58
36.77,36.77,59.79,36.94,36.51
36.7,36.7,59.42,36.87,36.44
