open,close,Trading_turnover,high,low
40.92,40.91,79.7,40.97,40.5
40.87,40.86,79.44,40.92,40.45
40.79,40.79,79.04,40.84,40.38
40.71,40.7,78.62,40.76,40.3
40.58,40.58,78.03,40.64,40.18
40.41,40.41,77.2,40.47,40.01
40.2,40.2,76.25,40.27,39.81
39.95,39.95,75.1,40.03,39.58
39.61,39.62,73.54,39.7,39.25
39.19,39.2,71.61,39.3,38.85
38.74,38.75,69.5,38.86,38.42
38.48,38.49,68.28,38.61,38.17
38.41,38.41,67.92,38.53,38.1
38.32,38.32,67.47,38.44,38.01
38.21,38.21,66.95,38.34,37.9
38.09,38.09,66.36,38.22,37.79
37.95,37.96,65.71,38.09,37.66
37.81,37.82,65.01,37.95,37.52
37.66,37.67,64.29,37.81,37.38
37.52,37.53,63.59,37.67,37.24
37.39,37.4,62.95,37.55,37.11
37.29,37.29,62.43,37.45,37.01
37.21,37.21,62.03,37.37,36.94
37.14,37.14,61.68,37.3,36.87
37.06,37.07,61.3,37.23,36.8
36.99,36.99,60.9,37.15,36.72
36.91,36.91,60.5,37.07,36.64
36.83,36.83,60.1,37.0,36.57
36.75,36.76,59.72,36.92,36.49
36.68,36.69,59.35,36.86,36.43
