open,close,Trading_turnover,high,low
40.53,40.53,77.9,40.59,40.13
40.51,40.51,77.78,40.57,40.11
40.45,40.45,77.46,40.51,40.05
40.37,40.37,77.06,40.43,39.97
40.26,40.26,76.53,40.33,39.87
40.12,40.12,75.89,40.19,39.74
39.95,39.95,75.08,40.02,39.57
39.72,39.72,74.01,39.8,39.35
39.41,39.42,72.62,39.51,39.06
39.02,39.03,70.81,39.13,38.69
38.58,38.59,68.75,38.71,38.27
38.33,38.34,67.57,38.46,38.03
38.27,38.27,67.24,38.4,37.96
38.18,38.19,66.82,38.31,37.88
38.08,38.09,66.34,38.22,37.78
37.97,37.98,65.79,38.11,37.67
37.84,37.85,65.18,37.99,37.55
37.71,37.72,64.52,37.86,37.42
37.57,37.58,63.84,37.72,37.29
37.43,37.44,63.16,37.59,37.16
37.31,37.32,62.54,37.47,37.04
37.21,37.22,62.04,37.37,36.94
37.13,37.14,61.66,37.3,36.87
37.07,37.07,61.32,37.23,36.8
37.0,37.0,60.96,37.16,36.73
36.92,36.93,60.58,37.09,36.66
36.85,36.85,60.2,37.02,36.59
36.77,36.78,59.81,36.94,36.51
36.7,36.71,59.44,36.87,36.44
36.63,36.64,59.09,36.8,36.38
