open,close,Trading_turnover,high,low
40.65,40.65,78.46,40.71,40.25
40.62,40.62,78.28,40.68,40.21
40.54,40.54,77.87,40.6,40.14
40.43,40.43,77.35,40.5,40.03
40.3,40.3,76.71,40.36,39.91
40.14,40.14,75.98,40.21,39.76
39.95,39.95,75.08,40.02,39.57
39.7,39.7,73.94,39.78,39.33
39.39,39.39,72.51,39.49,39.04
39.02,39.02,70.78,39.12,38.68
38.6,38.61,68.85,38.72,38.28
38.36,38.37,67.7,38.49,38.05
38.29,38.29,67.34,38.42,37.98
38.2,38.2,66.89,38.33,37.89
38.09,38.1,66.38,38.23,37.79
37.97,37.98,65.81,38.11,37.68
37.85,37.85,65.19,37.99,37.55
37.71,37.72,64.53,37.86,37.42
37.57,37.58,63.84,37.72,37.29
37.44,37.44,63.18,37.59,37.16
37.32,37.32,62.58,37.47,37.04
37.22,37.22,62.08,37.38,36.95
37.14,37.15,61.69,37.3,36.87
37.07,37.08,61.35,37.24,36.81
37.0,37.01,60.98,37.17,36.74
36.93,36.93,60.6,37.09,36.66
36.85,36.86,60.21,37.02,36.59
36.77,36.78,59.82,36.94,36.52
36.7,36.71,59.45,36.87,36.45
36.63,36.64,59.11,36.81,36.38
