open,close,Trading_turnover,high,low
40.89,40.89,79.59,40.95,40.48
40.87,40.86,79.43,40.92,40.45
40.78,40.78,79.0,40.84,40.37
40.66,40.66,78.41,40.72,40.25
40.52,40.52,77.74,40.58,40.12
40.36,40.36,76.98,40.42,39.96
40.14,40.14,75.96,40.21,39.75
39.86,39.86,74.69,39.94,39.49
39.53,39.53,73.17,39.62,39.17
39.13,39.14,71.33,39.24,38.79
38.71,38.71,69.35,38.83,38.39
38.47,38.47,68.2,38.59,38.15
38.39,38.39,67.81,38.51,38.08
38.29,38.3,67.34,38.42,37.98
38.18,38.19,66.81,38.31,37.88
38.06,38.06,66.21,38.19,37.76
37.92,37.93,65.56,38.06,37.63
37.78,37.79,64.87,37.93,37.49
37.64,37.64,64.16,37.79,37.35
37.5,37.5,63.48,37.65,37.22
37.37,37.38,62.86,37.53,37.1
37.27,37.28,62.35,37.43,37.0
37.19,37.2,61.96,37.35,36.92
37.12,37.13,61.6,37.29,36.85
37.05,37.05,61.22,37.21,36.78
36.97,36.98,60.82,37.14,36.71
36.89,36.9,60.42,37.06,36.63
36.81,36.82,60.03,36.98,36.55
36.74,36.75,59.65,36.91,36.48
36.67,36.68,59.29,36.84,36.41
