open,close,Trading_turnover,high,low
40.96,40.96,79.91,41.01,40.54
40.88,40.88,79.53,40.94,40.47
40.79,40.79,79.06,40.85,40.38
40.7,40.7,78.59,40.75,40.29
40.59,40.59,78.07,40.65,40.19
40.44,40.44,77.36,40.5,40.04
40.23,40.23,76.37,40.3,39.84
39.97,39.97,75.19,40.05,39.59
39.65,39.66,73.73,39.74,39.29
39.24,39.24,71.81,39.34,38.89
38.76,38.77,69.6,38.88,38.44
38.49,38.5,68.33,38.62,38.18
38.42,38.42,67.95,38.54,38.1
38.32,38.33,67.51,38.45,38.01
38.22,38.22,66.99,38.35,37.91
38.1,38.1,66.42,38.23,37.8
37.97,37.97,65.77,38.1,37.67
37.82,37.83,65.07,37.97,37.53
37.68,37.68,64.35,37.82,37.39
37.53,37.54,63.65,37.68,37.25
37.4,37.41,63.0,37.56,37.12
37.29,37.3,62.46,37.45,37.02
37.21,37.22,62.06,37.37,36.94
37.15,37.15,61.71,37.31,36.88
37.07,37.08,61.33,37.23,36.8
36.99,37.0,60.94,37.16,36.73
36.91,36.92,60.53,37.08,36.65
36.83,36.84,60.13,37.0,36.57
36.76,36.76,59.75,36.93,36.5
36.69,36.69,59.38,36.86,36.43
