open,close,Trading_turnover,high,low
40.63,40.63,78.39,40.69,40.23
40.62,40.61,78.27,40.68,40.21
40.55,40.55,77.93,40.61,40.15
40.46,40.45,77.46,40.52,40.06
40.33,40.33,76.87,40.4,39.94
40.17,40.17,76.12,40.24,39.78
39.97,39.97,75.19,40.05,39.59
39.73,39.73,74.06,39.81,39.36
39.42,39.42,72.63,39.51,39.06
39.03,39.04,70.85,39.14,38.7
38.61,38.62,68.89,38.73,38.29
38.37,38.38,67.74,38.5,38.06
38.3,38.3,67.39,38.43,37.99
38.21,38.21,66.95,38.34,37.9
38.1,38.11,66.44,38.24,37.8
37.99,37.99,65.87,38.12,37.69
37.86,37.86,65.24,38.0,37.56
37.72,37.73,64.57,37.87,37.43
37.58,37.59,63.89,37.73,37.3
37.45,37.45,63.22,37.6,37.17
37.32,37.33,62.61,37.48,37.05
37.22,37.23,62.11,37.38,36.95
37.15,37.15,61.72,37.31,36.88
37.08,37.09,61.38,37.24,36.81
37.01,37.01,61.01,37.17,36.74
36.93,36.94,60.63,37.1,36.67
36.85,36.86,60.24,37.02,36.59
36.78,36.79,59.85,36.95,36.52
36.71,36.71,59.48,36.88,36.45
36.64,36.64,59.13,36.81,36.38
