date,stock_id,Trading_Volume,Trading_money,open,close,spread,Trading_turnover,high,low
2015-03-11,2427,306100,2753158,9.01,9.0,-1.0,167,9.1,8.93
2015-03-12,2427,332500,3000000,9.05,9.01,0.01,115,9.1,8.97
2015-03-13,2427,278461,2521509,9.01,9.02,0.01,112,9.12,9.01
2015-03-16,2427,389645,3559197,9.02,9.13,-1.0,174,9.22,9.02
2015-03-17,2427,236370,2156240,9.21,9.05,-0.08,103,9.21,9.05
2015-03-18,2427,176661,1606624,9.19,9.11,-1.0,79,9.19,9.01
2015-03-19,2427,802588,7401771,9.11,9.29,0.18,234,9.31,9.11
2015-03-20,2427,2989817,28082083,9.3,9.25,-1.0,536,9.45,9.25
2015-03-23,2427,364710,3332792,9.2,9.11,-0.14,171,9.2,9.1
2015-03-24,2427,224065,2026912,9.11,9.04,-1.0,89,9.11,9.03
2015-03-25,2427,161636,1463635,9.07,9.05,-1.0,80,9.1,9.03
2015-03-26,2427,342973,3105753,9.0,9.07,-1.0,123,9.12,8.97
2015-03-27,2427,358000,3225960,9.07,8.92,-1.0,114,9.12,8.9
2015-03-30,2427,239230,2125181,8.92,8.92,0.0,109,8.96,8.82
2015-03-31,2427,412530,3714746,9.0,8.93,-1.0,135,9.15,8.92
2015-04-01,2427,174000,1547170,8.95,8.93,0.0,51,8.96,8.85
2015-04-02,2427,334253,2982451,8.9,8.9,-1.0,64,9.03,8.88
2015-04-07,2427,154755,1379224,8.91,8.87,-1.0,77,9.01,8.87
2015-04-08,2427,327659,2921755,8.9,8.91,-1.0,60,8.96,8.9
2015-04-09,2427,489000,4384760,8.98,8.93,-1.0,104,9.08,8.91
2015-04-10,2427,1244074,10760161,8.86,8.56,-1.0,360,8.88,8.52
2015-04-13,2427,347000,2984060,8.56,8.65,-1.0,113,8.66,8.53
2015-04-14,2427,324788,2805536,8.64,8.7,-1.0,107,8.71,8.61
2015-04-15,2427,387213,3333157,8.7,8.65,-1.0,120,8.71,8.47
2015-04-16,2427,489000,4281760,8.66,8.85,0.2,179,8.85,8.58
2015-04-17,2427,279000,2458010,8.8,8.82,-1.0,105,8.85,8.75
2015-04-20,2427,186261,1622173,8.7,8.75,-1.0,64,8.75,8.69
2015-04-21,2427,273999,2382750,8.82,8.72,-1.0,74,8.82,8.65
2015-04-22,2427,295352,2591030,8.78,8.78,0.06,101,8.88,8.7
2015-04-23,2427,367395,3268785,8.76,8.94,-1.0,167,8.96,8.76
2015-04-24,2427,260911,2340862,8.94,8.96,-1.0,125,9.01,8.87
2015-04-27,2427,404024,3602145,8.97,8.91,-1.0,122,9.01,8.82
2015-04-28,2427,354028,3126974,8.93,8.86,-1.0,128,8.93,8.79
2015-04-29,2427,215545,1903795,8.87,8.82,-1.0,96,8.92,8.78
2015-04-30,2427,89888,797233,8.9,8.85,-1.0,61,8.91,8.81
2015-05-04,2427,229222,2024515,8.88,8.81,-1.0,70,8.89,8.76
2015-05-05,2427,176377,1543564,8.85,8.77,-1.0,78,8.88,8.68
2015-05-06,2427,115000,1006220,8.68,8.75,-1.0,57,8.81,8.68
2015-05-07,2427,140949,1227441,8.75,8.75,0.0,70,8.8,8.63
2015-05-08,2427,166000,1444920,8.8,8.71,-0.04,52,8.8,8.64
2015-05-11,2427,383263,3288675,8.8,8.56,-0.15,143,8.8,8.46
2015-05-12,2427,322031,2743132,8.55,8.55,-0.01,119,8.6,8.46
2015-05-13,2427,138204,1196924,8.58,8.67,0.12,60,8.7,8.58
2015-05-14,2427,85347,734543,8.64,8.67,0.0,48,8.67,8.56
2015-05-15,2427,423000,3582270,8.5,8.5,-1.0,164,8.6,8.43
2015-05-18,2427,218020,1822427,8.45,8.36,-0.14,93,8.46,8.3
2015-05-19,2427,280103,2329303,8.37,8.28,-1.0,127,8.42,8.17
2015-05-20,2427,206385,1699435,8.32,8.21,-1.0,98,8.37,8.17
2015-05-21,2427,230530,1872736,8.21,8.09,-0.12,114,8.21,8.06
2015-05-22,2427,268504,2163611,8.09,8.02,-1.0,121,8.13,8.02
2015-05-25,2427,98000,789780,8.05,8.03,0.01,60,8.09,8.03
2015-05-26,2427,133030,1066892,8.09,8.07,0.04,64,8.09,8.0
2015-05-27,2427,136000,1096740,8.06,8.05,-1.0,54,8.12,8.01
2015-05-28,2427,100204,813042,8.15,8.12,-1.0,63,8.15,8.09
2015-05-29,2427,226575,1838930,8.14,8.09,-1.0,72,8.18,8.06
2015-06-01,2427,90000,724420,8.11,8.04,-1.0,45,8.11,8.01
2015-06-02,2427,94065,761020,8.09,8.05,-1.0,54,8.13,8.05
2015-06-03,2427,96000,776540,8.05,8.06,0.01,42,8.17,8.05
2015-06-04,2427,228000,1805130,8.1,7.71,-1.0,108,8.1,7.65
2015-06-05,2427,197131,1512840,7.71,7.64,-0.07,116,7.78,7.6
2015-06-08,2427,176020,1340843,7.64,7.62,-0.02,69,7.69,7.6
2015-06-09,2427,418000,3002580,7.6,7.0,-1.0,159,7.6,7.0
2015-06-10,2427,319200,2296104,7.0,7.15,-1.0,121,7.49,7.0
2015-06-11,2427,111879,799130,7.16,7.12,-0.03,67,7.22,7.12
2015-06-12,2427,114000,808440,7.01,7.11,-1.0,41,7.15,7.01
2015-06-15,2427,73200,520990,7.17,7.08,-1.0,42,7.18,7.05
2015-06-16,2427,280000,1979850,7.09,7.06,-1.0,89,7.14,7.05
2015-06-17,2427,159000,1124320,7.06,7.06,0.0,76,7.13,7.02
2015-06-18,2427,121114,863595,7.12,7.15,0.09,65,7.16,7.11
2015-06-22,2427,328823,2387647,7.2,7.31,-1.0,121,7.31,7.2
2015-06-23,2427,177003,1293991,7.36,7.31,0.0,71,7.38,7.25
2015-06-24,2427,60000,436130,7.38,7.25,-1.0,38,7.38,7.25
2015-06-25,2427,106005,774015,7.26,7.32,-1.0,49,7.35,7.26
2015-06-26,2427,124015,906159,7.38,7.34,-1.0,45,7.38,7.27
2015-06-29,2427,251000,1776830,7.04,7.06,-1.0,97,7.33,7.04
2015-06-30,2427,142328,1009338,7.08,7.11,-1.0,73,7.15,7.04
2015-07-01,2427,139100,1002425,7.18,7.25,-1.0,61,7.27,7.08
2015-07-02,2427,120000,867940,7.34,7.21,-0.04,47,7.34,7.19
2015-07-03,2427,51000,366650,7.21,7.22,-1.0,38,7.24,7.14
2015-07-06,2427,77000,553010,7.16,7.23,-1.0,29,7.23,7.13
2015-07-07,2427,81049,584284,7.23,7.16,-1.0,39,7.31,7.16
2015-07-08,2427,308052,2159892,7.24,6.93,-1.0,119,7.24,6.93
2015-07-09,2427,214000,1499390,6.93,7.02,-1.0,67,7.1,6.88
2015-07-13,2427,177000,1252340,7.12,7.09,-1.0,64,7.12,7.05
2015-07-14,2427,155070,1100910,7.1,7.08,-1.0,72,7.12,7.08
2015-07-15,2427,393269,2762363,7.1,7.0,-0.08,136,7.1,6.96
2015-07-16,2427,249060,1694234,6.76,6.85,0.0,80,6.89,6.76
2015-07-17,2427,72000,494040,6.88,6.84,-1.0,31,6.92,6.79
2015-07-20,2427,71002,487072,6.91,6.78,-1.0,45,6.97,6.78
2015-07-21,2427,72000,487640,6.8,6.8,-1.0,28,6.94,6.7
2015-07-22,2427,100439,675592,6.8,6.7,-1.0,50,6.85,6.68
2015-07-23,2427,78000,520680,6.75,6.69,-0.01,41,6.75,6.6
2015-07-24,2427,138101,907606,6.7,6.56,-1.0,48,6.7,6.53
2015-07-27,2427,207000,1299000,6.56,6.17,-1.0,102,6.56,6.1
2015-07-28,2427,232162,1430619,6.17,6.15,-1.0,90,6.27,6.11
2015-07-29,2427,93001,572056,6.16,6.18,0.03,28,6.18,6.13
2015-07-30,2427,177000,1105160,6.09,6.25,-1.0,58,6.31,6.09
2015-07-31,2427,87000,535710,6.3,6.19,-1.0,40,6.3,6.12
2015-08-03,2427,141000,847930,6.19,6.07,-1.0,68,6.19,5.88
2015-08-04,2427,386400,2279376,6.14,5.89,-1.0,115,6.14,5.68
2015-08-05,2427,161001,955635,5.81,5.95,0.06,67,6.0,5.8
2015-08-06,2427,101058,594761,5.94,5.88,-1.0,53,6.05,5.8
2015-08-07,2427,53000,314610,5.88,5.97,-1.0,28,6.0,5.86
2015-08-10,2427,102817,624003,5.99,6.12,-1.0,64,6.15,5.9
2015-08-11,2427,101246,616564,6.17,6.03,-1.0,47,6.18,6.02
2015-08-12,2427,64005,386133,6.1,6.01,-1.0,34,6.1,6.0
2015-08-13,2427,138000,828490,6.09,6.02,0.01,41,6.09,5.98
2015-08-14,2427,93703,568338,6.01,6.09,0.07,37,6.1,6.01
2015-08-17,2427,137000,830140,6.12,6.08,-0.01,37,6.12,6.02
2015-08-18,2427,85000,508250,6.09,6.0,-0.08,37,6.09,5.91
2015-08-19,2427,303411,1774991,6.07,5.73,-0.27,110,6.07,5.71
2015-08-20,2427,47265,273576,5.79,5.85,-1.0,28,5.94,5.73
2015-08-21,2427,234298,1313631,5.82,5.52,-1.0,96,5.82,5.51
2015-08-24,2427,897000,4530850,5.45,4.97,-0.55,226,5.45,4.97
2015-08-25,2427,479849,2348871,4.63,5.07,-1.0,108,5.12,4.63
2015-08-26,2427,242053,1233375,5.06,5.29,0.22,83,5.29,5.0
2015-08-27,2427,238253,1266997,5.34,5.37,0.08,113,5.37,5.2
2015-08-28,2427,273439,1503914,5.4,5.51,-1.0,112,5.6,5.4
2015-08-31,2427,100013,553322,5.53,5.57,0.06,45,5.58,5.49
2015-09-01,2427,90165,502544,5.56,5.6,0.03,39,5.62,5.53
2015-09-02,2427,118453,666712,5.5,5.72,-1.0,48,5.73,5.5
2015-09-03,2427,196102,1131203,5.76,5.81,-1.0,86,5.84,5.72
2015-09-04,2427,125000,718120,5.88,5.67,-1.0,61,5.88,5.67
2015-09-07,2427,124000,705500,5.66,5.68,0.01,51,5.8,5.64
2015-09-08,2427,101000,574830,5.76,5.68,0.0,32,5.76,5.68
2015-09-09,2427,350978,2072138,5.94,5.98,-1.0,132,5.99,5.8
2015-09-10,2427,162142,955755,5.92,5.91,-0.07,70,5.97,5.85
2015-09-11,2427,242109,1449014,5.94,6.02,-1.0,112,6.05,5.88
2015-09-14,2427,225057,1342651,6.02,5.93,-1.0,106,6.07,5.9
2015-09-15,2427,154305,895988,5.7,5.86,-1.0,71,5.88,5.7
2015-09-16,2427,144458,851150,5.87,5.95,-1.0,61,5.96,5.82
2015-09-17,2427,158819,955464,6.05,6.03,-1.0,70,6.07,5.98
2015-09-18,2427,1290312,7982783,6.03,6.33,-1.0,327,6.33,5.96
2015-09-21,2427,239200,1450543,6.2,6.09,-1.0,103,6.2,5.95
2015-09-22,2427,84140,514714,6.17,6.11,-1.0,53,6.17,6.1
2015-09-23,2427,139002,836612,6.02,6.03,-1.0,58,6.07,6.0
2015-09-24,2427,127065,760623,6.03,5.92,-1.0,56,6.08,5.92
2015-09-25,2427,56000,333920,6.04,5.97,0.05,23,6.04,5.93
2015-09-30,2427,343614,2049164,5.86,5.9,-0.07,61,6.04,5.86
2015-10-01,2427,300000,1770560,5.8,5.95,-1.0,111,6.02,5.8
2015-10-02,2427,132000,783300,5.9,5.91,-1.0,53,5.98,5.9
2015-10-05,2427,162226,976150,5.96,6.0,-1.0,83,6.07,5.96
2015-10-06,2427,181120,1099043,6.1,6.03,-1.0,67,6.2,6.03
2015-10-07,2427,893668,5683463,6.09,6.6,-1.0,394,6.6,6.05
2015-10-08,2427,1136332,7572888,6.85,6.5,-1.0,345,6.87,6.45
2015-10-12,2427,243294,1584040,6.59,6.46,-1.0,124,6.6,6.46
2015-10-13,2427,236299,1514011,6.46,6.38,-1.0,95,6.52,6.36
2015-10-14,2427,187001,1189516,6.45,6.38,0.0,75,6.45,6.32
2015-10-15,2427,243638,1572385,6.42,6.42,-1.0,94,6.55,6.38
2015-10-16,2427,150632,982728,6.58,6.51,-1.0,72,6.58,6.47
2015-10-19,2427,199000,1289310,6.55,6.46,-1.0,72,6.57,6.41
2015-10-20,2427,149992,975108,6.55,6.48,-1.0,70,6.55,6.48
2015-10-21,2427,357338,2360910,6.5,6.61,-1.0,152,6.67,6.5
2015-10-22,2427,116204,765956,6.6,6.61,0.0,58,6.62,6.55
2015-10-23,2427,300000,1996150,6.68,6.65,-1.0,107,6.7,6.61
2015-10-26,2427,928000,6340080,6.73,6.86,-1.0,262,6.95,6.68
2015-10-27,2427,726090,4962970,6.85,6.93,-1.0,204,6.93,6.69
2015-10-28,2427,748613,5187510,6.95,6.82,-1.0,217,7.0,6.82
2015-10-29,2427,289764,1951502,6.84,6.66,-1.0,117,6.88,6.63
2015-10-30,2427,221804,1464345,6.7,6.63,-1.0,77,6.7,6.52
2015-11-02,2427,101050,670830,6.63,6.69,-1.0,42,6.7,6.6
2015-11-03,2427,220000,1490760,6.7,6.75,-1.0,81,6.82,6.7
2015-11-04,2427,218016,1478197,6.81,6.79,-1.0,85,6.81,6.75
2015-11-05,2427,183000,1245780,6.88,6.82,-1.0,71,6.88,6.77
2015-11-06,2427,129499,876992,6.82,6.75,-1.0,59,6.85,6.75
2015-11-09,2427,95704,640316,6.8,6.65,-1.0,49,6.8,6.61
2015-11-10,2427,93150,615690,6.65,6.64,-1.0,51,6.67,6.56
2015-11-11,2427,165764,1085949,6.72,6.48,-1.0,72,6.72,6.48
2015-11-12,2427,87000,562140,6.5,6.48,0.0,52,6.57,6.4
2015-11-13,2427,76001,488856,6.5,6.44,-1.0,46,6.5,6.4
2015-11-16,2427,134000,848030,6.43,6.39,-1.0,70,6.43,6.25
2015-11-17,2427,191000,1246830,6.65,6.52,-1.0,76,6.65,6.5
2015-11-18,2427,99000,638280,6.5,6.45,-1.0,43,6.5,6.41
2015-11-19,2427,151000,971860,6.42,6.46,-1.0,75,6.49,6.35
2015-11-20,2427,85500,548290,6.48,6.36,-1.0,47,6.48,6.36
2015-11-23,2427,58000,368380,6.5,6.31,-1.0,36,6.5,6.3
2015-11-24,2427,126020,795926,6.31,6.25,-1.0,56,6.4,6.21
2015-11-25,2427,111000,686140,6.26,6.15,-1.0,43,6.26,6.13
2015-11-26,2427,110000,682490,6.2,6.19,-1.0,65,6.37,6.16
2015-11-27,2427,55000,339710,6.2,6.17,-0.02,33,6.28,6.16
2015-11-30,2427,96000,585150,6.16,6.08,-0.09,36,6.16,6.07
2015-12-01,2427,78000,482710,6.1,6.23,-1.0,40,6.27,6.1
2015-12-02,2427,66229,411356,6.23,6.18,-1.0,27,6.26,6.18
2015-12-03,2427,155754,967164,6.19,6.21,-1.0,48,6.28,6.12
2015-12-04,2427,74000,456190,6.2,6.16,-1.0,46,6.23,6.14
2015-12-07,2427,251142,1566340,6.22,6.24,-1.0,69,6.29,6.2
2015-12-08,2427,69000,425930,6.23,6.16,-1.0,30,6.23,6.11
2015-12-09,2427,92000,561720,6.16,6.09,-1.0,39,6.21,6.07
2015-12-10,2427,858019,5425408,6.45,6.29,-1.0,311,6.45,6.26
2015-12-11,2427,648019,4111929,6.41,6.33,-1.0,190,6.43,6.29
2015-12-14,2427,651018,4208406,6.3,6.54,-1.0,226,6.6,6.3
2015-12-15,2427,753037,5061334,6.7,6.63,-1.0,257,6.85,6.55
2015-12-16,2427,322761,2152120,6.66,6.7,-1.0,130,6.73,6.61
2015-12-17,2427,259220,1742124,6.71,6.7,0.0,88,6.8,6.65
2015-12-18,2427,133569,888117,6.82,6.56,-1.0,57,6.82,6.56
2015-12-21,2427,260000,1698970,6.5,6.59,-1.0,82,6.64,6.46
2015-12-22,2427,238005,1552242,6.6,6.46,-1.0,66,6.6,6.46
2015-12-23,2427,139000,898790,6.42,6.47,-1.0,65,6.51,6.42
2015-12-24,2427,106174,685872,6.48,6.45,-0.02,49,6.5,6.41
2015-12-25,2427,185020,1192039,6.46,6.43,-0.02,55,6.48,6.42
2015-12-28,2427,104823,670259,6.44,6.32,-0.11,48,6.49,6.32
2015-12-29,2427,125000,786830,6.33,6.25,-0.07,56,6.33,6.25
2015-12-30,2427,121001,760946,6.29,6.25,0.0,51,6.36,6.25
2015-12-31,2427,189657,1194643,6.33,6.29,0.04,57,6.33,6.26
2016-01-04,2427,476890,3026015,6.27,6.44,-1.0,145,6.44,6.17
2016-01-05,2427,234000,1492400,6.45,6.29,-1.0,64,6.45,6.26
2016-01-06,2427,136000,840630,6.29,6.12,-1.0,75,6.29,6.11
2016-01-07,2427,177000,1069800,6.12,6.08,-1.0,77,6.12,5.88
2016-01-08,2427,174000,1050140,5.95,6.11,-1.0,48,6.12,5.95
2016-01-11,2427,351019,2193538,6.18,6.23,-1.0,159,6.32,6.18
2016-01-12,2427,306353,1902388,6.29,6.04,-1.0,103,6.35,6.04
2016-01-13,2427,170027,1037903,6.1,6.1,-1.0,79,6.17,6.06
2016-01-14,2427,500262,2993073,5.97,6.0,-1.0,76,6.05,5.97
2016-01-15,2427,85630,510347,6.02,5.93,-1.0,52,6.02,5.9
2016-01-18,2427,78000,464810,5.8,6.03,-1.0,42,6.09,5.8
2016-01-19,2427,59020,354902,6.0,6.05,-1.0,27,6.09,6.0
2016-01-20,2427,162000,971230,6.05,5.9,-1.0,60,6.1,5.9
2016-01-21,2427,205000,1210600,5.9,5.88,-1.0,57,5.95,5.88
2016-01-22,2427,125002,742551,5.92,5.93,-1.0,40,6.02,5.91
2016-01-25,2427,230050,1374087,5.95,5.98,-1.0,68,6.05,5.93
2016-01-26,2427,92000,548140,6.0,5.95,-1.0,39,6.0,5.9
2016-01-27,2427,83000,494090,6.0,5.92,-1.0,40,6.0,5.91
2016-01-28,2427,135002,803091,5.9,6.0,-1.0,53,6.0,5.9
2016-01-29,2427,165499,999334,5.99,6.1,-1.0,66,6.1,5.97
2016-01-30,2427,178289,1101228,6.22,6.18,0.08,73,6.23,6.15
2016-02-01,2427,80010,493331,6.22,6.11,-1.0,41,6.22,6.1
2016-02-02,2427,85591,517684,6.14,6.02,-1.0,36,6.14,6.0
2016-02-03,2427,110764,665529,6.05,6.0,-1.0,42,6.06,5.99
2016-02-15,2427,108229,641399,5.83,5.91,-1.0,53,6.08,5.83
2016-02-16,2427,89000,533580,6.06,6.02,-1.0,56,6.06,5.91
2016-02-17,2427,25000,150790,6.0,6.02,0.0,15,6.05,6.0
2016-02-18,2427,142000,856550,6.02,6.04,-1.0,61,6.07,6.0
2016-02-19,2427,127000,769020,6.03,6.08,-1.0,39,6.08,5.98
2016-02-22,2427,486471,2885482,6.02,5.9,-1.0,162,6.07,5.85
2016-02-23,2427,136005,813578,5.95,5.98,-1.0,66,6.0,5.95
2016-02-24,2427,85000,510090,5.95,6.0,-1.0,31,6.02,5.95
2016-02-25,2427,217000,1310540,6.0,6.07,-1.0,69,6.08,5.98
2016-02-26,2427,159100,967061,6.07,6.09,-1.0,46,6.09,6.07
2016-03-01,2427,33001,200176,6.05,6.09,0.0,23,6.09,6.03
2016-03-02,2427,265000,1622780,6.12,6.1,-1.0,86,6.16,6.1
2016-03-03,2427,466334,2906152,6.15,6.17,-1.0,157,6.34,6.15
2016-03-04,2427,203826,1268440,6.18,6.26,-1.0,75,6.26,6.18
2016-03-07,2427,523010,3311509,6.3,6.39,-1.0,123,6.43,6.3
2016-03-08,2427,282393,1790746,6.47,6.33,-1.0,117,6.47,6.28
2016-03-09,2427,178000,1120600,6.38,6.32,-1.0,81,6.38,6.26
2016-03-10,2427,240204,1520865,6.35,6.36,-1.0,83,6.37,6.3
2016-03-11,2427,1368943,8864099,6.33,6.54,-1.0,313,6.6,6.29
2016-03-14,2427,504458,3276640,6.56,6.45,-1.0,147,6.58,6.42
2016-03-15,2427,801000,5147320,6.4,6.27,-1.0,199,6.54,6.27
2016-03-16,2427,223679,1403518,6.28,6.3,-1.0,113,6.35,6.24
2016-03-17,2427,305898,1939287,6.39,6.3,0.0,114,6.43,6.28
2016-03-18,2427,155484,976740,6.3,6.29,-1.0,85,6.33,6.25
2016-03-21,2427,197459,1242862,6.3,6.29,0.0,80,6.37,6.25
2016-03-22,2427,1226000,7910200,6.31,6.63,-1.0,327,6.63,6.26
2016-03-23,2427,1283761,8645881,6.63,6.53,-1.0,451,6.88,6.52
2016-03-24,2427,269852,1741689,6.46,6.5,-1.0,106,6.52,6.41
2016-03-25,2427,165000,1061930,6.49,6.45,-1.0,70,6.49,6.4
2016-03-28,2427,152676,973421,6.41,6.4,-1.0,58,6.45,6.31
2016-03-29,2427,272000,1703510,6.3,6.28,-1.0,89,6.31,6.2
2016-03-30,2427,109500,689059,6.23,6.34,-1.0,40,6.34,6.23
2016-03-31,2427,113588,712339,6.38,6.31,-1.0,44,6.38,6.2
2016-04-01,2427,180003,1123538,6.31,6.3,-1.0,56,6.31,6.15
2016-04-06,2427,82100,507356,6.27,6.17,-1.0,38,6.27,6.15
2016-04-07,2427,182047,1123391,6.17,6.25,-1.0,74,6.25,6.11
2016-04-08,2427,82395,514212,6.17,6.28,-1.0,36,6.29,6.17
2016-04-11,2427,659214,4281005,6.5,6.51,-1.0,260,6.6,6.42
2016-04-12,2427,870000,5710350,6.56,6.48,-1.0,213,6.76,6.43
2016-04-13,2427,204999,1325072,6.55,6.41,-1.0,81,6.55,6.4
2016-04-14,2427,135217,873267,6.54,6.43,-1.0,68,6.54,6.42
2016-04-15,2427,138453,889758,6.45,6.44,-1.0,51,6.47,6.3
2016-04-18,2427,227327,1458852,6.44,6.37,-1.0,75,6.46,6.35
2016-04-19,2427,140556,904753,6.38,6.42,-1.0,53,6.47,6.38
2016-04-20,2427,174320,1104936,6.41,6.27,-1.0,76,6.46,6.25
2016-04-21,2427,70234,442315,6.27,6.3,-1.0,41,6.34,6.26
2016-04-22,2427,218000,1351960,6.3,6.29,-1.0,86,6.3,6.13
2016-04-25,2427,70000,434580,6.25,6.23,-1.0,33,6.28,6.17
2016-04-26,2427,134454,829857,6.16,6.16,-1.0,66,6.23,6.16
2016-04-27,2427,80222,495206,6.16,6.16,0.0,48,6.2,6.1
2016-04-28,2427,43000,263160,6.13,6.12,-1.0,27,6.18,6.1
2016-04-29,2427,81065,493906,6.1,6.16,-1.0,29,6.16,6.05
2016-05-03,2427,111500,675259,6.16,6.08,-1.0,44,6.16,6.02
2016-05-04,2427,179001,1068575,6.08,5.92,-1.0,82,6.08,5.92
2016-05-05,2427,124379,732620,5.91,5.9,-1.0,63,5.95,5.85
2016-05-06,2427,64380,381735,5.91,5.91,-1.0,29,5.98,5.91
2016-05-09,2427,241075,1467906,5.96,6.2,-1.0,113,6.23,5.87
2016-05-10,2427,48075,292983,6.15,6.1,-1.0,34,6.15,6.05
2016-05-11,2427,79100,482930,6.11,6.06,-1.0,38,6.12,6.06
2016-05-12,2427,93499,558402,5.85,5.94,-1.0,46,6.05,5.85
2016-05-13,2427,25000,148890,5.97,5.93,-1.0,19,6.16,5.86
2016-05-16,2427,71000,424690,6.0,6.0,-1.0,27,6.0,5.9
2016-05-17,2427,78222,469252,6.0,6.04,-1.0,34,6.05,5.93
2016-05-18,2427,79011,473893,6.04,5.98,-1.0,40,6.04,5.94
2016-05-19,2427,148000,883670,6.0,6.02,-1.0,52,6.02,5.91
2016-05-20,2427,165265,978183,6.0,5.93,-1.0,45,6.0,5.85
2016-05-23,2427,290000,1734370,5.93,6.02,-1.0,101,6.05,5.9
2016-05-24,2427,78000,468490,6.02,6.02,0.0,30,6.03,5.96
2016-05-25,2427,138508,837378,6.02,6.05,-1.0,70,6.07,6.02
2016-05-26,2427,76100,459727,6.05,6.08,-1.0,40,6.08,6.01
2016-05-27,2427,129000,784880,6.11,6.14,-1.0,50,6.15,6.02
2016-05-30,2427,72867,441917,6.14,6.11,-1.0,49,6.14,6.03
2016-05-31,2427,41064,249014,6.01,6.05,-1.0,25,6.14,6.01
2016-06-01,2427,91000,553630,6.08,6.11,-1.0,38,6.12,6.05
2016-06-02,2427,133919,811362,6.11,6.09,-1.0,57,6.11,5.96
2016-06-03,2427,50000,301430,6.09,6.01,-1.0,23,6.09,5.99
2016-06-04,2427,69005,416370,6.05,6.02,0.01,24,6.07,6.0
2016-06-06,2427,88000,529270,6.04,6.05,-1.0,28,6.05,6.0
2016-06-07,2427,82441,495346,6.02,6.01,-1.0,39,6.05,5.92
2016-06-08,2427,341943,2076056,6.01,6.06,0.05,79,6.18,6.01
2016-06-13,2427,328060,1994303,6.06,6.07,0.01,87,6.13,6.06
2016-06-14,2427,178000,1092790,6.07,6.18,-1.0,61,6.18,6.05
2016-06-15,2427,233000,1439760,6.18,6.18,0.0,47,6.25,6.15
2016-06-16,2427,166808,1029568,6.18,6.12,-1.0,61,6.25,6.09
