date,stock_id,Trading_Volume,Trading_money,open,close,spread,Trading_turnover,high,low
2015-03-13,6112,112758,4113405,36.6,36.35,-0.05,92.0,36.6,36.35
2015-03-16,6112,118830,4324802,36.35,36.4,0.05,104.0,36.6,36.25
2015-03-17,6112,143085,5193631,36.5,36.3,-0.1,119.0,36.5,36.2
2015-03-18,6112,70946,2580229,36.5,36.3,0.0,86.0,36.5,36.25
2015-03-19,6112,167612,6100943,36.4,36.45,0.15,133.0,36.5,36.3
2015-03-20,6112,272183,10022162,36.5,36.85,0.4,181.0,37.2,36.5
2015-03-23,6112,238255,8769168,36.9,36.85,0.0,161.0,37.0,36.65
2015-03-24,6112,284987,10628055,36.95,37.4,0.55,239.0,37.8,36.9
2015-03-25,6112,288450,10711750,37.5,36.95,-0.45,174.0,37.5,36.95
2015-03-26,6112,195932,7254484,36.85,37.0,0.05,146.0,37.3,36.85
2015-03-27,6112,222140,8221230,37.0,37.1,0.1,145.0,37.2,36.9
2015-03-30,6112,271458,10019036,37.1,36.8,-0.3,250.0,37.1,36.65
2015-03-31,6112,1110852,38979370,36.5,35.1,-1.7,806.0,36.5,34.5
2015-04-01,6112,756921,25818743,34.5,34.0,-1.1,505.0,34.5,33.55
2015-04-02,6112,451946,15319520,33.8,34.2,0.2,393.0,34.2,33.7
2015-04-07,6112,287927,9852384,34.2,34.0,-0.2,320.0,34.45,34.0
2015-04-08,6112,241152,8161115,34.0,33.75,-0.25,255.0,34.15,33.6
2015-04-09,6112,606442,20218747,33.65,33.0,-0.75,407.0,33.75,33.0
2015-04-10,6112,449943,14929249,33.0,33.2,0.2,233.0,33.55,33.0
2015-04-13,6112,311900,10378014,33.4,33.1,-0.1,347.0,33.45,33.0
2015-04-14,6112,370985,12164887,33.15,32.85,-0.25,277.0,33.15,32.65
2015-04-15,6112,586408,18934449,32.8,32.25,-0.6,462.0,32.85,32.0
2015-04-16,6112,310480,10172340,32.25,32.8,0.55,253.0,33.1,32.2
2015-04-17,6112,188680,6214662,32.8,32.9,0.1,167.0,33.05,32.8
2015-04-20,6112,184300,6065121,32.9,32.75,-0.15,275.0,33.1,32.75
2015-04-21,6112,189982,6222314,32.85,32.5,-0.25,188.0,33.15,32.5
2015-04-22,6112,111391,3640703,32.8,32.75,0.25,129.0,32.8,32.6
2015-04-23,6112,215148,7024435,32.65,32.7,-0.05,136.0,32.75,32.45
2015-04-24,6112,231286,7587476,32.7,32.75,0.05,128.0,32.95,32.7
2015-04-27,6112,246122,8122825,32.8,33.1,0.35,164.0,33.3,32.8
2015-04-28,6112,257755,8504141,33.15,32.75,-0.35,140.0,33.15,32.75
2015-04-29,6112,185770,6056712,32.75,32.55,-0.2,126.0,32.9,32.5
2015-04-30,6112,202859,6570772,32.7,32.35,-0.2,150.0,32.7,32.3
2015-05-04,6112,135784,4390536,32.45,32.25,-0.1,112.0,32.45,32.15
2015-05-05,6112,202176,6514821,32.3,32.2,-0.05,113.0,32.3,32.1
2015-05-06,6112,196054,6359714,32.2,32.8,0.6,119.0,32.8,32.2
2015-05-07,6112,141114,4617311,32.8,32.65,-0.15,108.0,32.85,32.6
2015-05-08,6112,108873,3543418,32.7,32.45,-0.2,78.0,32.7,32.4
2015-05-11,6112,739864,22615420,32.45,30.25,-2.2,445.0,32.45,30.2
2015-05-12,6112,349563,10433960,28.5,30.6,0.35,243.0,30.6,28.5
2015-05-13,6112,109231,3389779,30.8,31.3,0.7,96.0,31.3,30.8
2015-05-14,6112,120101,3709081,31.3,30.8,-0.5,105.0,31.3,30.7
2015-05-15,6112,85986,2633666,30.55,30.5,-0.3,77.0,30.9,30.45
2015-05-18,6112,32814,996396,30.5,30.3,-0.2,89.0,30.5,30.05
2015-05-19,6112,81832,2494672,30.3,30.85,0.55,119.0,30.85,30.3
2015-05-20,6112,66452,2036411,30.95,30.6,-0.25,60.0,30.95,30.5
2015-05-21,6112,38846,1179921,30.65,30.55,-0.05,36.0,30.65,30.2
2015-05-22,6112,70237,2143977,30.6,30.45,-0.1,44.0,30.6,30.3
2015-05-25,6112,124490,3750996,30.45,30.15,-0.3,91.0,30.5,30.0
2015-05-26,6112,109917,3319777,30.15,30.35,0.2,96.0,30.35,30.1
2015-05-27,6112,85729,2583124,30.35,30.15,-0.2,63.0,30.35,30.0
2015-05-28,6112,89325,2719311,30.45,30.5,0.35,59.0,30.6,30.2
2015-05-29,6112,51402,1569929,30.8,30.6,0.1,43.0,30.8,30.5
2015-06-01,6112,63374,1937173,30.65,30.55,-0.05,52.0,30.65,30.45
2015-06-02,6112,55327,1685855,30.6,30.45,-0.1,46.0,30.6,30.35
2015-06-03,6112,138143,4176908,30.5,30.15,-0.3,78.0,30.5,30.0
2015-06-04,6112,160995,4818599,30.2,29.7,-0.45,117.0,30.25,29.7
2015-06-05,6112,193049,5709954,29.7,29.5,-0.2,131.0,29.8,29.4
2015-06-08,6112,129565,3772371,29.5,29.25,-0.25,101.0,29.55,28.95
2015-06-09,6112,209228,6072106,29.3,28.8,-0.45,115.0,29.4,28.8
2015-06-10,6112,245299,7076783,28.8,29.05,0.25,136.0,29.1,28.75
2015-06-11,6112,85600,2486350,29.15,29.0,-0.05,57.0,29.15,28.95
2015-06-12,6112,87462,2578596,29.05,29.6,0.6,64.0,29.8,29.05
2015-06-15,6112,53935,1608911,29.6,29.8,0.2,50.0,30.0,29.6
2015-06-16,6112,57594,1709422,29.8,29.5,-0.3,36.0,29.95,29.45
2015-06-17,6112,77355,2283037,29.6,29.4,-0.1,61.0,29.7,29.3
2015-06-18,6112,43622,1285565,29.5,29.45,0.05,36.0,29.5,29.4
2015-06-22,6112,80505,2377294,29.5,29.55,0.1,66.0,29.75,29.5
2015-06-23,6112,51745,1543523,29.6,29.9,0.35,43.0,29.95,29.6
2015-06-24,6112,41738,1251273,30.0,29.85,-0.05,49.0,30.1,29.85
2015-06-25,6112,58073,1736650,29.85,29.9,0.05,32.0,30.0,29.85
2015-06-26,6112,117277,3578947,30.0,30.85,0.95,80.0,31.4,30.0
2015-06-29,6112,110111,3361361,30.7,30.15,-0.7,76.0,30.8,30.15
2015-06-30,6112,138680,4147451,29.1,30.2,0.05,61.0,30.6,29.1
2015-07-01,6112,56001,1692930,30.25,30.25,0.05,32.0,30.4,30.2
2015-07-02,6112,122355,3716587,30.3,30.3,0.05,58.0,30.8,30.25
2015-07-03,6112,112061,3367998,30.35,30.0,-0.3,65.0,30.35,29.9
2015-07-06,6112,114056,3433629,30.0,30.05,0.05,77.0,30.35,29.9
2015-07-07,6112,99759,3003620,30.1,30.0,-0.05,71.0,30.3,30.0
2015-07-08,6112,114465,3391329,30.1,29.6,-0.4,77.0,30.1,29.45
2015-07-09,6112,523724,15149235,29.6,29.3,-0.3,266.0,29.6,28.0
2015-07-13,6112,312187,8619595,27.7,27.7,0.4,173.0,27.75,27.35
2015-07-14,6112,155889,4361828,28.4,28.1,0.4,93.0,28.4,27.8
2015-07-15,6112,125905,3504600,28.1,28.1,0.0,86.0,28.15,27.5
2015-07-16,6112,38254,1068068,28.1,27.85,-0.25,36.0,28.1,27.8
2015-07-17,6112,70262,1957136,28.0,27.75,-0.1,40.0,28.0,27.7
2015-07-20,6112,99001,2741027,27.85,27.75,0.0,47.0,27.9,27.45
2015-07-21,6112,291987,7917489,27.8,27.5,-0.25,152.0,27.8,26.55
2015-07-22,6112,148716,4039765,27.4,27.45,-0.05,99.0,27.45,26.75
2015-07-23,6112,95462,2592010,27.35,27.3,-0.15,72.0,27.35,27.0
2015-07-24,6112,89465,2408797,27.25,27.1,-0.2,61.0,27.25,26.6
2015-07-27,6112,282425,7519279,27.0,27.1,0.0,146.0,27.1,25.8
2015-07-28,6112,113400,3020119,26.7,26.8,-0.3,77.0,26.8,26.4
2015-07-29,6112,56501,1505049,26.8,26.8,0.0,41.0,26.8,26.15
2015-07-30,6112,90918,2430168,26.75,26.8,0.0,49.0,26.8,26.6
2015-07-31,6112,65340,1753660,26.9,26.95,0.15,41.0,26.95,26.6
2015-08-03,6112,74418,1988215,26.95,26.95,0.0,48.0,26.95,26.2
2015-08-04,6112,134075,3576300,26.8,26.9,-0.05,72.0,26.9,26.5
2015-08-05,6112,132475,3525176,26.85,26.75,-0.15,60.0,26.85,26.5
2015-08-06,6112,226775,5932178,26.75,26.4,-0.35,122.0,26.75,25.8
2015-08-07,6112,110902,2880193,26.4,26.15,-0.25,71.0,26.4,25.65
2015-08-10,6112,132543,3431318,26.05,26.05,-0.1,78.0,26.05,25.7
2015-08-11,6112,131453,3407448,26.05,25.8,-0.25,72.0,26.05,25.8
2015-08-12,6112,155177,4056853,26.0,26.1,0.3,80.0,26.4,25.95
2015-08-13,6112,80055,2099857,26.1,26.4,0.3,43.0,26.4,26.05
2015-08-14,6112,81600,2163760,26.5,26.5,0.1,49.0,26.7,26.4
2015-08-17,6112,61500,1627373,26.5,26.55,0.05,44.0,26.6,26.3
2015-08-18,6112,42800,1137779,26.5,26.65,0.1,27.0,26.65,26.5
2015-08-19,6112,116000,3020200,26.65,26.2,-0.45,77.0,26.65,25.65
2015-08-20,6112,48619,1271764,26.2,26.1,-0.1,53.0,26.35,26.0
2015-08-21,6112,142020,3634258,26.1,25.8,-0.3,79.0,26.1,25.4
2015-08-24,6112,298765,7221425,25.4,25.0,-0.8,195.0,25.4,23.65
2015-08-25,6112,195833,4652334,22.6,24.9,-0.1,130.0,24.9,22.6
2015-08-26,6112,184447,4511345,24.9,24.8,-0.1,106.0,24.9,24.0
2015-08-27,6112,88383,2232194,25.0,25.2,0.4,79.0,25.4,25.0
2015-08-28,6112,153044,3902471,25.3,25.6,0.4,112.0,25.7,25.25
2015-08-31,6112,58104,1486790,25.6,25.65,0.05,46.0,25.7,25.5
2015-09-01,6112,33800,865500,25.6,25.6,-0.05,37.0,25.65,25.4
2015-09-02,6112,21408,546713,25.5,25.55,-0.05,21.0,25.65,25.4
2015-09-03,6112,187204,4754121,25.3,25.55,0.0,67.0,25.55,25.2
2015-09-04,6112,141295,3599222,25.4,25.3,-0.25,64.0,25.55,25.2
2015-09-07,6112,142231,3593759,25.2,25.6,0.3,33.0,25.6,25.2
2015-09-08,6112,154300,3951104,25.6,25.7,0.1,38.0,25.7,25.5
2015-09-09,6112,147626,3860598,25.8,26.35,0.65,100.0,26.4,25.8
2015-09-10,6112,136500,3618249,26.55,26.5,0.15,60.0,26.6,26.25
2015-09-11,6112,291625,7855416,26.7,27.35,0.85,129.0,28.0,26.5
2015-09-14,6112,250650,6780750,27.4,26.95,-0.4,101.0,27.7,26.75
2015-09-15,6112,73950,1977099,26.95,26.7,-0.25,48.0,26.95,26.5
2015-09-16,6112,77715,2089805,26.8,27.05,0.35,53.0,27.05,26.8
2015-09-17,6112,71000,1932850,27.1,27.05,0.0,58.0,27.4,27.05
2015-09-18,6112,76250,2061100,27.05,26.95,-0.1,71.0,27.15,26.95
2015-09-21,6112,46996,1257629,26.9,26.85,-0.1,53.0,26.9,26.65
2015-09-22,6112,27695,742620,26.8,26.8,-0.05,31.0,27.0,26.8
2015-09-23,6112,31163,833200,26.8,26.65,-0.15,25.0,26.8,26.6
2015-09-24,6112,42226,1118309,26.7,26.2,-0.45,36.0,26.7,26.2
2015-09-25,6112,53677,1406351,26.3,26.15,-0.05,35.0,26.35,26.1
2015-09-30,6112,449576,11822883,26.15,26.9,0.75,83.0,26.9,26.15
2015-10-01,6112,112826,3071564,27.3,27.15,0.25,65.0,27.45,27.05
2015-10-02,6112,48000,1301000,27.1,27.1,-0.05,37.0,27.2,27.05
2015-10-05,6112,72680,1971345,27.3,27.2,0.1,46.0,27.3,27.05
2015-10-06,6112,90300,2443878,27.25,27.1,-0.1,56.0,27.25,27.0
2015-10-07,6112,99240,2686114,27.2,27.1,0.0,62.0,27.2,27.0
2015-10-08,6112,97003,2629880,27.2,27.2,0.1,54.0,27.25,27.0
2015-10-12,6112,115401,3175316,27.35,27.6,0.4,82.0,27.7,27.35
2015-10-13,6112,71547,1975582,27.6,27.6,0.0,50.0,27.7,27.55
2015-10-14,6112,44125,1216425,27.6,27.65,0.05,32.0,27.65,27.5
2015-10-15,6112,75092,2081798,27.65,27.75,0.1,66.0,27.9,27.65
2015-10-16,6112,86200,2391300,27.75,27.6,-0.15,60.0,28.05,27.2
2015-10-19,6112,58806,1624813,27.65,27.65,0.05,41.0,27.7,27.6
2015-10-20,6112,50165,1396276,27.75,27.85,0.2,42.0,27.9,27.75
2015-10-21,6112,144501,4055479,27.95,28.1,0.25,80.0,28.2,27.95
2015-10-22,6112,82700,2318300,28.2,28.0,-0.1,56.0,28.2,28.0
2015-10-23,6112,82290,2305532,28.0,28.05,0.05,57.0,28.1,27.95
2015-10-26,6112,135357,3845372,28.1,28.5,0.45,85.0,28.55,28.1
2015-10-27,6112,104056,2982643,28.65,28.7,0.2,76.0,28.7,28.6
2015-10-28,6112,300800,8758738,28.75,29.5,0.8,143.0,29.5,28.75
2015-10-29,6112,196200,5748100,29.85,29.0,-0.5,139.0,29.85,29.0
2015-10-30,6112,76577,2195043,29.0,28.65,-0.35,57.0,29.0,28.55
2015-11-02,6112,67202,1928585,28.65,28.65,0.0,52.0,28.9,28.55
2015-11-03,6112,61822,1793088,28.95,29.0,0.35,46.0,29.2,28.85
2015-11-04,6112,75871,2204759,29.15,29.0,0.0,67.0,29.2,28.95
2015-11-05,6112,141526,4080504,29.0,29.0,0.0,77.0,29.05,28.6
2015-11-06,6112,25551,735071,28.8,28.8,-0.2,29.0,28.85,28.75
2015-11-09,6112,34500,995971,28.75,28.8,0.0,32.0,29.2,28.65
2015-11-10,6112,95201,2683347,28.65,28.35,-0.45,67.0,28.65,28.0
2015-11-11,6112,83330,2310056,27.8,27.9,-0.45,70.0,27.95,27.5
2015-11-12,6112,51997,1445915,27.9,27.8,-0.1,42.0,28.1,27.65
2015-11-13,6112,161334,4442033,27.55,27.5,-0.3,71.0,27.65,27.5
2015-11-16,6112,26903,736916,27.05,27.5,0.0,25.0,27.5,27.05
2015-11-17,6112,36921,1027037,27.55,27.9,0.4,44.0,27.95,27.55
2015-11-18,6112,28101,784717,28.1,27.8,-0.1,25.0,28.1,27.8
2015-11-19,6112,31600,881800,27.8,28.0,0.2,29.0,28.0,27.5
2015-11-20,6112,29439,823592,28.0,27.9,-0.1,26.0,28.1,27.75
2015-11-23,6112,14578,405768,27.9,27.95,0.05,26.0,27.95,27.75
2015-11-24,6112,17243,479827,27.75,27.7,-0.25,22.0,28.05,27.7
2015-11-25,6112,37052,1019732,27.7,27.5,-0.2,42.0,27.7,27.4
2015-11-26,6112,50950,1401075,27.6,27.5,0.0,43.0,27.65,27.4
2015-11-27,6112,49203,1349627,27.5,27.35,-0.15,39.0,27.5,27.35
2015-11-30,6112,100108,2709541,27.35,27.0,-0.35,68.0,27.35,26.9
2015-12-01,6112,211881,5709437,26.95,27.0,0.0,112.0,27.1,26.9
2015-12-02,6112,93815,2535144,27.05,27.0,0.0,70.0,27.15,26.95
2015-12-03,6112,90518,2435236,27.0,26.9,-0.1,71.0,27.1,26.8
2015-12-04,6112,66240,1778497,26.9,26.75,-0.15,42.0,26.9,26.75
2015-12-07,6112,129259,3451259,26.75,26.65,-0.1,83.0,27.0,26.6
2015-12-08,6112,85381,2277727,26.7,26.7,0.05,72.0,26.7,26.6
2015-12-09,6112,124979,3319788,26.7,26.45,-0.25,78.0,26.7,26.45
2015-12-10,6112,67270,1781078,26.55,26.4,-0.05,52.0,26.6,26.4
2015-12-11,6112,92942,2443521,26.4,26.1,-0.3,59.0,26.45,26.05
2015-12-14,6112,76386,1978547,26.0,25.95,-0.15,56.0,26.0,25.8
2015-12-15,6112,43095,1132856,26.1,26.4,0.45,44.0,26.45,26.05
2015-12-16,6112,59307,1564032,26.4,26.3,-0.1,48.0,26.7,26.2
2015-12-17,6112,50266,1327308,26.45,26.45,0.15,34.0,26.55,26.3
2015-12-18,6112,59001,1555529,26.5,26.35,-0.1,36.0,26.5,26.3
2015-12-21,6112,36514,961512,26.15,26.5,0.15,46.0,26.55,26.15
2015-12-22,6112,100809,2666562,26.45,26.5,0.0,45.0,26.55,26.4
2015-12-23,6112,53169,1412469,26.7,26.55,0.05,54.0,26.7,26.5
2015-12-24,6112,73620,1962221,26.6,26.8,0.25,48.0,26.8,26.55
2015-12-25,6112,97357,2600807,26.8,26.9,0.1,59.0,26.9,26.5
2015-12-28,6112,13420,359973,26.9,26.75,-0.15,27.0,26.9,26.75
2015-12-29,6112,61701,1642182,26.75,26.75,0.0,39.0,26.75,26.5
2015-12-30,6112,34100,907819,26.75,26.5,-0.25,29.0,26.75,26.5
2015-12-31,6112,25006,664924,26.5,26.5,0.0,17.0,26.7,26.5
2016-01-04,6112,67365,1778411,26.5,26.3,-0.2,67.0,26.5,26.3
2016-01-05,6112,62824,1648304,26.4,26.15,-0.15,52.0,26.45,26.0
2016-01-06,6112,170725,4411959,26.05,25.8,-0.35,94.0,26.1,25.6
2016-01-07,6112,80472,2050335,25.95,25.35,-0.45,73.0,25.95,25.2
2016-01-08,6112,68323,1724087,25.0,25.55,0.2,60.0,25.7,24.95
2016-01-11,6112,52855,1327247,25.55,25.25,-0.3,54.0,25.55,24.5
2016-01-12,6112,104366,2617735,25.35,25.15,-0.1,90.0,25.4,24.95
2016-01-13,6112,124903,3112156,25.25,25.0,-0.15,88.0,25.25,24.5
2016-01-14,6112,246048,6093100,24.85,24.85,-0.15,98.0,24.85,24.5
2016-01-15,6112,45132,1124596,25.0,24.9,0.05,78.0,25.0,24.85
2016-01-18,6112,82237,2047159,24.85,24.95,0.05,70.0,25.0,24.7
2016-01-19,6112,21125,527775,25.0,25.0,0.05,26.0,25.0,24.95
2016-01-20,6112,101000,2499750,25.0,24.7,-0.3,50.0,25.0,24.6
2016-01-21,6112,84222,2070397,24.6,24.5,-0.2,58.0,24.75,24.5
2016-01-22,6112,53310,1312439,24.65,24.6,0.1,43.0,24.7,24.5
2016-01-25,6112,64225,1589701,24.6,24.9,0.3,44.0,24.9,24.6
2016-01-26,6112,93457,2319661,24.75,24.75,-0.15,67.0,24.85,24.75
2016-01-27,6112,244606,6004723,24.8,24.75,0.0,89.0,24.8,24.5
2016-01-28,6112,74608,1857650,24.75,25.1,0.35,63.0,25.1,24.75
2016-01-29,6112,162503,4110224,25.0,25.15,0.05,103.0,25.55,25.0
2016-01-30,6112,97036,2467974,25.3,25.55,0.4,54.0,25.55,25.25
2016-02-01,6112,37270,950356,25.55,25.55,0.0,40.0,25.6,25.35
2016-02-02,6112,58200,1481999,25.55,25.5,-0.05,41.0,25.6,25.3
2016-02-03,6112,42218,1072655,25.2,25.5,0.0,43.0,25.5,25.2
2016-02-15,6112,32215,818127,25.0,25.4,-0.1,48.0,25.6,25.0
2016-02-16,6112,97225,2492829,25.5,25.7,0.3,66.0,25.75,25.5
2016-02-17,6112,53822,1380878,25.75,25.65,-0.05,51.0,25.75,25.55
2016-02-18,6112,77110,1989879,25.7,25.9,0.25,64.0,25.9,25.7
2016-02-19,6112,54477,1411946,26.05,25.95,0.05,52.0,26.05,25.75
2016-02-22,6112,185682,4877935,26.0,26.75,0.8,123.0,26.75,26.0
2016-02-23,6112,134261,3598211,26.8,26.9,0.15,101.0,26.9,26.65
2016-02-24,6112,134110,3605420,26.9,27.0,0.1,97.0,27.05,26.7
2016-02-25,6112,193370,5242840,27.0,27.0,0.0,132.0,27.25,27.0
2016-02-26,6112,42680,1151225,27.0,27.1,0.1,54.0,27.1,26.85
2016-03-01,6112,76150,2067675,27.1,27.2,0.1,67.0,27.2,27.05
2016-03-02,6112,161381,4429209,27.3,27.35,0.15,125.0,27.6,27.3
2016-03-03,6112,137595,3777032,27.35,27.55,0.2,86.0,27.55,27.35
2016-03-04,6112,298810,8416630,28.45,27.85,0.3,178.0,28.45,27.8
2016-03-07,6112,144955,4017376,27.85,27.65,-0.2,118.0,27.85,27.55
2016-03-08,6112,62402,1720317,27.6,27.55,-0.1,55.0,27.6,27.5
2016-03-09,6112,255673,7132490,27.7,28.15,0.6,142.0,28.2,27.7
2016-03-10,6112,122506,3448138,28.3,28.05,-0.1,97.0,28.35,28.0
2016-03-11,6112,116763,3278637,28.2,28.05,0.0,77.0,28.2,28.0
2016-03-14,6112,182484,5168145,28.2,28.3,0.25,114.0,28.5,28.05
2016-03-15,6112,119263,3361614,28.5,28.1,-0.2,94.0,28.5,28.0
2016-03-16,6112,81714,2308399,28.2,28.35,0.25,65.0,28.4,28.1
2016-03-17,6112,234929,6642812,28.5,28.15,-0.2,108.0,28.5,28.1
2016-03-18,6112,197259,5597373,28.25,28.4,0.25,104.0,28.45,28.2
2016-03-21,6112,87480,2476445,28.5,28.4,0.0,75.0,28.5,28.1
2016-03-22,6112,259459,7287142,28.4,28.1,-0.3,94.0,28.4,28.0
2016-03-23,6112,111619,3141389,28.1,28.15,0.05,78.0,28.3,28.05
2016-03-24,6112,163405,4643648,28.1,28.4,0.25,88.0,28.55,28.1
2016-03-25,6112,90077,2560782,28.45,28.45,0.05,85.0,28.5,28.35
2016-03-28,6112,498211,13916582,28.4,27.8,-0.65,862.0,28.4,27.65
2016-03-29,6112,279645,7736496,27.8,27.45,-0.35,638.0,28.0,27.4
2016-03-30,6112,281412,7767436,27.45,27.5,0.05,442.0,27.95,27.45
2016-03-31,6112,131432,3678629,27.9,27.9,0.4,281.0,28.25,27.85
2016-04-01,6112,187456,5245618,28.35,28.0,0.1,290.0,28.35,27.7
2016-04-06,6112,202991,5598748,28.0,27.5,-0.5,482.0,28.0,27.5
2016-04-07,6112,112879,3118862,27.6,27.8,0.3,248.0,27.8,27.4
2016-04-08,6112,217626,6008428,27.7,27.7,-0.1,285.0,27.8,27.5
2016-04-11,6112,143520,3957728,27.8,27.7,0.0,417.0,27.8,27.5
2016-04-12,6112,166181,4622518,27.75,27.85,0.15,431.0,27.9,27.7
2016-04-13,6112,129356,3583174,27.7,27.75,-0.1,120.0,27.75,27.6
2016-04-14,6112,45678,1269658,27.8,27.7,-0.05,72.0,27.85,27.7
2016-04-15,6112,74300,2050943,27.7,27.7,0.0,70.0,27.8,27.5
2016-04-18,6112,62515,1725206,27.7,27.5,-0.2,53.0,27.8,27.5
2016-04-19,6112,85338,2343403,27.45,27.4,-0.1,68.0,27.5,27.4
2016-04-20,6112,167442,4546740,27.35,27.15,-0.25,100.0,27.45,26.8
2016-04-21,6112,108200,2936260,27.0,27.3,0.15,60.0,27.35,26.9
2016-04-22,6112,169153,4566475,27.1,27.0,-0.3,84.0,27.1,26.9
2016-04-25,6112,113282,3046297,27.0,26.9,-0.1,62.0,27.0,26.85
2016-04-26,6112,159666,4342297,27.4,27.25,0.35,80.0,27.4,27.0
2016-04-27,6112,73301,1982867,27.25,27.2,-0.05,39.0,27.3,26.95
2016-04-28,6112,132056,3566671,27.2,27.2,0.0,62.0,27.2,26.9
2016-04-29,6112,54821,1481698,27.0,27.15,-0.05,35.0,27.15,26.9
2016-05-03,6112,87635,2360629,27.2,26.9,-0.25,62.0,27.2,26.8
2016-05-04,6112,42000,1126800,26.9,26.8,-0.1,39.0,26.9,26.75
2016-05-05,6112,52595,1406943,26.8,26.8,0.0,45.0,26.85,26.65
2016-05-06,6112,38251,1020177,26.6,26.75,-0.05,35.0,26.85,26.55
2016-05-09,6112,36230,967831,26.8,26.7,-0.05,32.0,26.85,26.65
2016-05-10,6112,100238,2664104,26.7,26.7,0.0,49.0,26.7,26.55
2016-05-11,6112,124937,3325973,26.7,26.55,-0.15,66.0,26.8,26.45
2016-05-12,6112,87370,2318521,26.45,26.55,0.0,60.0,26.7,26.45
2016-05-13,6112,94853,2514132,26.6,26.6,0.05,51.0,26.6,26.45
2016-05-16,6112,364506,9805812,26.6,27.1,0.5,78.0,27.15,26.5
2016-05-17,6112,105601,2856876,27.3,27.2,0.1,50.0,27.3,26.9
2016-05-18,6112,175408,4771679,27.05,27.35,0.15,60.0,27.35,27.05
2016-05-19,6112,75100,2048309,27.3,27.4,0.05,38.0,27.4,27.1
2016-05-20,6112,23001,628877,27.25,27.3,-0.1,18.0,27.4,27.25
2016-05-23,6112,74300,2050167,27.3,27.75,0.45,59.0,27.8,27.3
2016-05-24,6112,158491,4368547,27.75,27.75,0.0,55.0,27.8,27.35
