date,stock_id,Trading_Volume,Trading_money,open,close,spread,Trading_turnover,high,low
2015-02-05,6214,1503922,87237176,57.4,58.2,1.2,1069.0,58.5,57.1
2015-02-06,6214,681012,39363879,58.5,57.6,-0.6,505.0,58.6,57.5
2015-02-09,6214,564911,32564904,57.6,57.3,-0.3,386.0,58.1,57.2
2015-02-10,6214,2183187,121418030,56.8,55.3,-2.0,1495.0,56.8,55.2
2015-02-11,6214,1990578,108733312,55.0,54.3,-1.0,1268.0,55.7,54.0
2015-02-12,6214,574169,31280386,54.3,54.7,0.4,437.0,54.7,54.1
2015-02-13,6214,760803,41540936,54.7,54.5,-0.2,496.0,55.0,54.3
2015-02-24,6214,800138,44282435,55.5,55.0,0.5,598.0,55.7,55.0
2015-02-25,6214,781729,43233362,55.1,55.4,0.4,554.0,55.7,54.8
2015-02-26,6214,1553064,87460984,55.7,56.3,0.9,1048.0,56.8,55.5
2015-03-02,6214,644317,36015776,56.7,55.8,-0.5,509.0,56.8,55.5
2015-03-03,6214,500345,27700540,55.8,55.2,-0.6,413.0,56.0,55.2
2015-03-04,6214,662071,36626825,55.2,55.4,0.2,460.0,55.7,55.0
2015-03-05,6214,1064235,59238609,55.4,55.4,0.0,699.0,56.2,55.3
2015-03-06,6214,1019938,57155657,55.4,55.7,0.3,657.0,56.5,55.3
2015-03-09,6214,412935,22911590,55.7,55.4,-0.3,331.0,55.8,55.2
2015-03-10,6214,1885863,102205202,54.9,54.0,-1.4,1205.0,54.9,53.8
2015-03-11,6214,1668181,88918477,53.7,53.5,-0.5,1022.0,53.7,53.0
2015-03-12,6214,1345570,72660780,53.5,54.0,0.5,747.0,54.5,53.1
2015-03-13,6214,892892,48217885,54.0,54.0,0.0,500.0,54.4,53.6
2015-03-16,6214,763352,40807749,54.0,53.3,-0.7,503.0,54.0,53.3
2015-03-17,6214,802414,43107482,53.1,53.6,0.3,422.0,54.2,53.1
2015-03-18,6214,1445306,78933671,54.0,54.5,0.9,968.0,55.1,54.0
2015-03-19,6214,1454172,80256667,54.8,55.4,0.9,826.0,55.4,54.8
2015-03-20,6214,5176173,302764466,59.0,58.3,2.9,3019.0,59.0,57.8
2015-03-23,6214,2256473,131709213,58.6,57.8,-0.5,1474.0,58.9,57.7
2015-03-24,6214,1035244,59915084,58.0,57.8,0.0,713.0,58.2,57.6
2015-03-25,6214,1430497,83232101,58.2,57.8,0.0,1021.0,58.9,57.7
2015-03-26,6214,3151254,184765525,57.8,58.3,0.5,1802.0,59.3,57.8
2015-03-27,6214,2636373,152879957,58.7,57.3,-1.0,1569.0,59.2,56.9
2015-03-30,6214,1005194,57260788,57.3,56.5,-0.8,770.0,57.7,56.5
2015-03-31,6214,1329483,75363531,56.7,57.0,0.5,832.0,57.5,55.9
2015-04-01,6214,558478,31697987,56.9,56.7,-0.3,437.0,57.0,56.5
2015-04-02,6214,754921,42822704,56.7,56.7,0.0,562.0,57.0,56.5
2015-04-07,6214,871106,49897645,57.2,57.3,0.6,640.0,57.6,57.0
2015-04-08,6214,762257,43796868,57.6,57.3,0.0,553.0,57.7,57.0
2015-04-09,6214,1426653,82545121,57.8,57.3,0.0,1007.0,58.3,57.2
2015-04-10,6214,1608928,93084927,58.0,57.9,0.6,877.0,58.4,57.4
2015-04-13,6214,957123,55700334,58.1,58.3,0.4,695.0,58.4,57.9
2015-04-14,6214,840142,49009347,58.6,58.1,-0.2,588.0,58.7,58.0
2015-04-15,6214,810495,46877006,58.1,57.5,-0.6,542.0,58.4,57.5
2015-04-16,6214,985528,57257622,57.5,58.3,0.8,739.0,58.5,57.5
2015-04-17,6214,5871017,352162804,58.7,59.9,1.6,3517.0,60.8,58.5
2015-04-20,6214,3099094,186417159,60.0,59.3,-0.6,1856.0,60.8,59.3
2015-04-21,6214,2598653,152212209,60.0,57.6,-1.7,1592.0,60.5,57.2
2015-04-22,6214,1031793,60134650,58.2,58.5,0.9,752.0,58.8,57.8
2015-04-23,6214,1252683,74030853,59.0,59.1,0.6,816.0,59.4,58.6
2015-04-24,6214,1215841,71747044,59.6,58.8,-0.3,813.0,59.7,58.5
2015-04-27,6214,1642784,98106479,59.5,59.4,0.6,1074.0,60.2,59.2
2015-04-28,6214,4348755,264267700,60.0,60.3,0.9,2460.0,61.6,59.4
2015-04-29,6214,1970564,117890907,60.5,59.6,-0.7,1171.0,60.7,59.2
2015-04-30,6214,1036366,61659794,59.5,59.2,-0.4,641.0,60.0,59.2
2015-05-04,6214,891188,53078065,59.3,59.1,-0.1,526.0,60.2,59.1
2015-05-05,6214,1167604,68387848,59.0,58.5,-0.6,613.0,59.3,58.2
2015-05-06,6214,1068118,62678133,58.0,59.0,0.5,730.0,59.4,57.9
2015-05-07,6214,2136890,127575739,59.2,59.0,0.0,1116.0,60.4,59.0
2015-05-08,6214,1172324,68661421,59.2,58.3,-0.7,750.0,59.8,58.2
2015-05-11,6214,1563232,89972586,58.8,57.6,-0.7,981.0,58.8,56.8
2015-05-12,6214,716645,41319781,57.6,57.7,0.1,515.0,58.1,57.2
2015-05-13,6214,630160,36677123,58.0,58.4,0.7,404.0,58.4,57.8
2015-05-14,6214,1757398,104274016,58.8,59.4,1.0,1120.0,59.7,58.7
2015-05-15,6214,1085647,64231472,59.6,59.0,-0.4,693.0,59.7,58.7
2015-05-18,6214,874478,51348758,59.1,58.6,-0.4,536.0,59.4,58.2
2015-05-19,6214,2209269,131747368,58.7,60.1,1.5,1307.0,60.8,58.5
2015-05-20,6214,2682058,161870847,60.1,59.8,-0.3,1463.0,61.0,59.5
2015-05-21,6214,10033311,621050211,59.9,62.8,3.0,5236.0,62.9,59.8
2015-05-22,6214,13478760,874936902,63.1,65.8,3.0,6863.0,66.4,63.1
2015-05-25,6214,5894100,410331323,68.5,70.4,4.6,1864.0,70.4,68.5
2015-05-26,6214,23017355,1707859125,75.3,75.3,4.9,11071.0,75.3,72.0
2015-05-27,6214,17246248,1294711885,75.0,74.3,-1.0,9201.0,77.2,72.8
2015-05-28,6214,11493886,850310778,75.0,73.2,-1.1,6396.0,75.9,72.3
2015-05-29,6214,18929199,1431316815,73.2,78.3,5.1,10085.0,78.3,72.2
2015-06-01,6214,21596010,1744702578,79.5,82.8,4.5,12592.0,85.0,75.7
2015-06-02,6214,15148568,1238791817,83.4,79.5,-3.3,8857.0,84.2,79.5
2015-06-03,6214,14694899,1189764165,80.0,78.4,-1.1,8518.0,83.7,78.1
2015-06-04,6214,15383825,1167860328,78.6,72.3,-6.1,8550.0,80.5,71.1
2015-06-05,6214,17688268,1346939326,73.0,78.5,6.2,10026.0,78.8,73.0
2015-06-08,6214,18138904,1445665454,80.5,79.5,1.0,10471.0,82.0,77.3
2015-06-09,6214,12485991,968764809,79.5,75.6,-3.9,7525.0,81.0,75.1
2015-06-10,6214,10916903,862229548,77.4,79.9,4.3,6279.0,80.8,77.0
2015-06-11,6214,11074999,887631804,80.9,79.1,-0.8,6451.0,81.6,78.8
2015-06-12,6214,7909622,629191723,79.0,79.8,0.7,4963.0,80.8,77.7
2015-06-15,6214,10102685,809430326,80.6,78.6,-1.2,5885.0,81.8,78.5
2015-06-16,6214,8737752,678610808,78.6,79.0,0.4,5270.0,79.7,76.0
2015-06-17,6214,13763545,1107656479,80.2,78.7,-0.3,7638.0,81.7,78.7
2015-06-18,6214,13882903,1073508031,79.0,77.0,-1.7,8135.0,80.0,75.4
2015-06-22,6214,12766479,947275698,76.9,73.5,-3.5,7814.0,76.9,72.5
2015-06-23,6214,9300449,693095647,75.5,74.5,1.0,6114.0,75.6,73.0
2015-06-24,6214,11664555,846747705,75.0,71.0,-3.5,6554.0,75.4,70.5
2015-06-25,6214,10268669,738202599,71.3,72.5,1.5,6552.0,72.8,70.6
2015-06-26,6214,8462602,607198298,72.0,71.6,-0.9,4991.0,72.8,70.8
2015-06-29,6214,10004726,683327500,70.1,67.0,-4.6,5202.0,70.5,66.9
2015-06-30,6214,9071488,622586504,67.6,70.1,3.1,5306.0,70.3,67.4
2015-07-01,6214,8295092,591868375,70.4,70.4,0.3,4779.0,72.4,70.4
2015-07-02,6214,6638556,460101291,70.7,67.8,-2.6,3686.0,71.0,67.5
2015-07-03,6214,5523642,380084940,68.7,69.9,2.1,3395.0,69.9,66.8
2015-07-06,6214,8259270,583201943,69.9,68.7,-1.2,5090.0,72.4,68.7
2015-07-07,6214,4145178,285277204,69.7,68.0,-0.7,2553.0,70.8,67.5
2015-07-08,6214,10764329,676627030,68.0,61.2,-6.8,5718.0,68.0,61.2
2015-07-09,6214,7284217,431620095,57.4,62.0,0.8,4297.0,62.3,55.6
2015-07-13,6214,5645044,346050687,62.5,61.2,0.0,3363.0,62.5,60.2
2015-07-14,6214,5864290,362160086,62.1,60.2,-1.0,3429.0,62.8,60.2
2015-07-15,6214,4017608,241154475,61.0,59.0,-1.2,2463.0,61.5,59.0
2015-07-16,6214,3268508,196592434,60.0,60.2,1.2,2045.0,60.8,59.3
2015-07-17,6214,8272719,516127331,61.1,62.5,2.3,5144.0,63.2,60.4
2015-07-20,6214,5670248,344812004,62.7,59.6,-2.9,3648.0,63.1,59.5
2015-07-21,6214,3412995,201482199,60.0,58.6,-1.0,2290.0,60.2,57.8
2015-07-22,6214,2521593,147518249,58.0,58.1,-0.5,1695.0,59.3,57.8
2015-07-23,6214,3696480,214070440,58.5,57.5,-0.6,2224.0,59.1,56.5
2015-07-24,6214,2771274,157578848,57.4,56.4,-1.1,1593.0,57.8,56.1
2015-07-27,6214,6025796,327273089,56.4,51.9,-4.5,3477.0,57.2,51.6
2015-07-28,6214,4263870,225015110,52.1,53.0,1.1,2446.0,53.6,52.0
2015-07-29,6214,3551655,191504341,53.5,53.5,0.5,2220.0,54.7,52.8
2015-07-30,6214,3323459,182811174,54.3,54.4,0.9,2207.0,56.2,54.1
2015-07-31,6214,2773457,148995502,55.0,52.8,-1.6,1779.0,55.3,52.7
2015-08-03,6214,2227526,116049042,52.8,51.6,-1.2,1448.0,53.0,51.5
2015-08-04,6214,3818959,195735794,51.6,50.0,-1.6,2356.0,52.9,49.8
2015-08-05,6214,2616765,136250987,51.5,52.8,2.8,1786.0,52.9,50.8
2015-08-06,6214,2623535,139171990,53.5,52.8,0.0,1718.0,54.1,52.1
2015-08-07,6214,1558905,82454271,52.5,53.0,0.2,1134.0,53.5,52.0
2015-08-10,6214,3208197,165411144,51.7,51.9,-1.1,2276.0,52.7,50.0
2015-08-11,6214,4818545,258391354,53.1,52.4,0.5,3176.0,54.8,52.4
2015-08-12,6214,3012514,159248343,52.6,53.5,1.1,1805.0,53.5,51.9
2015-08-13,6214,3205569,173701726,54.0,53.9,0.4,1802.0,54.8,53.4
2015-08-14,6214,1157841,62342861,54.4,53.7,-0.2,770.0,54.4,53.4
2015-08-17,6214,1124263,60016476,53.7,52.7,-1.0,744.0,54.2,52.5
2015-08-18,6214,1556570,81907751,52.5,52.0,-0.7,1060.0,53.9,52.0
2015-08-19,6214,2740546,140337281,52.0,51.1,-0.9,1750.0,52.5,50.6
2015-08-20,6214,4579677,245586518,51.4,54.7,3.6,3242.0,55.2,51.4
2015-08-21,6214,3540196,188736588,53.8,52.3,-2.4,2314.0,54.4,52.3
2015-08-24,6214,5142915,246494593,50.8,47.1,-5.2,2725.0,51.0,47.1
2015-08-25,6214,3467868,164163369,44.65,48.3,1.2,2217.0,48.9,44.65
2015-08-26,6214,1785678,86476419,48.3,48.85,0.55,1258.0,49.0,47.0
2015-08-27,6214,3329959,167819850,49.4,49.6,0.75,1969.0,51.4,49.4
2015-08-28,6214,2424312,122144268,50.5,50.0,0.4,1386.0,51.1,49.75
2015-08-31,6214,1961491,99515239,49.9,50.8,0.8,1368.0,51.4,49.65
2015-09-01,6214,1609909,82347075,50.8,50.8,0.0,1059.0,51.9,50.7
2015-09-02,6214,3094416,159152994,50.0,51.8,1.0,1997.0,52.3,49.85
2015-09-03,6214,2568552,134203689,52.3,53.0,1.2,1584.0,53.0,51.3
2015-09-04,6214,5117682,273420464,53.5,52.0,-1.0,2958.0,54.6,52.0
2015-09-07,6214,1334631,69854300,51.8,52.3,0.3,900.0,52.9,51.7
2015-09-08,6214,2142763,113832630,52.7,52.9,0.6,1394.0,54.0,52.3
2015-09-09,6214,2243140,120523487,54.2,53.5,0.6,1371.0,54.3,53.3
2015-09-10,6214,2709176,146919466,53.5,54.1,0.6,1687.0,54.8,53.5
2015-09-11,6214,3927406,218207406,54.6,54.7,0.6,2500.0,56.6,54.3
2015-09-14,6214,2013734,111295495,55.5,54.9,0.2,1299.0,55.9,54.8
2015-09-15,6214,1387042,75751793,55.2,54.1,-0.8,994.0,55.3,54.1
2015-09-16,6214,1482141,81198383,54.7,54.4,0.3,1015.0,55.2,54.4
2015-09-17,6214,1680154,92794470,55.2,54.8,0.4,1053.0,55.9,54.8
2015-09-18,6214,3326860,186695160,54.9,56.0,1.2,1959.0,56.8,54.8
2015-09-21,6214,1309308,72055440,55.6,55.0,-1.0,910.0,55.6,54.8
2015-09-22,6214,3978968,225919976,55.4,57.1,2.1,2652.0,58.5,55.2
2015-09-23,6214,2359406,132076631,56.6,55.4,-1.7,1615.0,56.9,55.1
2015-09-24,6214,1882357,102750278,56.0,54.0,-1.4,1378.0,56.2,53.4
2015-09-25,6214,767088,41702694,54.1,54.3,0.3,561.0,54.8,54.0
2015-09-30,6214,1158883,61949785,53.5,53.3,-1.0,797.0,54.0,53.1
2015-10-01,6214,1133002,61558706,54.1,54.5,1.2,775.0,54.7,53.6
2015-10-02,6214,3025990,167744742,54.7,55.1,0.6,1787.0,56.1,53.9
2015-10-05,6214,2949020,166699223,55.7,56.3,1.2,1822.0,57.1,55.7
2015-10-06,6214,5824148,336285477,56.8,57.3,1.0,3321.0,58.9,56.4
2015-10-07,6214,2653827,152036997,57.5,57.9,0.6,1667.0,58.3,56.5
2015-10-08,6214,6037485,354662240,59.0,57.0,-0.9,3611.0,60.3,57.0
2015-10-12,6214,1955922,113239976,57.5,58.3,1.3,1284.0,58.6,57.2
2015-10-13,6214,2233215,130648976,59.0,58.3,0.0,1443.0,59.1,57.8
2015-10-14,6214,1222070,70603132,58.3,57.4,-0.9,916.0,58.5,57.3
2015-10-15,6214,2201951,128376658,57.8,58.0,0.6,1354.0,58.9,57.8
2015-10-16,6214,1224211,70612450,58.0,57.5,-0.5,866.0,58.3,57.2
2015-10-19,6214,1790609,104414465,57.6,58.0,0.5,1159.0,59.2,57.5
2015-10-20,6214,1741136,101654895,58.5,59.0,1.0,1103.0,59.0,57.5
2015-10-21,6214,14268482,884248551,60.0,63.4,4.4,8201.0,64.5,59.9
2015-10-22,6214,6030112,375317844,62.5,62.0,-1.4,3667.0,62.9,61.6
2015-10-23,6214,6740239,422880986,62.9,62.2,0.2,3755.0,63.4,62.1
2015-10-26,6214,9222157,591503148,62.7,64.0,1.8,5591.0,65.3,62.7
2015-10-27,6214,3462497,221163958,64.5,63.5,-0.5,2028.0,64.7,63.5
2015-10-28,6214,4252157,273228436,64.4,63.3,-0.2,2724.0,65.5,63.3
2015-10-29,6214,3661398,227902193,63.8,61.5,-1.8,2367.0,63.9,61.5
2015-10-30,6214,2811786,174629956,62.4,62.8,1.3,1830.0,63.0,60.8
2015-11-02,6214,7188238,460894933,63.0,63.6,0.8,4223.0,65.2,63.0
2015-11-03,6214,7193762,465364671,63.7,64.9,1.3,4305.0,65.5,63.2
2015-11-04,6214,8474941,556764724,65.9,64.1,-0.8,5197.0,67.6,64.1
2015-11-05,6214,2757096,176367002,64.2,63.8,-0.3,1826.0,64.4,63.6
2015-11-06,6214,4596880,294351409,64.2,63.5,-0.3,2950.0,64.8,63.0
2015-11-09,6214,4251273,272999835,63.9,63.5,0.0,2524.0,65.2,63.5
2015-11-10,6214,3897467,244785500,63.5,62.2,-1.3,2304.0,64.2,62.1
2015-11-11,6214,5744427,342168440,61.5,58.5,-3.7,3354.0,61.5,58.3
2015-11-12,6214,3077606,181965971,59.0,59.3,0.8,2020.0,60.1,58.2
2015-11-13,6214,2315761,136971562,59.0,58.2,-1.1,1430.0,60.2,58.0
2015-11-16,6214,1601960,91476513,56.9,57.1,-1.1,1098.0,57.8,56.6
2015-11-17,6214,1185741,69151103,58.2,57.8,0.7,810.0,58.9,57.8
2015-11-18,6214,895380,52063440,58.4,58.0,0.2,705.0,58.8,57.6
2015-11-19,6214,1188522,69557776,58.8,58.1,0.1,792.0,59.1,58.1
2015-11-20,6214,1457155,84055217,58.3,57.2,-0.9,1017.0,58.7,57.2
2015-11-23,6214,1455349,83142228,57.5,57.7,0.5,1095.0,57.8,56.3
2015-11-24,6214,1883891,109477962,58.0,57.5,-0.2,1225.0,58.7,57.5
2015-11-25,6214,5723236,337660460,57.5,60.0,2.5,3032.0,60.0,57.5
2015-11-26,6214,3300732,196881857,60.6,59.1,-0.9,2092.0,60.7,59.1
2015-11-27,6214,1525349,90082891,59.2,59.0,-0.1,953.0,59.7,58.5
2015-11-30,6214,1898100,110914137,58.5,58.7,-0.3,1155.0,59.0,57.7
2015-12-01,6214,4341951,261961060,59.6,60.0,1.3,2493.0,61.3,59.4
2015-12-02,6214,1659107,98629011,60.0,59.0,-1.0,1089.0,60.5,58.9
2015-12-03,6214,1024583,60640857,58.4,58.7,-0.3,718.0,60.0,58.4
2015-12-04,6214,1073840,62340620,58.5,57.7,-1.0,796.0,58.5,57.7
2015-12-07,6214,806458,46628732,58.2,57.5,-0.2,614.0,58.4,57.4
2015-12-08,6214,2186164,122586112,57.5,55.4,-2.1,1475.0,57.5,55.1
2015-12-09,6214,1998532,108117560,55.1,53.5,-1.9,1219.0,55.4,53.0
2015-12-10,6214,1195120,64198980,53.6,54.3,0.8,836.0,54.5,52.9
2015-12-11,6214,1309435,70151655,54.3,53.0,-1.3,876.0,54.9,53.0
2015-12-14,6214,1665700,87286100,51.6,52.3,-0.7,1030.0,53.2,51.0
2015-12-15,6214,1226763,66184102,52.8,54.2,1.9,825.0,54.3,52.7
2015-12-16,6214,550174,29816379,54.5,53.8,-0.4,436.0,55.0,53.5
2015-12-17,6214,502329,27379797,54.5,54.2,0.4,389.0,54.8,54.2
2015-12-18,6214,543673,29721606,54.1,54.4,0.2,449.0,55.0,53.6
2015-12-21,6214,680490,37223250,53.9,54.4,0.0,474.0,55.4,53.6
2015-12-22,6214,478015,26067010,54.6,54.2,-0.2,352.0,54.9,54.1
2015-12-23,6214,546198,29626069,54.4,53.5,-0.7,461.0,54.7,53.4
2015-12-24,6214,555475,29601075,53.9,52.8,-0.7,408.0,54.2,52.8
2015-12-25,6214,308092,16365854,52.6,53.1,0.3,217.0,53.5,52.6
2015-12-28,6214,279706,14876995,53.2,53.0,-0.1,242.0,53.5,53.0
2015-12-29,6214,279285,14872544,54.0,53.1,0.1,222.0,54.0,53.1
2015-12-30,6214,230922,12306966,53.3,53.2,0.1,209.0,53.6,53.1
2015-12-31,6214,286105,15245340,53.3,53.1,-0.1,229.0,53.5,53.1
2016-01-04,6214,581815,30651891,53.4,52.2,-0.9,389.0,53.4,52.2
2016-01-05,6214,809881,42115193,52.2,51.5,-0.7,543.0,52.6,51.5
2016-01-06,6214,716432,37132218,51.8,51.7,0.2,468.0,52.3,51.5
2016-01-07,6214,1836802,91369596,52.0,49.5,-2.2,1216.0,52.0,48.3
2016-01-08,6214,1086546,54964175,49.5,51.9,2.4,721.0,51.9,49.5
2016-01-11,6214,767245,38764746,51.3,50.0,-1.9,566.0,51.3,49.9
2016-01-12,6214,1173871,57857030,50.0,48.6,-1.4,667.0,50.5,48.3
2016-01-13,6214,577369,28506971,49.9,49.1,0.5,446.0,49.9,48.9
2016-01-14,6214,857851,41147150,48.2,48.5,-0.6,516.0,48.85,47.1
2016-01-15,6214,956810,46409990,49.3,48.95,0.45,500.0,49.3,47.55
2016-01-18,6214,775648,38262650,46.2,50.3,1.35,591.0,50.9,46.2
2016-01-19,6214,459366,23156182,50.4,50.4,0.1,312.0,50.8,49.85
2016-01-20,6214,536003,26716948,50.4,49.35,-1.05,378.0,50.4,49.35
2016-01-21,6214,498944,24551907,49.2,48.9,-0.45,355.0,50.0,48.8
2016-01-22,6214,558240,27404825,49.5,48.85,-0.05,398.0,49.7,48.85
2016-01-25,6214,323630,16129550,49.35,49.9,1.05,268.0,50.2,49.2
2016-01-26,6214,319266,15957153,49.9,49.9,0.0,242.0,50.4,49.4
2016-01-27,6214,513204,25667919,50.2,49.8,-0.1,283.0,50.4,49.8
2016-01-28,6214,431514,21602893,49.8,49.85,0.05,313.0,50.4,49.8
2016-01-29,6214,568348,28865540,50.3,51.0,1.15,425.0,51.2,50.3
2016-01-30,6214,535470,27774356,52.0,51.5,0.5,381.0,52.5,51.5
2016-02-01,6214,457052,23599772,51.9,51.5,0.0,333.0,52.0,51.1
2016-02-02,6214,419245,21710091,51.9,51.4,-0.1,303.0,52.3,51.3
2016-02-03,6214,391802,20140280,51.5,51.0,-0.4,301.0,51.8,51.0
2016-02-15,6214,263887,13407310,50.5,51.2,0.2,209.0,51.4,50.4
2016-02-16,6214,439549,22584148,51.0,51.2,0.0,303.0,51.9,51.0
2016-02-17,6214,467690,24168002,51.6,51.5,0.3,318.0,52.0,51.4
2016-02-18,6214,1180689,62385836,52.0,52.9,1.4,740.0,53.8,51.8
2016-02-19,6214,516653,27358449,53.0,52.6,-0.3,366.0,53.4,52.6
2016-02-22,6214,463538,24524649,53.2,53.0,0.4,357.0,53.3,52.4
2016-02-23,6214,463331,24750440,53.3,53.3,0.3,362.0,53.7,53.2
2016-02-24,6214,765383,41266987,53.7,53.8,0.5,575.0,54.4,53.5
2016-02-25,6214,644384,34838452,54.4,53.3,-0.5,538.0,54.7,53.3
2016-02-26,6214,517716,27838060,53.6,53.6,0.3,363.0,54.3,53.5
2016-03-01,6214,515096,27957163,53.7,54.2,0.6,363.0,54.6,53.7
2016-03-02,6214,1217609,67423968,55.0,55.1,0.9,825.0,56.1,54.8
2016-03-03,6214,548893,30128628,55.1,54.8,-0.3,401.0,55.5,54.6
2016-03-04,6214,636117,35225854,55.2,55.5,0.7,531.0,55.7,54.4
2016-03-07,6214,626838,35074606,55.6,55.8,0.3,515.0,56.4,55.6
2016-03-08,6214,563518,31486044,56.0,56.0,0.2,447.0,56.5,55.3
2016-03-09,6214,637030,35469243,56.5,55.2,-0.8,456.0,56.5,55.2
2016-03-10,6214,1734125,97402498,55.2,57.1,1.9,949.0,57.1,55.2
2016-03-11,6214,2047528,116725980,57.5,56.4,-0.7,1283.0,57.5,56.4
2016-03-14,6214,512697,29006532,56.8,56.3,-0.1,380.0,57.0,56.3
2016-03-15,6214,826413,45950906,56.5,54.8,-1.5,589.0,56.9,54.8
2016-03-16,6214,626037,34771158,55.3,55.7,0.9,328.0,56.0,55.1
2016-03-17,6214,466513,26053165,55.5,55.7,0.0,336.0,56.3,55.5
2016-03-18,6214,336663,18816258,55.9,56.0,0.3,225.0,56.1,55.6
2016-03-21,6214,735301,41655274,56.4,56.7,0.7,473.0,57.0,56.2
2016-03-22,6214,361243,20386528,56.8,56.4,-0.3,268.0,57.0,56.0
2016-03-23,6214,9112910,551074398,59.0,59.0,2.6,4374.0,62.0,58.9
2016-03-24,6214,1682226,99586843,59.1,59.5,0.5,1195.0,59.8,58.2
2016-03-25,6214,1208059,72061217,60.0,60.0,0.5,750.0,60.0,59.2
2016-03-28,6214,1007804,60204436,60.3,59.2,-0.8,609.0,60.3,59.2
2016-03-29,6214,1330377,78284471,59.4,58.5,-0.7,858.0,59.9,58.1
2016-03-30,6214,948826,55895607,58.6,58.8,0.3,623.0,59.4,58.4
2016-03-31,6214,1088731,64986274,59.0,59.8,1.0,743.0,60.1,59.0
2016-04-01,6214,532567,31706774,59.7,59.6,-0.2,406.0,59.8,59.1
2016-04-06,6214,706829,41814151,59.6,59.1,-0.5,564.0,59.7,58.9
2016-04-07,6214,740605,43269268,59.1,58.5,-0.6,523.0,59.1,58.0
2016-04-08,6214,647575,37921225,58.2,58.5,0.0,475.0,59.3,58.1
2016-04-11,6214,398953,23392120,58.5,58.4,-0.1,369.0,59.1,58.3
2016-04-12,6214,945629,54520433,58.1,57.5,-0.9,666.0,58.8,56.9
2016-04-13,6214,591960,34229482,57.8,57.5,0.0,469.0,58.4,57.3
2016-04-14,6214,947804,54794804,58.0,57.8,0.3,782.0,58.4,57.5
2016-04-15,6214,409582,23507342,57.3,57.3,-0.5,350.0,57.8,57.2
2016-04-18,6214,489119,27782638,57.0,56.8,-0.5,419.0,57.3,56.5
2016-04-19,6214,495082,28051131,57.1,56.5,-0.3,348.0,57.3,56.3
2016-04-20,6214,580040,32551020,56.5,55.7,-0.8,499.0,57.2,55.7
2016-04-21,6214,441261,24386476,55.7,55.1,-0.6,317.0,55.7,55.0
2016-04-22,6214,701581,38435255,55.5,54.3,-0.8,549.0,55.6,54.2
2016-04-25,6214,535467,29771235,54.3,56.2,1.9,428.0,56.3,54.0
2016-04-26,6214,461578,25714234,56.1,55.6,-0.6,385.0,56.2,55.4
2016-04-27,6214,298911,16636232,55.8,55.6,0.0,202.0,56.0,55.5
2016-04-28,6214,415946,22944830,55.1,55.0,-0.6,304.0,55.4,55.0
2016-04-29,6214,401539,21857359,54.5,54.3,-0.7,311.0,54.9,54.2
2016-05-03,6214,627160,33455940,54.4,53.3,-1.0,416.0,54.4,52.9
2016-05-04,6214,499429,26438564,53.2,53.1,-0.2,370.0,53.3,52.6
2016-05-05,6214,291123,15417080,53.1,53.1,0.0,160.0,53.4,52.4
2016-05-06,6214,376608,19854924,52.1,52.6,-0.5,305.0,53.4,52.0
2016-05-09,6214,451801,23613731,52.4,52.0,-0.6,287.0,52.9,52.0
2016-05-10,6214,315888,16600338,52.0,52.6,0.6,278.0,53.2,51.9
