date,stock_id,Trading_Volume,Trading_money,open,close,spread,Trading_turnover,high,low
2015-03-24,2471,15116,237065,15.65,15.75,0.05,28.0,15.75,15.65
2015-03-25,2471,56150,874062,15.7,15.5,-0.25,57.0,15.7,15.5
2015-03-26,2471,37018,570070,15.25,15.55,0.05,40.0,15.55,15.25
2015-03-27,2471,311281,5167263,16.6,16.6,1.05,169.0,16.6,16.6
2015-03-30,2471,1525688,25933195,17.4,16.7,0.1,611.0,17.4,16.6
2015-03-31,2471,412025,6829175,16.8,16.8,0.1,204.0,16.8,16.4
2015-04-01,2471,273006,4559997,16.85,16.7,-0.1,117.0,16.85,16.55
2015-04-02,2471,2607010,45648422,16.5,17.8,1.1,865.0,17.85,16.5
2015-04-07,2471,2184812,39529511,18.05,18.0,0.2,956.0,18.35,17.9
2015-04-08,2471,901037,15902553,18.0,17.55,-0.45,412.0,18.0,17.5
2015-04-09,2471,1061504,19023438,17.6,17.8,0.25,487.0,18.15,17.6
2015-04-10,2471,1223465,22015117,17.7,18.0,0.2,704.0,18.35,17.5
2015-04-13,2471,655312,11534871,18.0,17.45,-0.55,398.0,18.0,17.45
2015-04-14,2471,481068,8455712,17.45,17.45,0.0,271.0,17.9,17.45
2015-04-15,2471,1311062,23479509,17.45,17.9,0.45,654.0,18.25,17.45
2015-04-16,2471,698810,12523386,18.0,17.65,-0.25,365.0,18.25,17.65
2015-04-17,2471,376106,6648882,17.9,17.6,-0.05,240.0,17.9,17.55
2015-04-20,2471,354304,6208551,17.55,17.45,-0.15,341.0,17.6,17.45
2015-04-21,2471,408117,7037284,17.45,16.9,-0.55,308.0,17.65,16.9
2015-04-22,2471,180090,3061424,16.95,16.9,0.0,159.0,17.25,16.9
2015-04-23,2471,194001,3298716,16.9,16.95,0.05,92.0,17.1,16.9
2015-04-24,2471,270123,4634732,17.45,17.1,0.15,127.0,17.45,17.0
2015-04-27,2471,195153,3361378,17.15,17.3,0.2,127.0,17.3,17.15
2015-04-28,2471,227493,4001169,17.3,17.75,0.45,143.0,17.85,17.2
2015-04-29,2471,234002,4114734,17.7,17.65,-0.1,139.0,17.8,17.4
2015-04-30,2471,192151,3364226,17.5,17.45,-0.2,104.0,17.7,17.45
2015-05-04,2471,88021,1527357,17.5,17.2,-0.25,80.0,17.55,17.2
2015-05-05,2471,112004,1929218,17.25,17.3,0.1,65.0,17.35,17.1
2015-05-06,2471,123003,2106601,17.25,17.05,-0.25,92.0,17.3,17.05
2015-05-07,2471,241261,4079516,17.0,16.95,-0.1,103.0,17.15,16.75
2015-05-08,2471,236033,3930545,16.95,16.5,-0.45,115.0,17.05,16.45
2015-05-11,2471,245003,3956398,16.75,16.15,-0.35,148.0,16.75,15.9
2015-05-12,2471,175237,2850475,16.5,16.1,-0.05,106.0,16.5,16.05
2015-05-13,2471,131169,2125011,16.1,16.1,0.0,84.0,16.4,16.1
2015-05-14,2471,529568,8267936,15.9,15.75,-0.35,235.0,15.9,15.35
2015-05-15,2471,135000,2111300,15.75,15.75,0.0,77.0,15.85,15.35
2015-05-18,2471,100026,1563567,15.75,15.7,-0.05,74.0,15.75,15.6
2015-05-19,2471,133114,2101119,15.7,15.85,0.15,117.0,15.85,15.7
2015-05-20,2471,84020,1338364,15.85,16.0,0.15,48.0,16.0,15.85
2015-05-21,2471,50312,801707,16.0,16.05,0.05,38.0,16.05,15.85
2015-05-22,2471,97648,1553837,16.0,15.85,-0.2,57.0,16.0,15.8
2015-05-25,2471,91001,1445316,15.85,15.85,0.0,47.0,16.0,15.8
2015-05-26,2471,85436,1356638,15.8,15.85,0.0,41.0,16.05,15.8
2015-05-27,2471,56002,894382,15.95,15.95,0.1,34.0,16.0,15.9
2015-05-28,2471,147500,2359773,16.0,16.0,0.05,62.0,16.05,15.95
2015-05-29,2471,188011,3025726,16.05,16.0,0.0,56.0,16.2,16.0
2015-06-01,2471,46002,731182,16.0,15.9,-0.1,29.0,16.0,15.85
2015-06-02,2471,162024,2560984,15.9,15.75,-0.15,70.0,15.95,15.7
2015-06-03,2471,48050,759774,15.9,15.75,0.0,41.0,15.9,15.75
2015-06-04,2471,221300,3439194,15.8,15.1,-0.65,97.0,15.85,15.1
2015-06-05,2471,124108,1894441,15.2,15.2,0.1,70.0,15.5,15.15
2015-06-08,2471,45234,696180,15.55,15.35,0.15,32.0,15.55,15.3
2015-06-09,2471,283003,4242898,15.55,14.7,-0.65,115.0,15.55,14.7
2015-06-10,2471,112020,1715410,14.7,15.5,0.8,62.0,15.5,14.7
2015-06-11,2471,118000,1819800,15.5,15.3,-0.2,58.0,15.5,15.3
2015-06-12,2471,64050,980304,15.3,15.2,-0.1,31.0,15.55,15.2
2015-06-15,2471,76000,1152550,15.1,15.15,-0.05,37.0,15.3,15.1
2015-06-16,2471,138000,2102200,15.15,15.3,0.15,59.0,15.45,15.05
2015-06-17,2471,106000,1642100,15.3,15.25,-0.05,63.0,15.7,15.25
2015-06-18,2471,76070,1174942,15.3,15.5,0.25,48.0,15.55,15.3
2015-06-22,2471,263000,4173000,15.5,15.95,0.45,115.0,16.2,15.5
2015-06-23,2471,94000,1496900,16.1,15.5,-0.45,56.0,16.2,15.5
2015-06-24,2471,500218,8123620,15.8,16.25,0.75,258.0,16.5,15.8
2015-06-25,2471,221217,3530759,16.4,15.95,-0.3,119.0,16.4,15.8
2015-06-26,2471,217010,3511411,16.3,16.2,0.25,119.0,16.35,15.95
2015-06-29,2471,150002,2387932,16.0,15.8,-0.4,88.0,16.2,15.8
2015-06-30,2471,38001,603817,15.95,15.85,0.05,26.0,15.95,15.85
2015-07-01,2471,82000,1302800,15.8,15.8,-0.05,45.0,16.2,15.8
2015-07-02,2471,67000,1064950,15.8,15.9,0.1,44.0,16.0,15.8
2015-07-03,2471,30910,489671,15.8,15.9,0.0,24.0,15.9,15.8
2015-07-06,2471,49001,778915,16.0,15.9,0.0,34.0,16.0,15.8
2015-07-07,2471,53000,843650,16.0,15.9,0.0,33.0,16.0,15.9
2015-07-08,2471,122100,1914229,15.9,15.4,-0.5,69.0,16.0,15.4
2015-07-09,2471,128150,1963421,15.4,15.3,-0.1,63.0,15.5,15.0
2015-07-13,2471,86002,1347480,15.4,15.55,0.25,41.0,15.85,15.4
2015-07-14,2471,28040,436724,15.7,15.55,0.0,21.0,15.7,15.55
2015-07-15,2471,21162,327370,15.5,15.55,0.0,22.0,15.55,15.4
2015-07-16,2471,59003,915545,15.55,15.5,-0.05,26.0,15.55,15.5
2015-07-17,2471,47003,729495,15.5,15.5,0.0,26.0,15.55,15.5
2015-07-20,2471,139100,2131428,15.7,15.0,-0.5,61.0,15.7,15.0
2015-07-21,2471,66001,992915,15.05,15.0,0.0,39.0,15.1,15.0
2015-07-22,2471,20454,305845,15.0,14.9,-0.1,16.0,15.05,14.9
2015-07-23,2471,61001,913564,15.45,14.9,0.0,39.0,15.45,14.85
2015-07-24,2471,55005,816220,14.9,15.0,0.1,42.0,15.0,14.75
2015-07-27,2471,198001,2822164,15.0,14.05,-0.95,74.0,15.0,14.05
2015-07-28,2471,218003,3064542,14.0,14.3,0.25,73.0,14.3,14.0
2015-07-29,2471,123001,1740314,14.35,14.1,-0.2,48.0,14.5,14.1
2015-07-30,2471,132226,1879420,14.15,14.2,0.1,69.0,14.35,14.15
2015-07-31,2471,119051,1705131,14.35,14.3,0.1,40.0,14.4,14.25
2015-08-03,2471,76110,1092322,14.5,14.4,0.1,52.0,14.5,14.3
2015-08-04,2471,287004,4163861,14.5,14.5,0.1,150.0,14.7,14.45
2015-08-05,2471,236032,3006058,13.05,12.85,0.0,156.0,13.05,12.55
2015-08-06,2471,72012,914650,12.7,12.7,-0.15,41.0,12.8,12.65
2015-08-07,2471,51003,641186,12.35,12.7,0.0,39.0,12.8,12.35
2015-08-10,2471,39001,494612,12.6,12.8,0.1,24.0,12.8,12.55
2015-08-11,2471,41021,522166,12.85,12.65,-0.15,35.0,12.85,12.65
2015-08-12,2471,27103,342656,12.8,12.6,-0.05,22.0,12.8,12.6
2015-08-13,2471,65001,822962,12.75,12.7,0.1,27.0,12.75,12.5
2015-08-14,2471,8263,104826,12.7,12.65,-0.05,9.0,12.7,12.65
2015-08-17,2471,89002,1115874,12.55,12.35,-0.3,32.0,12.65,12.35
2015-08-18,2471,88000,1107100,12.4,12.65,0.3,37.0,12.65,12.4
2015-08-19,2471,165000,2066350,12.6,12.3,-0.35,46.0,12.65,12.3
2015-08-20,2471,32001,399462,12.3,12.5,0.2,22.0,12.6,12.3
2015-08-21,2471,61028,726086,12.35,12.0,-0.5,51.0,12.35,11.7
2015-08-24,2471,203123,2214026,11.95,10.8,-1.2,108.0,11.95,10.8
2015-08-25,2471,168296,1758341,10.1,10.45,-0.35,92.0,10.7,9.8
2015-08-26,2471,76000,808750,10.55,10.75,0.3,41.0,10.85,10.35
2015-08-27,2471,56000,612600,10.75,10.95,0.2,33.0,11.1,10.75
2015-08-28,2471,181249,2159838,11.85,12.0,1.05,93.0,12.0,11.65
2015-08-31,2471,175250,2080656,12.1,11.65,-0.35,91.0,12.2,11.6
2015-09-01,2471,51226,608144,11.65,11.8,0.15,48.0,12.0,11.65
2015-09-02,2471,102200,1214237,11.75,12.0,0.2,64.0,12.15,11.5
2015-09-03,2471,85024,1034542,12.0,12.2,0.2,67.0,12.3,11.9
2015-09-04,2471,45001,543712,12.2,11.95,-0.25,23.0,12.3,11.95
2015-09-07,2471,75000,895150,11.95,11.95,0.0,23.0,12.15,11.9
2015-09-08,2471,101001,1214112,11.95,12.0,0.05,43.0,12.3,11.95
2015-09-09,2471,123101,1495332,12.2,12.2,0.2,71.0,12.2,12.1
2015-09-10,2471,136250,1639775,12.15,12.0,-0.2,54.0,12.2,12.0
2015-09-11,2471,127030,1551264,12.05,12.25,0.25,64.0,12.35,12.0
2015-09-14,2471,95006,1163522,12.5,12.25,0.0,39.0,12.5,12.1
2015-09-15,2471,30010,363120,12.25,12.05,-0.2,22.0,12.25,12.05
2015-09-16,2471,44002,532574,12.2,12.1,0.05,22.0,12.2,12.05
2015-09-17,2471,99011,1203432,12.2,12.2,0.1,40.0,12.2,12.05
2015-09-18,2471,71000,866300,12.1,12.3,0.1,38.0,12.3,12.1
2015-09-21,2471,84148,1034211,12.3,12.35,0.05,62.0,12.4,12.2
2015-09-22,2471,181832,2267214,12.4,12.45,0.1,80.0,12.75,12.2
2015-09-23,2471,141008,1729896,12.3,12.2,-0.25,56.0,12.4,12.2
2015-09-24,2471,330104,4186032,12.4,12.8,0.6,174.0,12.85,12.35
2015-09-25,2471,230022,2947886,12.9,13.2,0.4,76.0,13.2,12.6
2015-09-30,2471,300012,4098308,13.0,13.9,0.7,160.0,13.9,13.0
2015-10-01,2471,224169,3114838,14.0,13.6,-0.3,96.0,14.15,13.6
2015-10-02,2471,271380,3787100,13.65,14.0,0.4,115.0,14.15,13.6
2015-10-05,2471,298060,4314618,14.25,14.6,0.6,135.0,14.7,14.25
2015-10-06,2471,293001,4380614,14.75,14.8,0.2,154.0,15.25,14.25
2015-10-07,2471,233006,3525438,15.35,14.85,0.05,101.0,15.35,14.85
2015-10-08,2471,187004,2799107,15.0,14.65,-0.2,100.0,15.2,14.65
2015-10-12,2471,222000,3327300,15.0,14.85,0.2,82.0,15.15,14.75
2015-10-13,2471,134001,2011665,14.85,15.0,0.15,63.0,15.2,14.85
2015-10-14,2471,77220,1157000,15.0,14.9,-0.1,37.0,15.05,14.8
2015-10-15,2471,102008,1523570,14.85,14.85,-0.05,56.0,15.0,14.85
2015-10-16,2471,161001,2405415,14.8,14.8,-0.05,49.0,15.05,14.8
2015-10-19,2471,94002,1407030,14.85,14.85,0.05,39.0,15.15,14.8
2015-10-20,2471,173001,2551266,14.85,14.5,-0.35,69.0,15.0,14.5
2015-10-21,2471,120004,1779160,14.8,14.6,0.1,51.0,15.0,14.6
2015-10-22,2471,87002,1293680,14.6,14.75,0.15,42.0,15.05,14.6
2015-10-23,2471,94000,1408050,15.0,14.75,0.0,41.0,15.1,14.75
2015-10-26,2471,75346,1121152,14.95,14.8,0.05,46.0,15.0,14.75
2015-10-27,2471,60007,885998,14.65,14.7,-0.1,33.0,14.9,14.65
2015-10-28,2471,50000,732850,14.65,14.7,0.0,28.0,14.75,14.6
2015-10-29,2471,158050,2236281,14.6,13.8,-0.9,81.0,14.6,13.8
2015-10-30,2471,121015,1653695,14.2,13.7,-0.1,72.0,14.2,13.5
2015-11-02,2471,163002,2233376,13.6,13.9,0.2,64.0,13.9,13.55
2015-11-03,2471,158004,2271956,14.75,14.3,0.4,83.0,14.75,14.1
2015-11-04,2471,425233,6311490,14.7,14.6,0.3,146.0,15.2,14.45
2015-11-05,2471,75385,1102542,14.85,14.7,0.1,51.0,14.85,14.5
2015-11-06,2471,30003,438842,14.7,14.5,-0.2,16.0,14.7,14.5
2015-11-09,2471,37004,530506,14.5,14.2,-0.3,34.0,14.5,14.2
2015-11-10,2471,16097,226452,14.2,14.2,0.0,15.0,14.2,13.95
2015-11-11,2471,40009,557767,14.05,13.9,-0.3,30.0,14.05,13.9
2015-11-12,2471,62001,851863,14.05,13.65,-0.25,34.0,14.05,13.6
2015-11-13,2471,38007,514091,13.55,13.5,-0.15,32.0,13.6,13.5
2015-11-16,2471,9287,126407,13.5,13.65,0.15,13.0,13.7,13.5
2015-11-17,2471,17181,235578,13.7,13.7,0.05,15.0,13.75,13.65
2015-11-18,2471,27001,368163,13.7,13.55,-0.15,16.0,13.7,13.55
2015-11-19,2471,33012,450912,13.5,13.55,0.0,20.0,13.7,13.5
2015-11-20,2471,64005,884515,13.8,13.8,0.25,28.0,13.9,13.7
2015-11-23,2471,15009,207667,13.9,13.8,0.0,21.0,13.95,13.8
2015-11-24,2471,29046,402165,13.8,13.55,-0.25,50.0,14.4,13.55
2015-11-25,2471,14016,190358,13.7,13.65,0.1,28.0,13.7,13.5
2015-11-26,2471,34008,459505,13.5,13.5,-0.15,31.0,13.6,13.5
2015-11-27,2471,22012,296456,13.6,13.35,-0.15,24.0,13.6,13.35
2015-11-30,2471,14015,185645,13.35,13.15,-0.2,28.0,13.35,13.15
2015-12-01,2471,21522,284011,13.15,13.3,0.15,27.0,13.3,13.15
2015-12-02,2471,38015,505195,13.3,13.3,0.0,33.0,13.4,13.25
2015-12-03,2471,28016,374658,13.3,13.35,0.05,32.0,13.4,13.3
2015-12-04,2471,20171,267711,13.3,13.25,-0.1,27.0,13.3,13.25
2015-12-07,2471,47015,633295,13.55,13.45,0.2,39.0,13.55,13.4
2015-12-08,2471,42018,558535,13.45,13.25,-0.2,36.0,13.45,13.25
2015-12-09,2471,34672,448599,13.2,12.85,-0.4,30.0,13.2,12.7
2015-12-10,2471,28005,362111,12.9,12.95,0.1,19.0,13.0,12.85
2015-12-11,2471,57003,737336,12.95,12.95,0.0,17.0,12.95,12.9
2015-12-14,2471,46018,571819,12.3,12.4,-0.55,36.0,12.55,12.25
2015-12-15,2471,25015,312684,12.5,12.5,0.1,20.0,12.55,12.45
2015-12-16,2471,37001,470862,12.6,12.75,0.25,16.0,12.8,12.6
2015-12-17,2471,26002,335874,13.0,12.95,0.2,16.0,13.0,12.8
2015-12-18,2471,13010,168023,12.8,12.9,-0.05,14.0,13.0,12.8
2015-12-21,2471,30021,384052,12.8,12.85,-0.05,38.0,12.85,12.75
2015-12-22,2471,27112,348839,13.25,12.85,0.0,28.0,13.25,12.75
2015-12-23,2471,15003,192336,12.9,12.8,-0.05,12.0,12.9,12.8
2015-12-24,2471,47019,606197,13.05,13.0,0.2,47.0,13.1,12.8
2015-12-25,2471,4006,52228,13.05,13.0,0.0,9.0,13.05,13.0
2015-12-28,2471,24022,311136,13.0,12.95,-0.05,34.0,13.1,12.85
2015-12-29,2471,20011,258032,13.0,12.85,-0.1,22.0,13.0,12.85
2015-12-30,2471,5287,67888,12.8,12.95,0.1,14.0,12.95,12.8
2015-12-31,2471,18005,233165,12.95,12.95,0.0,10.0,12.95,12.95
2016-01-04,2471,80013,1057069,13.4,13.0,0.05,66.0,13.4,12.95
2016-01-05,2471,37561,488257,13.3,12.85,-0.15,25.0,13.3,12.85
2016-01-06,2471,21003,270189,12.85,12.95,0.1,13.0,12.95,12.75
2016-01-07,2471,45006,577272,12.95,12.6,-0.35,34.0,13.05,12.5
2016-01-08,2471,46040,588158,12.55,12.95,0.35,34.0,12.95,12.55
2016-01-11,2471,27147,340746,12.6,12.5,-0.45,34.0,12.65,12.35
2016-01-12,2471,27003,340339,12.4,12.55,0.05,24.0,12.7,12.4
2016-01-13,2471,14400,181848,12.7,12.6,0.05,14.0,12.7,12.6
2016-01-14,2471,11190,137766,12.4,12.4,-0.2,18.0,12.45,12.1
2016-01-15,2471,45014,555969,12.4,12.15,-0.25,38.0,12.5,12.15
2016-01-18,2471,25059,306723,12.15,12.5,0.35,19.0,12.5,12.15
2016-01-19,2471,95000,1198450,12.5,13.1,0.6,44.0,13.1,12.3
2016-01-20,2471,65011,838486,12.75,12.8,-0.3,42.0,13.15,12.65
2016-01-21,2471,49001,627313,13.1,12.95,0.15,28.0,13.1,12.55
2016-01-22,2471,62003,805289,13.05,13.0,0.05,30.0,13.1,12.8
2016-01-25,2471,26039,339099,13.0,13.1,0.1,22.0,13.1,12.95
2016-01-26,2471,8004,104152,12.85,13.1,0.0,11.0,13.1,12.85
2016-01-27,2471,28012,367656,13.4,13.15,0.05,35.0,13.4,12.95
2016-01-28,2471,123010,1649885,13.25,13.5,0.35,63.0,13.55,13.25
2016-01-29,2471,88822,1188520,13.6,13.35,-0.15,43.0,13.6,13.35
2016-01-30,2471,28027,375411,13.55,13.5,0.15,23.0,13.55,13.25
2016-02-01,2471,27019,366102,13.5,13.6,0.1,29.0,13.85,13.35
2016-02-02,2471,9003,121789,13.7,13.5,-0.1,11.0,13.7,13.4
2016-02-03,2471,19083,255910,13.5,13.4,-0.1,23.0,13.5,13.25
2016-02-15,2471,41041,529656,12.8,12.8,-0.6,53.0,13.2,12.8
2016-02-16,2471,44017,582671,13.1,13.2,0.4,43.0,13.3,13.1
2016-02-17,2471,38005,505565,13.55,13.25,0.05,31.0,13.55,13.15
2016-02-18,2471,50160,662359,13.4,13.0,-0.25,48.0,13.4,13.0
2016-02-19,2471,96006,1252828,13.05,13.05,0.05,46.0,13.15,13.0
2016-02-22,2471,57009,748717,13.1,13.1,0.05,29.0,13.25,13.1
2016-02-23,2471,53000,700400,13.3,13.3,0.2,28.0,13.3,13.05
2016-02-24,2471,40000,528350,13.3,13.2,-0.1,16.0,13.3,13.15
2016-02-25,2471,51067,685028,13.3,13.35,0.15,70.0,13.5,13.3
2016-02-26,2471,56018,749784,13.55,13.3,-0.05,40.0,13.55,13.3
2016-03-01,2471,36001,486514,13.5,13.5,0.2,21.0,13.6,13.5
2016-03-02,2471,28060,382136,13.75,13.6,0.1,51.0,13.75,13.6
2016-03-03,2471,63020,851660,13.6,13.45,-0.15,47.0,13.7,13.45
2016-03-04,2471,74050,995210,13.55,13.5,0.05,55.0,13.55,13.4
2016-03-07,2471,78550,1060150,13.7,13.45,-0.05,88.0,13.7,13.45
2016-03-08,2471,174016,2394174,13.5,13.9,0.45,88.0,14.0,13.5
2016-03-09,2471,281425,3944135,14.0,13.95,0.05,142.0,14.1,13.9
2016-03-10,2471,82199,1138208,13.9,13.85,-0.1,63.0,13.9,13.7
2016-03-11,2471,70436,979304,13.8,13.9,0.05,87.0,14.15,13.8
2016-03-14,2471,46034,642376,14.05,13.9,0.0,66.0,14.1,13.9
2016-03-15,2471,80018,1095785,13.9,13.7,-0.2,64.0,13.9,13.6
2016-03-16,2471,90021,1233374,13.7,13.7,0.0,46.0,13.75,13.65
2016-03-17,2471,295022,4095808,13.75,14.0,0.3,108.0,14.1,13.65
2016-03-18,2471,130129,1822529,14.0,13.95,-0.05,70.0,14.05,13.9
2016-03-21,2471,356079,5102219,14.2,14.25,0.3,155.0,14.55,14.15
2016-03-22,2471,108023,1517522,14.35,14.0,-0.25,56.0,14.35,14.0
2016-03-23,2471,97010,1357790,14.15,14.0,0.0,51.0,14.15,13.95
2016-03-24,2471,34007,473498,14.05,13.95,-0.05,30.0,14.05,13.85
2016-03-25,2471,67012,932068,14.05,14.05,0.1,35.0,14.05,13.8
2016-03-28,2471,168085,2380454,13.95,14.15,0.1,79.0,14.35,13.95
2016-03-29,2471,139454,1966756,14.3,14.1,-0.05,69.0,14.3,14.05
2016-03-30,2471,72014,1015297,14.25,14.15,0.05,39.0,14.25,14.0
2016-03-31,2471,89013,1265182,14.2,14.15,0.0,46.0,14.25,14.1
2016-04-01,2471,84214,1199125,14.15,14.35,0.2,57.0,14.4,14.1
2016-04-06,2471,52135,743213,14.4,14.2,-0.15,48.0,14.4,14.2
2016-04-07,2471,96003,1355092,14.3,14.15,-0.05,37.0,14.3,14.0
2016-04-08,2471,151218,2120968,14.2,14.0,-0.15,39.0,14.2,14.0
2016-04-11,2471,1672603,25636785,14.75,15.4,1.4,499.0,15.4,14.6
2016-04-12,2471,1578660,24466728,15.35,15.2,-0.2,764.0,16.0,15.2
2016-04-13,2471,402503,6150596,15.3,15.45,0.25,186.0,15.45,15.15
2016-04-14,2471,635295,9959470,15.5,15.8,0.35,348.0,16.15,15.35
2016-04-15,2471,514207,8170428,15.8,16.1,0.3,225.0,16.1,15.5
2016-04-18,2471,318179,5038130,16.15,15.8,-0.3,167.0,16.15,15.7
2016-04-19,2471,629069,9813604,15.75,15.5,-0.3,243.0,15.85,15.45
2016-04-20,2471,258472,4008869,15.5,15.45,-0.05,150.0,15.65,15.4
2016-04-21,2471,269000,4206900,15.5,15.7,0.25,103.0,15.8,15.4
2016-04-22,2471,222006,3423952,15.65,15.3,-0.4,95.0,15.65,15.3
2016-04-25,2471,66000,1007750,15.35,15.35,0.05,38.0,15.45,15.1
2016-04-26,2471,75009,1142386,15.25,15.3,-0.05,42.0,15.3,15.15
2016-04-27,2471,139006,2112096,15.25,15.2,-0.1,56.0,15.3,15.15
2016-04-28,2471,173000,2682000,15.2,15.4,0.2,102.0,15.8,15.2
2016-04-29,2471,128118,1950642,15.2,15.2,-0.2,67.0,15.35,15.15
2016-05-03,2471,137000,2113150,15.15,15.5,0.3,61.0,15.8,15.1
2016-05-04,2471,116000,1792800,15.65,15.55,0.05,48.0,15.65,15.4
2016-05-05,2471,47005,727835,15.35,15.5,-0.05,29.0,15.55,15.35
2016-05-06,2471,77001,1199515,15.4,15.7,0.2,43.0,15.8,15.4
2016-05-09,2471,211000,3319450,15.8,15.8,0.1,85.0,15.85,15.55
2016-05-10,2471,121001,1907616,15.8,15.8,0.0,49.0,15.85,15.7
2016-05-11,2471,619013,9387702,15.4,15.0,-0.8,226.0,15.4,14.9
2016-05-12,2471,268709,3963064,14.85,14.9,-0.1,79.0,15.0,14.55
2016-05-13,2471,123110,1803110,14.65,14.65,-0.25,65.0,14.8,14.5
2016-05-16,2471,125000,1770850,14.2,14.15,-0.5,64.0,14.3,13.95
2016-05-17,2471,55289,788002,14.2,14.25,0.1,40.0,14.35,14.2
2016-05-18,2471,93000,1314450,14.2,14.3,0.05,58.0,14.35,14.0
2016-05-19,2471,17349,246407,14.3,14.35,0.05,13.0,14.35,14.15
2016-05-20,2471,10872,154894,14.3,14.35,0.0,13.0,14.35,14.1
2016-05-23,2471,119168,1736786,14.35,14.7,0.35,42.0,14.7,14.35
2016-05-24,2471,94010,1373392,14.55,14.7,0.0,31.0,14.8,14.55
2016-05-25,2471,171002,2536730,14.85,14.9,0.2,57.0,15.0,14.7
2016-05-26,2471,111003,1628843,14.9,14.55,-0.35,64.0,15.0,14.55
2016-05-27,2471,53001,772664,14.6,14.65,0.1,29.0,14.7,14.5
