date,stock_id,Trading_Volume,Trading_money,open,close,spread,Trading_turnover,high,low
2015-04-22,6183,53779,1444719,27.0,26.75,-0.15,41.0,27.0,26.75
2015-04-23,6183,114353,3113592,26.8,27.5,0.75,70.0,27.5,26.8
2015-04-24,6183,99241,2752713,27.85,27.75,0.25,75.0,27.85,27.5
2015-04-27,6183,84010,2317022,27.8,27.3,-0.45,53.0,27.8,27.3
2015-04-28,6183,39226,1083492,27.4,27.6,0.3,40.0,27.7,27.4
2015-04-29,6183,122000,3404150,27.7,27.85,0.25,92.0,28.05,27.7
2015-04-30,6183,72132,2015396,28.0,28.0,0.15,62.0,28.0,27.8
2015-05-04,6183,27313,759790,28.0,27.6,-0.4,26.0,28.0,27.6
2015-05-05,6183,49200,1356570,27.5,27.6,0.0,26.0,27.75,27.5
2015-05-06,6183,44000,1213550,27.7,27.6,0.0,35.0,27.7,27.35
2015-05-07,6183,59000,1625050,27.6,27.45,-0.15,49.0,27.65,27.4
2015-05-08,6183,75038,2074901,27.6,27.75,0.3,31.0,27.8,27.45
2015-05-11,6183,62150,1717740,27.75,27.75,0.0,42.0,27.75,27.4
2015-05-12,6183,58551,1615724,27.75,27.6,-0.15,45.0,27.75,27.4
2015-05-13,6183,66000,1804800,27.4,27.3,-0.3,32.0,27.4,27.3
2015-05-14,6183,39010,1062771,27.3,27.2,-0.1,21.0,27.3,27.2
2015-05-15,6183,64096,1738992,27.2,27.15,-0.05,23.0,27.2,27.05
2015-05-18,6183,88166,2381896,27.05,27.0,-0.15,37.0,27.05,27.0
2015-05-19,6183,37040,1000583,27.0,27.0,0.0,22.0,27.25,27.0
2015-05-20,6183,43010,1161470,27.05,27.0,0.0,25.0,27.05,27.0
2015-05-21,6183,56200,1517720,27.0,27.0,0.0,24.0,27.3,26.95
2015-05-22,6183,25026,677207,27.0,27.2,0.2,22.0,27.3,26.95
2015-05-25,6183,56300,1521825,27.2,27.0,-0.2,28.0,27.2,27.0
2015-05-26,6183,31000,840350,27.0,27.4,0.4,18.0,27.4,27.0
2015-05-27,6183,33100,899640,27.2,27.15,-0.25,17.0,27.4,27.1
2015-05-28,6183,179036,4855579,27.5,27.3,0.15,46.0,27.5,26.95
2015-05-29,6183,89681,2432952,27.0,27.0,-0.3,52.0,27.55,27.0
2015-06-01,6183,44672,1221276,27.0,27.15,0.15,29.0,27.7,27.0
2015-06-02,6183,15258,413891,27.1,27.3,0.15,8.0,27.3,27.1
2015-06-03,6183,32036,868223,27.2,27.05,-0.25,23.0,27.3,27.05
2015-06-04,6183,111032,2987757,27.15,26.8,-0.25,60.0,27.15,26.8
2015-06-05,6183,151010,4033019,26.8,27.1,0.3,73.0,27.1,26.55
2015-06-08,6183,35037,942685,27.2,26.8,-0.3,24.0,27.2,26.8
2015-06-09,6183,106068,2826365,26.6,26.45,-0.35,43.0,27.0,26.4
2015-06-10,6183,45421,1210422,26.55,26.5,0.05,29.0,26.9,26.45
2015-06-11,6183,20150,534770,26.55,26.55,0.05,16.0,26.6,26.5
2015-06-12,6183,30080,798586,26.5,26.45,-0.1,28.0,26.85,26.45
2015-06-15,6183,27001,717076,26.45,26.6,0.15,16.0,26.65,26.45
2015-06-16,6183,29758,788085,26.55,26.45,-0.15,13.0,26.55,26.45
2015-06-17,6183,169010,4421264,26.4,26.4,-0.05,95.0,26.45,25.95
2015-06-18,6183,26000,680050,26.05,26.1,-0.3,20.0,26.3,26.05
2015-06-22,6183,84586,2203086,26.05,26.2,0.1,45.0,26.2,26.0
2015-06-23,6183,25000,658050,26.3,26.2,0.0,19.0,26.5,26.2
2015-06-24,6183,43000,1120050,26.4,26.0,-0.2,36.0,26.4,26.0
2015-06-25,6183,13300,347850,26.05,26.1,0.1,13.0,26.3,26.05
2015-06-26,6183,17410,454060,26.1,26.1,0.0,18.0,26.15,26.0
2015-06-29,6183,42294,1098934,26.0,25.8,-0.3,35.0,26.1,25.8
2015-06-30,6183,40000,1034200,25.8,25.9,0.1,24.0,26.0,25.8
2015-07-01,6183,24199,627454,25.9,25.9,0.0,14.0,26.1,25.9
2015-07-02,6183,90000,2330450,25.9,26.15,0.25,54.0,26.25,25.7
2015-07-03,6183,59080,1532572,26.0,26.1,-0.05,38.0,26.25,25.8
2015-07-06,6183,36130,936980,26.0,25.95,-0.15,18.0,26.0,25.85
2015-07-07,6183,8120,210470,25.9,25.95,0.0,9.0,25.95,25.9
2015-07-08,6183,53011,1369488,25.9,26.0,0.05,39.0,26.1,25.75
2015-07-09,6183,121000,3097950,25.9,26.0,0.0,74.0,26.0,25.25
2015-07-13,6183,19066,490179,26.0,25.65,-0.35,15.0,26.0,25.65
2015-07-14,6183,53000,1358200,25.6,25.6,-0.05,37.0,26.0,25.55
2015-07-15,6183,43620,1114820,25.6,25.5,-0.1,21.0,25.6,25.4
2015-07-16,6183,51000,1304750,25.5,25.55,0.05,25.0,26.1,25.5
2015-07-17,6183,81000,2063450,25.6,25.55,0.0,53.0,25.7,25.35
2015-07-20,6183,65293,1657550,25.4,25.6,0.05,31.0,25.6,25.3
2015-07-21,6183,25001,635325,25.4,25.6,0.0,17.0,25.6,25.35
2015-07-22,6183,66521,1692108,26.0,25.5,-0.1,40.0,26.0,25.25
2015-07-23,6183,32150,819057,25.5,25.65,0.15,24.0,25.65,25.3
2015-07-24,6183,11413,290568,25.5,25.4,-0.25,12.0,25.6,25.4
2015-07-27,6183,29000,736950,25.4,25.3,-0.1,25.0,25.5,25.3
2015-07-28,6183,26000,665400,26.0,25.4,0.1,23.0,26.0,25.35
2015-07-29,6183,17096,433917,25.4,25.35,-0.05,14.0,25.4,25.35
2015-07-30,6183,39000,987650,25.45,25.5,0.15,34.0,25.5,25.25
2015-07-31,6183,11115,280653,25.25,25.25,-0.25,8.0,25.25,25.25
2015-08-03,6183,52000,1309550,25.25,25.15,-0.1,33.0,25.25,25.1
2015-08-04,6183,78380,1955400,25.1,24.95,-0.2,37.0,25.1,24.4
2015-08-05,6183,45351,1137845,24.85,25.35,0.4,25.0,25.35,24.8
2015-08-06,6183,11300,285379,25.4,25.2,-0.15,12.0,25.4,25.1
2015-08-07,6183,35000,883300,25.1,25.35,0.15,21.0,25.4,25.1
2015-08-10,6183,22125,564906,25.5,25.6,0.25,10.0,25.6,25.5
2015-08-11,6183,30000,764000,25.8,25.6,0.0,28.0,25.8,25.3
2015-08-12,6183,15000,381200,25.65,25.6,0.0,11.0,25.65,25.3
2015-08-13,6183,24087,613231,25.55,25.5,-0.1,15.0,25.55,25.35
2015-08-14,6183,12275,312440,25.4,25.5,0.0,8.0,25.5,25.35
2015-08-17,6183,65000,1656200,25.5,25.45,-0.05,29.0,25.6,25.2
2015-08-18,6183,32005,814226,25.3,25.4,-0.05,18.0,25.5,25.3
2015-08-19,6183,151382,3771875,25.45,25.35,-0.05,91.0,25.45,24.6
2015-08-20,6183,31130,776132,24.7,25.35,0.0,27.0,25.35,24.7
2015-08-21,6183,39087,972151,25.2,25.0,-0.35,34.0,25.2,24.7
2015-08-24,6183,199517,4671145,24.0,23.3,-1.7,154.0,24.5,23.05
2015-08-25,6183,67100,1497804,22.4,22.55,0.0,50.0,22.8,22.2
2015-08-26,6183,51029,1163669,22.55,22.85,0.3,40.0,23.3,22.4
2015-08-27,6183,40070,908181,22.55,22.8,-0.05,34.0,22.85,22.55
2015-08-28,6183,48000,1120650,22.8,23.9,1.1,35.0,23.9,22.8
2015-08-31,6183,58200,1364810,23.5,23.7,-0.2,34.0,23.7,23.3
2015-09-01,6183,17000,402000,23.7,23.6,-0.1,13.0,23.7,23.55
2015-09-02,6183,16120,375882,23.55,23.5,-0.1,15.0,23.55,23.15
2015-09-03,6183,14330,337087,23.7,23.5,0.0,11.0,23.7,23.5
2015-09-04,6183,16000,376600,23.8,23.5,0.0,15.0,23.8,23.3
2015-09-07,6183,29399,694265,23.1,23.85,0.35,24.0,23.85,23.1
2015-09-08,6183,72000,1712450,23.5,23.85,0.0,42.0,23.9,23.5
2015-09-09,6183,55392,1323820,23.65,23.9,0.05,30.0,24.2,23.65
2015-09-10,6183,25012,600415,24.0,24.15,0.25,22.0,24.15,23.9
2015-09-11,6183,47101,1135564,24.1,24.25,0.1,30.0,24.25,24.05
2015-09-14,6183,35111,848986,24.25,24.3,0.05,20.0,24.3,24.1
2015-09-15,6183,39133,953937,24.15,24.5,0.2,26.0,24.5,24.15
2015-09-16,6183,23172,566614,24.25,24.5,0.0,15.0,24.65,24.25
2015-09-17,6183,35000,862950,24.55,24.7,0.2,26.0,24.75,24.55
2015-09-18,6183,22111,543268,24.45,24.75,0.05,19.0,24.75,24.45
2015-09-21,6183,39000,959400,24.65,24.55,-0.2,28.0,24.65,24.55
2015-09-22,6183,23081,567899,24.6,24.75,0.2,12.0,24.75,24.55
2015-09-23,6183,36102,884728,24.55,24.6,-0.15,22.0,24.6,24.4
2015-09-24,6183,29000,711200,24.4,24.75,0.15,14.0,24.75,24.4
2015-09-25,6183,26001,644374,25.35,24.85,0.1,17.0,25.35,24.6
2015-09-30,6183,62153,1527275,24.55,24.85,0.0,19.0,24.85,24.5
2015-10-01,6183,26294,646420,24.45,24.85,0.0,15.0,24.95,24.45
2015-10-02,6183,48454,1197950,24.85,24.85,0.0,14.0,24.85,24.7
2015-10-05,6183,117100,3025254,24.8,25.5,0.65,79.0,26.7,24.7
2015-10-06,6183,60151,1533853,25.5,25.6,0.1,28.0,25.8,25.15
2015-10-07,6183,12096,308543,25.6,25.5,-0.1,10.0,25.6,25.45
2015-10-08,6183,38758,975163,25.2,25.1,-0.4,19.0,25.45,25.0
2015-10-12,6183,14777,371869,25.2,25.0,-0.1,10.0,25.2,25.0
2015-10-13,6183,41000,1025000,25.0,25.0,0.0,16.0,25.0,25.0
2015-10-14,6183,16653,416609,25.0,25.1,0.1,13.0,25.1,25.0
2015-10-15,6183,50113,1269648,25.4,25.4,0.3,27.0,25.5,25.2
2015-10-16,6183,20280,519459,26.0,25.5,0.1,17.0,26.0,25.45
2015-10-19,6183,6000,153700,26.0,25.5,0.0,4.0,26.0,25.5
2015-10-20,6183,62143,1577402,25.4,25.35,-0.15,29.0,25.5,25.0
2015-10-21,6183,13711,345423,25.15,25.2,-0.15,13.0,25.55,25.1
2015-10-22,6183,9098,230394,25.5,25.2,0.0,7.0,25.6,25.2
2015-10-23,6183,2000,50400,25.2,25.2,0.0,2.0,25.2,25.2
2015-10-26,6183,69000,1771950,25.2,25.6,0.4,47.0,26.3,25.2
2015-10-27,6183,92148,2399768,26.15,26.0,0.4,63.0,26.45,25.6
2015-10-28,6183,31000,797650,25.65,25.75,-0.25,19.0,25.95,25.65
2015-10-29,6183,27000,692600,25.8,25.55,-0.2,17.0,26.0,25.5
2015-10-30,6183,43343,1104062,25.4,25.65,0.1,17.0,25.7,25.4
2015-11-02,6183,49000,1263800,25.8,25.7,0.05,24.0,25.8,25.55
2015-11-03,6183,84000,2165700,25.55,25.9,0.2,36.0,26.0,25.55
2015-11-04,6183,56100,1457530,25.9,26.0,0.1,40.0,26.1,25.8
2015-11-05,6183,13000,337950,25.95,26.0,0.0,9.0,26.05,25.95
2015-11-06,6183,25000,649400,26.0,26.0,0.0,21.0,26.1,25.8
2015-11-09,6183,9150,235685,26.1,25.65,-0.35,10.0,26.1,25.6
2015-11-10,6183,35000,893450,25.55,25.7,0.05,13.0,25.7,25.4
2015-11-11,6183,7000,178250,25.45,25.5,-0.2,6.0,25.5,25.45
2015-11-12,6183,30000,764200,25.4,25.5,0.0,19.0,25.5,25.4
2015-11-13,6183,35000,892350,25.5,25.45,-0.05,14.0,25.6,25.45
2015-11-16,6183,37000,942500,25.45,25.55,0.1,19.0,25.55,25.45
2015-11-17,6183,31000,792600,25.55,25.55,0.0,17.0,25.6,25.55
2015-11-18,6183,53000,1352900,25.55,25.9,0.35,17.0,25.9,25.45
2015-11-19,6183,27000,692000,25.9,25.75,-0.15,15.0,25.9,25.45
2015-11-20,6183,28000,727850,25.85,26.0,0.25,12.0,26.0,25.85
2015-11-23,6183,29621,770282,25.95,26.05,0.05,18.0,26.05,25.95
2015-11-24,6183,10000,260000,26.0,26.0,-0.05,7.0,26.05,25.8
2015-11-25,6183,49000,1287100,26.35,26.0,0.0,25.0,26.4,25.9
2015-11-26,6183,20000,519400,25.9,26.1,0.1,10.0,26.2,25.9
2015-11-27,6183,10101,262926,26.0,26.2,0.1,7.0,26.2,26.0
2015-11-30,6183,88000,2275800,26.2,26.0,-0.2,48.0,26.2,25.6
2015-12-01,6183,23000,600700,26.0,26.1,0.1,17.0,26.9,26.0
2015-12-02,6183,58361,1542657,26.2,26.35,0.25,46.0,26.8,26.1
2015-12-03,6183,37270,980024,26.2,26.4,0.05,29.0,26.4,26.1
2015-12-04,6183,29259,772337,26.0,26.55,0.15,25.0,26.8,26.0
2015-12-07,6183,19030,500693,26.3,26.5,-0.05,11.0,26.5,26.3
2015-12-08,6183,11000,287550,26.05,26.35,-0.15,8.0,26.35,26.05
2015-12-09,6183,65101,1701676,26.5,26.15,-0.2,29.0,26.5,25.9
2015-12-10,6183,25000,648000,26.15,25.7,-0.45,16.0,26.15,25.7
2015-12-11,6183,67000,1718800,25.8,25.7,0.0,40.0,25.85,25.4
2015-12-14,6183,18000,462600,25.7,25.9,0.2,14.0,25.9,25.45
2015-12-15,6183,23000,593900,25.6,25.8,-0.1,12.0,25.9,25.6
2015-12-16,6183,26151,676800,25.85,25.7,-0.1,16.0,26.0,25.7
2015-12-17,6183,25854,670562,26.0,25.8,0.1,12.0,26.0,25.8
2015-12-18,6183,71172,1844754,25.8,26.0,0.2,14.0,26.0,25.8
2015-12-21,6183,23000,600650,25.9,26.05,0.05,13.0,26.35,25.9
2015-12-22,6183,8051,208663,25.95,25.85,-0.2,7.0,26.25,25.85
2015-12-23,6183,43000,1115450,25.85,25.9,0.05,20.0,26.1,25.8
2015-12-24,6183,14000,362600,26.0,25.95,0.05,10.0,26.0,25.85
2015-12-25,6183,23096,600520,25.95,26.0,0.05,15.0,26.05,25.95
2015-12-28,6183,9193,238529,26.0,25.95,-0.05,8.0,26.0,25.9
2015-12-29,6183,41000,1064500,26.0,25.9,-0.05,18.0,26.0,25.9
2015-12-30,6183,22160,573941,25.9,25.9,0.0,23.0,26.0,25.85
2015-12-31,6183,14000,364000,25.9,26.15,0.25,9.0,26.2,25.9
2016-01-04,6183,54000,1402600,26.0,26.0,-0.15,20.0,26.0,25.8
2016-01-05,6183,20000,517250,26.4,25.75,-0.25,14.0,26.4,25.55
2016-01-06,6183,8688,224881,25.8,25.85,0.1,9.0,26.0,25.8
2016-01-07,6183,54354,1390255,26.05,25.5,-0.35,32.0,26.05,25.5
2016-01-08,6183,16000,409800,25.5,25.85,0.35,13.0,25.85,25.5
2016-01-11,6183,29090,742222,25.25,25.4,-0.45,19.0,25.65,25.25
2016-01-12,6183,67000,1694450,25.5,25.1,-0.3,26.0,25.5,25.1
2016-01-13,6183,10000,252050,25.15,25.4,0.3,6.0,25.4,25.15
2016-01-14,6183,37340,930933,25.2,24.75,-0.65,32.0,25.4,24.75
2016-01-15,6183,22000,549100,24.8,25.2,0.45,15.0,25.2,24.8
2016-01-18,6183,19000,474000,24.7,25.0,-0.2,12.0,25.1,24.7
2016-01-19,6183,4000,99950,24.95,25.2,0.2,3.0,25.2,24.9
2016-01-20,6183,22100,550895,25.15,24.75,-0.45,18.0,25.15,24.75
2016-01-21,6183,11000,274600,24.9,24.95,0.2,8.0,25.0,24.9
2016-01-22,6183,16000,397250,25.0,24.7,-0.25,11.0,25.0,24.7
2016-01-25,6183,20030,500274,24.7,25.55,0.85,10.0,25.55,24.7
2016-01-26,6183,2000,50350,25.0,25.35,-0.2,2.0,25.35,25.0
2016-01-27,6183,89517,2251326,25.35,25.3,-0.05,27.0,25.35,24.85
2016-01-28,6183,54000,1366650,25.5,25.45,0.15,14.0,25.5,25.1
2016-01-29,6183,7127,180086,25.5,25.3,-0.15,7.0,25.5,25.2
2016-01-30,6183,3300,83564,25.3,25.3,0.0,5.0,25.3,25.3
2016-02-01,6183,29095,733703,25.3,25.45,0.15,23.0,25.5,24.95
2016-02-02,6183,3000,75900,25.3,25.4,-0.05,3.0,25.4,25.2
2016-02-03,6183,22082,552882,25.15,24.95,-0.45,21.0,25.25,24.95
2016-02-15,6183,39240,991130,25.3,25.3,0.35,25.0,25.4,25.15
2016-02-16,6183,72100,1781280,24.4,25.05,-0.25,38.0,25.2,24.4
2016-02-17,6183,61001,1539725,25.1,25.3,0.25,18.0,25.35,25.1
2016-02-18,6183,23000,584400,25.4,25.5,0.2,7.0,25.5,25.4
2016-02-19,6183,14000,356350,25.35,25.45,-0.05,10.0,25.5,25.35
2016-02-22,6183,20000,514050,25.7,25.7,0.25,11.0,25.75,25.7
2016-02-23,6183,12120,314870,25.9,26.0,0.3,12.0,26.0,25.9
2016-02-24,6183,15180,392230,26.0,26.0,0.0,14.0,26.0,25.75
2016-02-25,6183,12000,310300,26.0,25.8,-0.2,11.0,26.0,25.8
2016-02-26,6183,22531,585259,25.9,26.0,0.2,18.0,26.0,25.85
2016-03-01,6183,77000,2004250,25.9,26.05,0.05,28.0,26.1,25.8
2016-03-02,6183,54000,1406750,26.1,26.0,-0.05,26.0,26.2,26.0
2016-03-03,6183,16035,418017,26.1,26.1,0.1,12.0,26.2,25.95
2016-03-04,6183,49001,1274576,25.95,26.1,0.0,19.0,26.1,25.9
2016-03-07,6183,21240,553640,26.15,26.2,0.1,13.0,26.2,26.0
2016-03-08,6183,57000,1483100,26.2,26.0,-0.2,20.0,26.2,26.0
2016-03-09,6183,70299,1827488,26.0,26.05,0.05,28.0,26.05,25.9
2016-03-10,6183,25000,650100,26.0,26.15,0.1,13.0,26.15,25.95
2016-03-11,6183,22070,575120,26.0,26.0,-0.15,17.0,26.1,26.0
2016-03-14,6183,58069,1516044,26.0,26.2,0.2,28.0,26.25,26.0
2016-03-15,6183,63800,1671530,26.35,26.1,-0.1,27.0,26.4,26.05
2016-03-16,6183,13200,346090,26.2,26.2,0.1,9.0,26.25,26.2
2016-03-17,6183,57000,1501750,26.25,26.3,0.1,15.0,26.45,26.25
2016-03-18,6183,67275,1769755,26.4,26.4,0.1,24.0,26.4,26.2
2016-03-21,6183,72884,1912384,26.4,26.2,-0.2,22.0,26.4,26.2
2016-03-22,6183,8000,209600,26.2,26.2,0.0,4.0,26.2,26.2
2016-03-23,6183,100400,2632280,26.25,26.3,0.1,27.0,26.35,26.15
2016-03-24,6183,36000,944800,26.2,26.2,-0.1,8.0,26.3,26.2
2016-03-25,6183,20523,536748,26.2,26.15,-0.05,12.0,26.2,26.15
2016-03-28,6183,23000,601650,26.2,26.15,0.0,9.0,26.2,26.15
2016-03-29,6183,117000,3072850,26.15,26.15,0.0,43.0,26.85,26.1
2016-03-30,6183,6365,166408,26.15,26.15,0.0,6.0,26.15,26.15
2016-03-31,6183,174334,4684167,26.65,26.9,0.75,99.0,27.5,26.15
2016-04-01,6183,61000,1635650,26.9,26.85,-0.05,24.0,27.0,26.4
2016-04-06,6183,22123,589214,26.95,26.7,-0.15,17.0,26.95,26.5
2016-04-07,6183,16000,422250,26.1,26.65,-0.05,13.0,26.65,26.1
2016-04-08,6183,7087,188151,26.3,26.55,-0.1,7.0,26.7,26.3
2016-04-11,6183,14586,386179,26.35,26.7,0.15,9.0,26.7,26.35
2016-04-12,6183,7000,185200,26.4,26.45,-0.25,5.0,26.5,26.4
2016-04-13,6183,45560,1217334,26.45,26.85,0.4,29.0,26.85,26.45
2016-04-14,6183,26000,695450,26.75,26.75,-0.1,11.0,26.85,26.65
2016-04-15,6183,19500,522050,26.7,26.85,0.1,9.0,26.85,26.65
2016-04-18,6183,16000,424850,26.7,26.55,-0.3,7.0,26.7,26.5
2016-04-19,6183,18000,477300,26.5,26.6,0.05,7.0,26.6,26.45
2016-04-20,6183,34000,900450,26.6,26.4,-0.2,20.0,26.6,26.35
2016-04-21,6183,25517,675747,26.2,26.55,0.15,11.0,26.6,26.2
2016-04-22,6183,44000,1161150,26.35,26.5,-0.05,10.0,26.5,26.3
2016-04-25,6183,13500,354950,26.3,26.3,-0.2,5.0,26.3,26.3
2016-04-26,6183,12000,315950,26.3,26.35,0.05,6.0,26.35,26.3
2016-04-27,6183,54000,1434550,26.3,26.65,0.3,25.0,26.95,26.3
2016-04-28,6183,9000,237350,26.3,26.4,-0.25,7.0,26.4,26.3
2016-04-29,6183,7000,184350,26.35,26.3,-0.1,6.0,26.35,26.3
2016-05-03,6183,25434,665570,26.25,26.05,-0.25,16.0,26.3,26.05
2016-05-04,6183,73240,1918952,26.2,26.2,0.15,15.0,26.25,26.2
2016-05-05,6183,12000,315650,26.3,26.2,0.0,5.0,26.35,26.2
2016-05-06,6183,31000,811800,26.1,26.2,0.0,8.0,26.25,26.1
2016-05-09,6183,7000,182400,26.15,26.0,-0.2,3.0,26.15,26.0
2016-05-10,6183,32289,842014,26.1,26.2,0.2,16.0,26.2,26.0
2016-05-11,6183,2000,52500,26.3,26.2,0.0,2.0,26.3,26.2
2016-05-12,6183,54000,1418450,26.2,26.2,0.0,16.0,26.5,26.2
2016-05-13,6183,103517,2686989,26.2,26.15,-0.05,40.0,26.25,25.7
2016-05-16,6183,22146,575660,26.2,25.85,-0.3,11.0,26.25,25.85
2016-05-17,6183,40608,1070340,25.85,26.5,0.65,18.0,26.6,25.85
2016-05-18,6183,28000,729400,26.5,26.05,-0.45,17.0,26.5,25.85
2016-05-19,6183,22100,579085,26.2,26.1,0.05,10.0,26.25,26.1
2016-05-20,6183,7171,188857,26.5,26.25,0.15,7.0,26.5,26.25
2016-05-23,6183,10000,260100,26.0,26.1,-0.15,5.0,26.1,26.0
2016-05-24,6183,18000,470350,26.3,26.1,0.0,10.0,26.3,26.1
2016-05-25,6183,54000,1408700,26.1,26.0,-0.1,20.0,26.15,26.0
2016-05-26,6183,8015,209085,26.0,26.1,0.1,9.0,26.1,26.0
2016-05-27,6183,3000,78150,26.05,26.05,-0.05,2.0,26.05,26.05
2016-05-30,6183,38100,998705,26.3,26.15,0.1,11.0,26.3,26.15
