open,close,Trading_turnover,high,low
13.53,13.45,211.31,13.66,13.36
13.54,13.46,212.15,13.67,13.37
13.53,13.45,211.5,13.66,13.36
13.52,13.44,210.5,13.64,13.34
13.5,13.42,209.38,13.63,13.33
13.48,13.41,208.18,13.61,13.31
13.47,13.39,206.97,13.59,13.3
13.45,13.38,205.73,13.58,13.28
13.43,13.36,204.48,13.56,13.26
13.42,13.34,203.25,13.54,13.25
13.4,13.33,202.05,13.53,13.23
13.39,13.31,201.07,13.51,13.22
13.37,13.3,200.27,13.5,13.21
13.37,13.3,199.58,13.49,13.2
13.36,13.29,199.0,13.48,13.19
13.35,13.28,198.5,13.48,13.18
13.34,13.28,198.07,13.47,13.18
13.34,13.27,197.69,13.47,13.17
13.34,13.27,197.37,13.46,13.17
13.33,13.26,197.09,13.46,13.17
13.33,13.26,196.86,13.45,13.16
13.33,13.26,196.65,13.45,13.16
13.32,13.25,196.48,13.45,13.16
13.32,13.25,196.33,13.45,13.16
13.32,13.25,196.2,13.45,13.15
13.32,13.25,196.09,13.44,13.15
13.32,13.25,196.0,13.44,13.15
13.32,13.25,195.92,13.44,13.15
13.31,13.25,195.85,13.44,13.15
13.31,13.25,195.79,13.44,13.15
