open,close,Trading_turnover,high,low
13.43,13.36,204.31,13.56,13.26
13.45,13.38,205.71,13.58,13.28
13.46,13.39,206.55,13.59,13.29
13.46,13.38,206.26,13.58,13.29
13.45,13.38,205.8,13.58,13.28
13.44,13.37,205.14,13.57,13.27
13.43,13.36,204.37,13.56,13.26
13.42,13.35,203.5,13.55,13.25
13.41,13.33,202.58,13.53,13.24
13.39,13.32,201.61,13.52,13.23
13.38,13.31,200.65,13.51,13.21
13.37,13.3,199.87,13.5,13.2
13.36,13.29,199.25,13.49,13.19
13.35,13.28,198.7,13.48,13.19
13.35,13.28,198.24,13.47,13.18
13.34,13.27,197.85,13.47,13.18
13.34,13.27,197.51,13.46,13.17
13.33,13.26,197.22,13.46,13.17
13.33,13.26,196.96,13.46,13.16
13.33,13.26,196.74,13.45,13.16
13.32,13.26,196.56,13.45,13.16
13.32,13.25,196.4,13.45,13.16
13.32,13.25,196.26,13.45,13.16
13.32,13.25,196.14,13.45,13.15
13.32,13.25,196.04,13.44,13.15
13.32,13.25,195.95,13.44,13.15
13.32,13.25,195.88,13.44,13.15
13.31,13.25,195.82,13.44,13.15
13.31,13.25,195.76,13.44,13.15
13.31,13.25,195.72,13.44,13.15
