open,close,Trading_turnover,high,low
81.26,81.01,1900.89,81.36,80.5
81.37,81.12,1909.16,81.46,80.61
81.37,81.13,1909.62,81.47,80.62
81.23,80.99,1899.31,81.34,80.48
80.98,80.74,1880.46,81.1,80.23
80.68,80.45,1857.72,80.81,79.94
80.37,80.15,1834.71,80.52,79.63
80.08,79.86,1812.59,80.24,79.35
79.8,79.58,1791.31,79.97,79.07
79.52,79.3,1770.27,79.7,78.8
79.24,79.02,1748.68,79.42,78.51
78.98,78.77,1729.16,79.18,78.26
78.76,78.55,1712.2,78.96,78.04
78.54,78.33,1695.56,78.75,77.82
78.33,78.12,1679.42,78.55,77.61
78.12,77.92,1663.97,78.35,77.41
77.93,77.73,1649.28,78.17,77.22
77.75,77.55,1635.31,77.99,77.04
77.57,77.37,1621.92,77.82,76.87
77.4,77.21,1609.01,77.66,76.7
77.24,77.04,1596.49,77.5,76.54
77.08,76.89,1584.34,77.35,76.38
76.92,76.73,1572.58,77.2,76.23
76.77,76.59,1561.17,77.05,76.08
76.63,76.44,1550.06,76.91,75.94
76.49,76.3,1539.2,76.78,75.8
76.35,76.16,1528.58,76.64,75.66
76.21,76.03,1518.19,76.51,75.53
76.08,75.9,1508.0,76.38,75.4
75.95,75.77,1498.01,76.25,75.27
