open,close,Trading_turnover,high,low
81.78,81.53,1940.16,81.86,81.01
81.9,81.64,1949.26,81.97,81.13
81.88,81.63,1948.26,81.96,81.12
81.7,81.45,1934.51,81.78,80.94
81.39,81.15,1911.58,81.49,80.64
81.04,80.81,1885.26,81.16,80.29
80.7,80.47,1859.62,80.83,79.96
80.39,80.16,1835.6,80.53,79.65
80.08,79.86,1812.66,80.24,79.35
79.78,79.56,1789.95,79.95,79.05
79.48,79.26,1766.86,79.66,78.75
79.2,78.99,1746.14,79.39,78.48
78.97,78.76,1728.14,79.16,78.25
78.74,78.53,1710.63,78.94,78.02
78.51,78.31,1693.73,78.73,77.8
78.3,78.1,1677.57,78.52,77.59
78.1,77.9,1662.25,78.33,77.39
77.91,77.71,1647.73,78.15,77.2
77.73,77.53,1633.87,77.97,77.02
77.55,77.36,1620.52,77.8,76.85
77.38,77.19,1607.6,77.64,76.68
77.22,77.03,1595.11,77.48,76.52
77.06,76.87,1583.02,77.33,76.37
76.91,76.72,1571.32,77.18,76.21
76.76,76.57,1559.95,77.04,76.07
76.61,76.43,1548.85,76.9,75.92
76.47,76.29,1538.02,76.76,75.78
76.33,76.15,1527.43,76.63,75.65
76.2,76.01,1517.06,76.5,75.51
76.06,75.88,1506.9,76.37,75.38
