open,close,Trading_turnover,high,low
81.19,80.95,1896.12,81.3,80.44
81.34,81.09,1906.86,81.43,80.58
81.37,81.12,1909.36,81.47,80.61
81.24,80.99,1899.51,81.34,80.48
80.98,80.74,1879.98,81.09,80.23
80.67,80.43,1856.6,80.79,79.92
80.36,80.13,1833.5,80.5,79.62
80.07,79.84,1811.64,80.22,79.33
79.79,79.57,1790.48,79.95,79.06
79.51,79.3,1769.6,79.69,78.79
79.23,79.02,1748.12,79.42,78.51
78.97,78.76,1728.46,79.17,78.25
78.75,78.54,1711.51,78.95,78.03
78.53,78.32,1694.95,78.74,77.82
78.32,78.11,1678.88,78.54,77.61
78.12,77.91,1663.45,78.35,77.41
77.92,77.72,1648.77,78.16,77.22
77.74,77.54,1634.81,77.98,77.04
77.56,77.37,1621.45,77.81,76.86
77.39,77.2,1608.55,77.65,76.7
77.23,77.04,1596.05,77.49,76.53
77.07,76.88,1583.92,77.34,76.38
76.92,76.73,1572.17,77.19,76.23
76.77,76.58,1560.77,77.05,76.08
76.62,76.44,1549.66,76.91,75.93
76.48,76.3,1538.82,76.77,75.79
76.34,76.16,1528.21,76.64,75.66
76.21,76.02,1517.82,76.51,75.52
76.07,75.89,1507.64,76.38,75.39
75.94,75.76,1497.65,76.25,75.26
