open,close,Trading_turnover,high,low
81.57,81.32,1924.23,81.66,80.81
81.68,81.42,1932.47,81.76,80.91
81.63,81.38,1929.25,81.72,80.87
81.44,81.2,1915.13,81.54,80.69
81.16,80.92,1894.2,81.27,80.41
80.85,80.62,1870.7,80.97,80.1
80.54,80.31,1847.29,80.68,79.8
80.24,80.02,1824.82,80.39,79.51
79.95,79.72,1802.38,80.11,79.21
79.65,79.43,1779.74,79.82,78.92
79.35,79.14,1757.46,79.54,78.63
79.09,78.88,1737.69,79.29,78.37
78.86,78.65,1720.34,79.07,78.15
78.64,78.43,1703.22,78.85,77.92
78.42,78.21,1686.61,78.64,77.71
78.21,78.01,1670.77,78.44,77.5
78.01,77.81,1655.79,78.25,77.31
77.83,77.63,1641.58,78.07,77.12
77.65,77.45,1627.97,77.9,76.95
77.48,77.28,1614.83,77.73,76.78
77.31,77.12,1602.1,77.57,76.61
77.15,76.96,1589.78,77.41,76.45
76.99,76.8,1577.86,77.26,76.3
76.84,76.65,1566.31,77.12,76.15
76.69,76.51,1555.07,76.98,76.0
76.55,76.36,1544.09,76.84,75.86
76.41,76.23,1533.36,76.7,75.72
76.27,76.09,1522.87,76.57,75.59
76.14,75.96,1512.6,76.44,75.45
76.0,75.83,1502.52,76.31,75.32
