open,close,Trading_turnover,high,low
80.36,80.13,1833.15,80.5,79.62
80.34,80.11,1831.86,80.48,79.6
80.31,80.08,1829.63,80.45,79.57
80.24,80.01,1824.54,80.39,79.51
80.12,79.89,1815.34,80.27,79.38
79.94,79.72,1801.72,80.1,79.21
79.72,79.5,1784.84,79.88,78.99
79.47,79.25,1766.31,79.65,78.75
79.22,79.01,1747.46,79.41,78.5
78.98,78.77,1728.92,79.17,78.26
78.73,78.52,1710.15,78.94,78.01
78.51,78.3,1693.41,78.73,77.8
78.32,78.11,1678.6,78.54,77.6
78.12,77.91,1663.47,78.35,77.41
77.92,77.72,1648.65,78.16,77.22
77.74,77.54,1634.53,77.98,77.03
77.56,77.36,1621.12,77.81,76.86
77.39,77.2,1608.29,77.65,76.69
77.23,77.04,1595.87,77.49,76.53
77.07,76.88,1583.78,77.34,76.38
76.92,76.73,1572.01,77.19,76.22
76.77,76.58,1560.58,77.05,76.08
76.62,76.43,1549.47,76.9,75.93
76.48,76.29,1538.65,76.77,75.79
76.34,76.16,1528.05,76.63,75.65
76.2,76.02,1517.67,76.5,75.52
76.07,75.89,1507.49,76.37,75.39
75.94,75.76,1497.49,76.25,75.26
75.81,75.63,1487.67,76.12,75.13
75.68,75.51,1478.01,76.0,75.01
