open,close,Trading_turnover,high,low
80.08,79.85,1811.93,80.23,79.34
80.02,79.8,1807.95,80.18,79.29
80.02,79.79,1807.3,80.17,79.28
79.99,79.76,1805.06,80.14,79.25
79.89,79.67,1798.06,80.05,79.16
79.73,79.51,1785.53,79.89,79.0
79.51,79.29,1769.17,79.69,78.78
79.28,79.06,1751.34,79.46,78.55
79.04,78.83,1733.43,79.23,78.32
78.81,78.6,1715.76,79.01,78.09
78.57,78.36,1697.96,78.78,77.86
78.36,78.15,1681.92,78.58,77.65
78.17,77.97,1667.53,78.4,77.46
77.98,77.78,1652.83,78.21,77.27
77.79,77.59,1638.49,78.03,77.08
77.61,77.41,1624.82,77.86,76.91
77.44,77.24,1611.79,77.69,76.74
77.27,77.08,1599.26,77.53,76.58
77.11,76.92,1587.11,77.38,76.42
76.96,76.77,1575.28,77.23,76.27
76.81,76.62,1563.76,77.09,76.12
76.66,76.47,1552.55,76.94,75.97
76.52,76.33,1541.63,76.81,75.83
76.38,76.19,1530.99,76.67,75.69
76.24,76.06,1520.55,76.54,75.56
76.11,75.93,1510.32,76.41,75.43
75.98,75.8,1500.27,76.28,75.3
75.85,75.67,1490.4,76.16,75.17
75.72,75.54,1480.69,76.04,75.04
75.59,75.42,1471.13,75.92,74.92
