open,close,Trading_turnover,high,low
81.04,80.8,1884.63,81.15,80.29
81.05,80.81,1885.65,81.16,80.3
80.99,80.75,1880.83,81.1,80.24
80.85,80.61,1870.36,80.97,80.1
80.65,80.41,1855.19,80.78,79.9
80.41,80.18,1837.14,80.55,79.67
80.15,79.92,1817.51,80.3,79.41
79.88,79.65,1797.01,80.04,79.14
79.6,79.38,1776.2,79.77,78.87
79.33,79.11,1755.49,79.51,78.6
79.06,78.84,1734.95,79.25,78.34
78.82,78.61,1716.76,79.02,78.1
78.61,78.4,1700.73,78.82,77.89
78.39,78.19,1684.58,78.61,77.68
78.19,77.98,1668.82,78.41,77.48
77.99,77.79,1653.8,78.22,77.28
77.8,77.6,1639.6,78.04,77.1
77.62,77.43,1626.08,77.87,76.92
77.45,77.26,1613.05,77.71,76.75
77.29,77.1,1600.42,77.55,76.59
77.13,76.94,1588.15,77.39,76.43
76.97,76.78,1576.26,77.24,76.28
76.82,76.63,1564.74,77.1,76.13
76.67,76.49,1553.54,76.96,75.98
76.53,76.35,1542.61,76.82,75.84
76.39,76.21,1531.92,76.68,75.7
76.25,76.07,1521.45,76.55,75.57
76.12,75.94,1511.2,76.42,75.44
75.99,75.81,1501.15,76.29,75.31
75.86,75.68,1491.27,76.17,75.18
