open,close,Trading_turnover,high,low
81.73,81.48,1936.39,81.81,80.97
81.81,81.56,1942.71,81.89,81.05
81.76,81.51,1938.69,81.84,80.99
81.56,81.32,1924.26,81.65,80.81
81.28,81.03,1902.65,81.38,80.52
80.95,80.71,1878.2,81.07,80.2
80.63,80.4,1854.05,80.76,79.89
80.32,80.09,1830.53,80.46,79.58
80.01,79.79,1807.28,80.17,79.28
79.71,79.49,1784.62,79.88,78.98
79.42,79.2,1762.18,79.6,78.69
79.15,78.94,1742.02,79.34,78.43
78.92,78.71,1724.3,79.12,78.2
78.69,78.48,1706.93,78.9,77.97
78.47,78.26,1690.15,78.68,77.75
78.26,78.05,1674.16,78.48,77.55
78.06,77.86,1659.04,78.29,77.35
77.87,77.67,1644.68,78.11,77.16
77.69,77.49,1630.94,77.93,76.99
77.51,77.32,1617.68,77.77,76.81
77.35,77.15,1604.86,77.6,76.65
77.18,76.99,1592.45,77.45,76.49
77.03,76.84,1580.46,77.3,76.33
76.87,76.69,1568.83,77.15,76.18
76.73,76.54,1557.52,77.01,76.04
76.58,76.4,1546.48,76.87,75.89
76.44,76.26,1535.7,76.73,75.75
76.3,76.12,1525.16,76.6,75.62
76.17,75.99,1514.84,76.47,75.48
76.03,75.85,1504.72,76.34,75.35
