open,close,Trading_turnover,high,low
80.11,79.88,1814.03,80.26,79.37
80.21,79.98,1821.52,80.35,79.47
80.26,80.03,1825.61,80.4,79.52
80.22,79.99,1822.3,80.36,79.48
80.08,79.85,1811.88,80.23,79.34
79.88,79.65,1796.97,80.04,79.15
79.65,79.43,1780.09,79.82,78.92
79.42,79.2,1762.52,79.6,78.7
79.19,78.97,1744.56,79.37,78.46
78.94,78.73,1726.12,79.14,78.22
78.69,78.48,1707.26,78.9,77.98
78.47,78.27,1690.54,78.69,77.76
78.28,78.08,1675.88,78.5,77.57
78.08,77.88,1660.98,78.31,77.38
77.89,77.69,1646.34,78.13,77.19
77.71,77.51,1632.28,77.95,77.0
77.53,77.34,1618.92,77.78,76.83
77.36,77.17,1606.14,77.62,76.67
77.2,77.01,1593.8,77.46,76.51
77.04,76.85,1581.79,77.31,76.35
76.89,76.7,1570.09,77.17,76.2
76.74,76.55,1558.7,77.02,76.05
76.6,76.41,1547.63,76.88,75.91
76.45,76.27,1536.85,76.75,75.77
76.32,76.13,1526.3,76.61,75.63
76.18,76.0,1515.95,76.48,75.5
76.05,75.87,1505.8,76.35,75.37
75.92,75.74,1495.84,76.23,75.24
75.79,75.61,1486.04,76.1,75.11
75.66,75.49,1476.4,75.98,74.99
