open,close,Trading_turnover,high,low
80.04,79.82,1809.31,80.2,79.31
80.09,79.86,1812.81,80.24,79.35
80.14,79.91,1816.53,80.29,79.4
80.12,79.89,1815.14,80.27,79.38
80.01,79.78,1806.58,80.16,79.27
79.82,79.59,1792.37,79.98,79.09
79.59,79.37,1775.36,79.76,78.86
79.36,79.14,1757.6,79.54,78.63
79.12,78.91,1739.81,79.31,78.4
78.89,78.68,1721.89,79.09,78.17
78.64,78.44,1703.5,78.85,77.93
78.43,78.22,1686.98,78.64,77.71
78.23,78.03,1672.37,78.46,77.52
78.04,77.84,1657.57,78.27,77.33
77.85,77.65,1643.09,78.09,77.14
77.67,77.47,1629.21,77.91,76.96
77.49,77.3,1615.98,77.75,76.79
77.33,77.13,1603.29,77.58,76.63
77.16,76.97,1591.03,77.43,76.47
77.01,76.82,1579.1,77.28,76.32
76.86,76.67,1567.47,77.13,76.16
76.71,76.52,1556.16,76.99,76.02
76.56,76.38,1545.15,76.85,75.88
76.42,76.24,1534.43,76.71,75.74
76.29,76.1,1523.93,76.58,75.6
76.15,75.97,1513.63,76.45,75.47
76.02,75.84,1503.52,76.32,75.34
75.89,75.71,1493.59,76.2,75.21
75.76,75.58,1483.83,76.08,75.08
75.63,75.46,1474.23,75.95,74.96
