open,close,Trading_turnover,high,low
81.97,81.71,1954.36,82.04,81.2
82.11,81.85,1965.2,82.18,81.34
82.08,81.83,1963.23,82.15,81.32
81.87,81.62,1947.12,81.95,81.1
81.53,81.28,1921.78,81.62,80.77
81.16,80.92,1893.69,81.26,80.4
80.8,80.56,1866.87,80.92,80.05
80.47,80.24,1842.25,80.61,79.73
80.16,79.94,1818.68,80.31,79.43
79.85,79.63,1795.2,80.01,79.12
79.54,79.33,1771.87,79.72,78.82
79.27,79.05,1750.89,79.45,78.54
79.02,78.81,1732.49,79.22,78.3
78.79,78.58,1714.7,78.99,78.07
78.56,78.36,1697.59,78.78,77.85
78.35,78.15,1681.24,78.57,77.64
78.15,77.94,1665.76,78.37,77.44
77.95,77.75,1651.08,78.19,77.25
77.77,77.57,1637.07,78.01,77.07
77.59,77.4,1623.6,77.84,76.89
77.42,77.23,1610.58,77.68,76.72
77.26,77.06,1597.98,77.52,76.56
77.1,76.91,1585.81,77.36,76.4
76.94,76.75,1574.03,77.22,76.25
76.79,76.6,1562.58,77.07,76.1
76.65,76.46,1551.42,76.93,75.96
76.5,76.32,1540.52,76.79,75.82
76.36,76.18,1529.88,76.66,75.68
76.23,76.05,1519.46,76.53,75.54
76.09,75.91,1509.25,76.4,75.41
