open,close,Trading_turnover,high,low
81.63,81.38,1928.87,81.71,80.87
81.6,81.35,1927.06,81.69,80.84
81.54,81.29,1922.28,81.63,80.78
81.39,81.14,1910.79,81.48,80.63
81.14,80.9,1892.45,81.25,80.39
80.84,80.61,1869.97,80.96,80.09
80.53,80.3,1846.25,80.66,79.79
80.22,79.99,1822.91,80.37,79.48
79.92,79.7,1800.28,80.08,79.19
79.63,79.41,1778.12,79.8,78.9
79.34,79.12,1756.25,79.52,78.61
79.08,78.87,1736.68,79.27,78.36
78.85,78.64,1719.23,79.05,78.13
78.62,78.42,1702.05,78.83,77.91
78.41,78.2,1685.5,78.62,77.69
78.2,78.0,1669.77,78.43,77.49
78.0,77.8,1654.88,78.24,77.3
77.82,77.62,1640.7,78.06,77.11
77.64,77.44,1627.1,77.89,76.94
77.47,77.27,1613.98,77.72,76.77
77.3,77.11,1601.28,77.56,76.6
77.14,76.95,1589.0,77.4,76.44
76.98,76.79,1577.11,77.25,76.29
76.83,76.64,1565.58,77.11,76.14
76.68,76.5,1554.35,76.97,75.99
76.54,76.36,1543.38,76.83,75.85
76.4,76.22,1532.67,76.69,75.71
76.26,76.08,1522.2,76.56,75.58
76.13,75.95,1511.94,76.43,75.45
76.0,75.82,1501.87,76.3,75.32
