open,close,Trading_turnover,high,low
80.64,80.41,1854.47,80.77,79.9
80.78,80.54,1864.93,80.9,80.03
80.82,80.58,1867.84,80.94,80.07
80.72,80.48,1860.23,80.84,79.97
80.51,80.27,1844.35,80.64,79.76
80.25,80.02,1824.89,80.39,79.51
79.98,79.76,1804.99,80.14,79.25
79.72,79.5,1785.31,79.89,78.99
79.47,79.25,1765.88,79.64,78.74
79.21,78.99,1746.31,79.4,78.48
78.94,78.73,1726.3,79.14,78.22
78.71,78.5,1708.32,78.91,77.99
78.5,78.29,1692.53,78.71,77.79
78.29,78.09,1676.88,78.52,77.58
78.09,77.89,1661.62,78.32,77.38
77.9,77.7,1646.96,78.14,77.19
77.72,77.52,1632.99,77.96,77.01
77.54,77.35,1619.68,77.79,76.84
77.37,77.18,1606.87,77.63,76.67
77.21,77.02,1594.46,77.47,76.51
77.05,76.86,1582.39,77.32,76.36
76.9,76.71,1570.67,77.17,76.21
76.75,76.56,1559.29,77.03,76.06
76.6,76.42,1548.22,76.89,75.92
76.46,76.28,1537.42,76.75,75.78
76.32,76.14,1526.85,76.62,75.64
76.19,76.01,1516.49,76.49,75.51
76.05,75.87,1506.33,76.36,75.37
75.92,75.75,1496.36,76.23,75.24
75.8,75.62,1486.56,76.11,75.12
