open,close,Trading_turnover,high,low
81.68,81.43,1932.94,81.76,80.92
81.59,81.34,1926.17,81.68,80.83
81.47,81.23,1917.47,81.57,80.72
81.3,81.06,1904.75,81.41,80.55
81.07,80.83,1887.36,81.19,80.32
80.79,80.56,1866.26,80.92,80.05
80.49,80.26,1843.39,80.63,79.75
80.18,79.96,1820.28,80.33,79.45
79.88,79.66,1797.62,80.05,79.15
79.59,79.37,1775.61,79.77,78.87
79.31,79.09,1753.91,79.49,78.58
79.05,78.84,1734.49,79.25,78.33
78.82,78.61,1717.3,79.03,78.11
78.6,78.39,1700.21,78.81,77.88
78.38,78.18,1683.71,78.6,77.67
78.18,77.97,1668.05,78.4,77.47
77.98,77.78,1653.25,78.22,77.28
77.8,77.6,1639.16,78.04,77.09
77.62,77.42,1625.62,77.87,76.92
77.45,77.25,1612.54,77.7,76.75
77.28,77.09,1599.89,77.54,76.58
77.12,76.93,1587.65,77.39,76.43
76.97,76.78,1575.8,77.24,76.27
76.81,76.63,1564.31,77.09,76.12
76.67,76.48,1553.11,76.95,75.98
76.52,76.34,1542.18,76.81,75.84
76.38,76.2,1531.49,76.68,75.7
76.25,76.07,1521.04,76.55,75.56
76.11,75.93,1510.8,76.42,75.43
75.98,75.8,1500.76,76.29,75.3
