open,close,Trading_turnover,high,low
81.9,81.64,1949.05,81.97,81.13
81.85,81.59,1945.45,81.92,81.08
81.69,81.44,1934.05,81.78,80.93
81.46,81.22,1916.58,81.56,80.7
81.19,80.94,1895.88,81.29,80.43
80.89,80.65,1873.59,81.01,80.14
80.58,80.35,1850.61,80.72,79.84
80.28,80.05,1827.71,80.43,79.54
79.98,79.76,1804.84,80.14,79.25
79.68,79.46,1781.86,79.85,78.95
79.38,79.16,1759.2,79.56,78.65
79.12,78.9,1739.49,79.31,78.4
78.89,78.68,1722.22,79.09,78.17
78.66,78.45,1704.97,78.87,77.95
78.44,78.24,1688.18,78.66,77.73
78.23,78.03,1672.22,78.46,77.52
78.03,77.83,1657.2,78.27,77.33
77.85,77.65,1642.96,78.09,77.14
77.67,77.47,1629.31,77.91,76.97
77.49,77.3,1616.1,77.75,76.79
77.33,77.13,1603.32,77.59,76.63
77.16,76.97,1590.95,77.43,76.47
77.01,76.82,1579.01,77.28,76.31
76.86,76.67,1567.43,77.13,76.16
76.71,76.52,1556.16,76.99,76.02
76.56,76.38,1545.15,76.85,75.88
76.42,76.24,1534.4,76.71,75.74
76.28,76.1,1523.88,76.58,75.6
76.15,75.97,1513.59,76.45,75.47
76.02,75.84,1503.49,76.32,75.34
