open,close,Trading_turnover,high,low
20.4,20.31,245.85,20.56,20.21
20.48,20.38,248.36,20.64,20.28
20.52,20.43,249.93,20.69,20.33
20.52,20.42,249.74,20.68,20.32
20.48,20.39,248.57,20.65,20.29
20.45,20.36,247.48,20.61,20.26
20.43,20.34,246.84,20.59,20.24
20.42,20.32,246.41,20.58,20.22
20.4,20.31,246.01,20.57,20.21
20.39,20.3,245.63,20.56,20.2
20.38,20.29,245.26,20.55,20.19
20.37,20.28,244.99,20.54,20.18
20.37,20.28,244.78,20.53,20.18
20.36,20.27,244.5,20.52,20.17
20.35,20.26,244.19,20.51,20.16
20.34,20.25,243.91,20.5,20.15
20.33,20.24,243.65,20.5,20.14
20.33,20.24,243.39,20.49,20.13
20.32,20.23,243.13,20.48,20.13
20.31,20.22,242.89,20.47,20.12
20.3,20.21,242.66,20.47,20.11
20.3,20.21,242.44,20.46,20.11
20.29,20.2,242.22,20.45,20.1
20.28,20.19,242.01,20.45,20.09
20.28,20.19,241.81,20.44,20.09
20.27,20.18,241.62,20.44,20.08
20.27,20.18,241.43,20.43,20.08
20.26,20.17,241.25,20.42,20.07
20.26,20.17,241.08,20.42,20.07
20.25,20.16,240.91,20.41,20.06
