open,close,Trading_turnover,high,low
20.29,20.2,241.97,20.45,20.1
20.45,20.35,247.28,20.61,20.26
20.47,20.38,248.02,20.63,20.28
20.42,20.32,246.3,20.58,20.22
20.37,20.28,244.75,20.53,20.18
20.35,20.26,244.2,20.51,20.16
20.35,20.26,244.14,20.51,20.16
20.34,20.25,243.98,20.51,20.15
20.34,20.24,243.73,20.5,20.14
20.33,20.24,243.43,20.49,20.14
20.32,20.23,243.11,20.48,20.13
20.31,20.22,242.97,20.48,20.12
20.31,20.22,242.84,20.47,20.12
20.3,20.21,242.55,20.46,20.11
20.29,20.2,242.29,20.46,20.1
20.29,20.2,242.09,20.45,20.1
20.28,20.19,241.9,20.44,20.09
20.28,20.19,241.7,20.44,20.08
20.27,20.18,241.5,20.43,20.08
20.26,20.17,241.32,20.43,20.07
20.26,20.17,241.14,20.42,20.07
20.25,20.16,240.98,20.42,20.06
20.25,20.16,240.81,20.41,20.06
20.24,20.15,240.65,20.41,20.05
20.24,20.15,240.5,20.4,20.05
20.24,20.15,240.35,20.4,20.04
20.23,20.14,240.21,20.39,20.04
20.23,20.14,240.07,20.39,20.04
20.22,20.13,239.93,20.38,20.03
20.22,20.13,239.8,20.38,20.03
