open,close,Trading_turnover,high,low
20.23,20.14,240.14,20.39,20.04
20.27,20.18,241.61,20.43,20.08
20.35,20.26,244.19,20.51,20.16
20.38,20.29,245.06,20.54,20.19
20.35,20.26,244.2,20.51,20.16
20.31,20.22,242.98,20.48,20.12
20.29,20.2,242.26,20.45,20.1
20.28,20.19,241.97,20.45,20.09
20.28,20.19,241.79,20.44,20.09
20.27,20.18,241.55,20.43,20.08
20.26,20.17,241.27,20.42,20.07
20.26,20.17,241.12,20.42,20.07
20.26,20.17,241.06,20.42,20.07
20.25,20.16,240.94,20.42,20.06
20.25,20.16,240.76,20.41,20.06
20.24,20.15,240.59,20.4,20.05
20.24,20.15,240.44,20.4,20.05
20.23,20.14,240.3,20.4,20.04
20.23,20.14,240.15,20.39,20.04
20.23,20.14,240.01,20.39,20.03
20.22,20.13,239.87,20.38,20.03
20.22,20.13,239.75,20.38,20.03
20.21,20.12,239.62,20.38,20.02
20.21,20.12,239.51,20.37,20.02
20.21,20.12,239.39,20.37,20.02
20.2,20.11,239.28,20.37,20.01
20.2,20.11,239.17,20.36,20.01
20.2,20.11,239.07,20.36,20.01
20.19,20.1,238.97,20.36,20.0
20.19,20.1,238.87,20.35,20.0
