open,close,Trading_turnover,high,low
20.33,20.24,243.44,20.49,20.14
20.4,20.31,245.89,20.57,20.21
20.46,20.36,247.66,20.62,20.26
20.46,20.36,247.69,20.62,20.26
20.42,20.33,246.63,20.59,20.23
20.39,20.3,245.56,20.55,20.2
20.37,20.28,244.93,20.54,20.18
20.36,20.27,244.58,20.52,20.17
20.35,20.26,244.23,20.51,20.16
20.34,20.25,243.87,20.5,20.15
20.33,20.24,243.57,20.49,20.14
20.33,20.24,243.39,20.49,20.13
20.32,20.23,243.22,20.48,20.13
20.31,20.22,242.99,20.48,20.12
20.31,20.22,242.75,20.47,20.12
20.3,20.21,242.51,20.46,20.11
20.29,20.2,242.3,20.46,20.1
20.29,20.2,242.09,20.45,20.1
20.28,20.19,241.88,20.44,20.09
20.27,20.18,241.68,20.44,20.08
20.27,20.18,241.49,20.43,20.08
20.26,20.17,241.31,20.43,20.07
20.26,20.17,241.13,20.42,20.07
20.25,20.16,240.96,20.42,20.06
20.25,20.16,240.8,20.41,20.06
20.24,20.15,240.64,20.41,20.05
20.24,20.15,240.49,20.4,20.05
20.23,20.15,240.34,20.4,20.04
20.23,20.14,240.19,20.39,20.04
20.23,20.14,240.06,20.39,20.04
