open,close,Trading_turnover,high,low
20.1,20.01,235.93,20.26,19.91
20.04,19.95,233.92,20.2,19.85
20.09,20.0,235.62,20.25,19.9
20.16,20.07,237.7,20.32,19.97
20.17,20.08,238.03,20.33,19.98
20.14,20.05,237.21,20.3,19.95
20.12,20.03,236.5,20.28,19.93
20.11,20.03,236.28,20.28,19.92
20.11,20.02,236.23,20.27,19.92
20.11,20.02,236.15,20.27,19.92
20.11,20.02,236.14,20.27,19.92
20.11,20.02,236.12,20.27,19.92
20.11,20.02,236.12,20.27,19.92
20.11,20.02,236.2,20.27,19.92
20.11,20.02,236.22,20.27,19.92
20.11,20.02,236.2,20.27,19.92
20.11,20.02,236.18,20.27,19.92
20.11,20.02,236.18,20.27,19.92
20.11,20.02,236.18,20.27,19.92
20.11,20.02,236.16,20.27,19.92
20.11,20.02,236.15,20.27,19.92
20.11,20.02,236.15,20.27,19.92
20.11,20.02,236.14,20.27,19.92
20.11,20.02,236.14,20.27,19.92
20.11,20.02,236.13,20.27,19.92
20.11,20.02,236.13,20.27,19.92
20.11,20.02,236.12,20.27,19.92
20.11,20.02,236.12,20.27,19.92
20.11,20.02,236.12,20.27,19.92
20.11,20.02,236.11,20.27,19.92
