open,close,Trading_turnover,high,low
20.26,20.17,241.18,20.42,20.07
20.34,20.25,243.96,20.51,20.15
20.42,20.32,246.32,20.58,20.22
20.42,20.33,246.58,20.59,20.23
20.39,20.3,245.43,20.55,20.2
20.35,20.26,244.27,20.52,20.16
20.33,20.24,243.65,20.5,20.14
20.33,20.23,243.37,20.49,20.13
20.32,20.23,243.12,20.48,20.13
20.31,20.22,242.78,20.47,20.12
20.3,20.21,242.47,20.46,20.11
20.29,20.2,242.33,20.46,20.1
20.29,20.2,242.23,20.45,20.1
20.29,20.2,242.04,20.45,20.09
20.28,20.19,241.82,20.44,20.09
20.27,20.18,241.61,20.44,20.08
20.27,20.18,241.43,20.43,20.08
20.26,20.17,241.26,20.42,20.07
20.26,20.17,241.08,20.42,20.07
20.25,20.16,240.9,20.41,20.06
20.25,20.16,240.74,20.41,20.06
20.24,20.15,240.58,20.4,20.05
20.24,20.15,240.43,20.4,20.05
20.23,20.14,240.28,20.4,20.04
20.23,20.14,240.14,20.39,20.04
20.23,20.14,240.01,20.39,20.03
20.22,20.13,239.87,20.38,20.03
20.22,20.13,239.75,20.38,20.03
20.21,20.12,239.62,20.38,20.02
20.21,20.12,239.5,20.37,20.02
