open,close,Trading_turnover,high,low
21.57,21.46,284.68,21.75,21.37
21.57,21.46,284.68,21.74,21.37
21.54,21.43,283.75,21.71,21.34
21.49,21.39,282.19,21.67,21.29
21.44,21.33,280.45,21.61,21.24
21.39,21.29,278.84,21.56,21.19
21.34,21.24,277.24,21.51,21.14
21.29,21.19,275.61,21.46,21.09
21.24,21.14,273.95,21.41,21.04
21.19,21.09,272.28,21.36,20.99
21.14,21.04,270.72,21.32,20.95
21.1,21.0,269.33,21.27,20.9
21.06,20.97,268.05,21.23,20.87
21.03,20.93,266.79,21.2,20.83
20.99,20.89,265.59,21.16,20.79
20.96,20.86,264.46,21.13,20.76
20.92,20.83,263.39,21.09,20.73
20.89,20.8,262.35,21.06,20.7
20.86,20.77,261.35,21.03,20.67
20.83,20.74,260.4,21.0,20.64
20.81,20.71,259.48,20.98,20.61
20.78,20.69,258.61,20.95,20.59
20.76,20.66,257.78,20.92,20.56
20.73,20.64,256.98,20.9,20.54
20.71,20.61,256.21,20.88,20.51
20.69,20.59,255.47,20.85,20.49
20.67,20.57,254.77,20.83,20.47
20.65,20.55,254.09,20.81,20.45
20.63,20.53,253.44,20.79,20.43
20.61,20.51,252.82,20.77,20.41
