open,close,Trading_turnover,high,low
20.67,20.57,254.73,20.83,20.47
20.71,20.62,256.27,20.88,20.52
20.74,20.64,257.06,20.9,20.54
20.72,20.63,256.59,20.89,20.53
20.68,20.59,255.36,20.85,20.49
20.65,20.55,254.2,20.82,20.45
20.62,20.53,253.35,20.79,20.43
20.6,20.51,252.7,20.77,20.41
20.59,20.49,252.1,20.75,20.39
20.57,20.47,251.48,20.73,20.37
20.55,20.46,250.89,20.72,20.36
20.54,20.44,250.41,20.7,20.34
20.52,20.43,249.97,20.69,20.33
20.51,20.42,249.49,20.67,20.31
20.49,20.4,249.01,20.66,20.3
20.48,20.39,248.55,20.64,20.29
20.47,20.37,248.12,20.63,20.27
20.45,20.36,247.7,20.62,20.26
20.44,20.35,247.29,20.61,20.25
20.43,20.34,246.9,20.59,20.24
20.42,20.33,246.52,20.58,20.23
20.41,20.32,246.16,20.57,20.22
20.4,20.31,245.81,20.56,20.21
20.39,20.3,245.48,20.55,20.2
20.38,20.29,245.16,20.54,20.19
20.37,20.28,244.85,20.53,20.18
20.36,20.27,244.55,20.52,20.17
20.35,20.26,244.26,20.52,20.16
20.34,20.25,243.98,20.51,20.15
20.34,20.24,243.71,20.5,20.14
