open,close,Trading_turnover,high,low
21.04,20.94,267.08,21.21,20.85
21.24,21.14,273.69,21.41,21.04
21.15,21.05,270.69,21.32,20.95
20.99,20.89,265.48,21.16,20.79
20.91,20.81,263.0,21.08,20.72
20.91,20.81,262.79,21.07,20.71
20.91,20.81,262.8,21.07,20.71
20.89,20.79,262.15,21.05,20.69
20.86,20.76,261.2,21.03,20.66
20.83,20.73,260.3,21.0,20.64
20.8,20.71,259.37,20.97,20.61
20.78,20.68,258.57,20.95,20.58
20.76,20.66,257.76,20.92,20.56
20.73,20.63,256.81,20.89,20.53
20.7,20.61,256.0,20.87,20.51
20.68,20.59,255.3,20.85,20.49
20.66,20.57,254.62,20.83,20.47
20.64,20.55,253.95,20.81,20.45
20.62,20.53,253.3,20.79,20.43
20.6,20.51,252.68,20.77,20.41
20.59,20.49,252.1,20.75,20.39
20.57,20.48,251.53,20.73,20.38
20.55,20.46,250.98,20.72,20.36
20.54,20.44,250.45,20.7,20.34
20.52,20.43,249.94,20.69,20.33
20.51,20.41,249.45,20.67,20.31
20.49,20.4,248.98,20.66,20.3
20.48,20.39,248.53,20.64,20.29
20.47,20.37,248.09,20.63,20.27
20.45,20.36,247.68,20.62,20.26
