open,close,Trading_turnover,high,low
22.58,22.47,318.14,22.77,22.37
22.58,22.47,318.14,22.77,22.37
22.49,22.38,315.14,22.68,22.28
22.36,22.25,310.83,22.54,22.15
22.25,22.13,307.18,22.43,22.04
22.16,22.05,304.24,22.34,21.95
22.07,21.96,301.41,22.25,21.86
21.98,21.87,298.45,22.16,21.77
21.89,21.78,295.45,22.07,21.68
21.8,21.7,292.56,21.98,21.6
21.72,21.62,289.87,21.9,21.52
21.65,21.54,287.48,21.83,21.45
21.58,21.48,285.27,21.76,21.38
21.52,21.41,283.12,21.69,21.32
21.46,21.35,281.11,21.63,21.26
21.4,21.3,279.23,21.57,21.2
21.35,21.24,277.44,21.52,21.15
21.3,21.19,275.73,21.47,21.09
21.25,21.14,274.11,21.42,21.05
21.2,21.1,272.56,21.37,21.0
21.16,21.06,271.09,21.33,20.96
21.11,21.01,269.69,21.28,20.91
21.07,20.97,268.36,21.24,20.88
21.04,20.94,267.09,21.21,20.84
21.0,20.9,265.89,21.17,20.8
20.96,20.87,264.73,21.13,20.77
20.93,20.83,263.63,21.1,20.73
20.9,20.8,262.58,21.07,20.7
20.87,20.77,261.57,21.04,20.67
20.84,20.74,260.61,21.01,20.64
