open,close,Trading_turnover,high,low
20.47,20.38,248.22,20.64,20.28
20.54,20.45,250.41,20.7,20.35
20.58,20.49,251.76,20.74,20.39
20.57,20.48,251.52,20.74,20.38
20.54,20.44,250.36,20.7,20.34
20.5,20.41,249.26,20.67,20.31
20.48,20.39,248.53,20.64,20.29
20.46,20.37,248.05,20.63,20.27
20.45,20.36,247.64,20.62,20.26
20.44,20.35,247.2,20.6,20.25
20.43,20.33,246.75,20.59,20.23
20.42,20.33,246.43,20.58,20.22
20.41,20.32,246.16,20.57,20.22
20.4,20.31,245.83,20.56,20.21
20.39,20.3,245.47,20.55,20.2
20.38,20.29,245.14,20.54,20.19
20.37,20.28,244.84,20.53,20.18
20.36,20.27,244.54,20.52,20.17
20.35,20.26,244.24,20.51,20.16
20.34,20.25,243.96,20.51,20.15
20.34,20.24,243.69,20.5,20.14
20.33,20.24,243.43,20.49,20.14
20.32,20.23,243.18,20.48,20.13
20.31,20.22,242.94,20.48,20.12
20.31,20.22,242.71,20.47,20.11
20.3,20.21,242.49,20.46,20.11
20.29,20.2,242.27,20.46,20.1
20.29,20.2,242.06,20.45,20.1
20.28,20.19,241.86,20.44,20.09
20.27,20.18,241.66,20.44,20.08
