open,close,Trading_turnover,high,low
34.24,34.14,2374.83,34.71,33.73
34.21,34.11,2372.41,34.69,33.71
34.11,34.01,2360.98,34.58,33.6
33.91,33.81,2340.67,34.38,33.41
33.66,33.56,2313.86,34.12,33.16
33.37,33.27,2283.67,33.83,32.88
33.08,32.98,2252.82,33.53,32.59
32.79,32.69,2223.09,33.24,32.32
32.52,32.43,2195.23,32.97,32.05
32.28,32.18,2169.95,32.72,31.81
32.07,31.97,2148.14,32.5,31.6
31.89,31.79,2129.9,32.32,31.43
31.73,31.63,2113.2,32.16,31.27
31.56,31.47,2096.7,31.99,31.11
31.41,31.32,2080.94,31.84,30.96
31.27,31.17,2066.17,31.69,30.82
31.13,31.04,2052.36,31.55,30.69
31.0,30.91,2039.41,31.42,30.56
30.88,30.79,2027.2,31.3,30.45
30.77,30.68,2015.65,31.19,30.33
30.66,30.57,2004.68,31.08,30.23
30.56,30.47,1994.24,30.98,30.13
30.46,30.37,1984.27,30.88,30.03
30.37,30.28,1974.74,30.78,29.94
30.28,30.19,1965.63,30.69,29.86
30.2,30.11,1956.91,30.61,29.77
30.11,30.02,1948.53,30.52,29.69
30.04,29.95,1940.49,30.44,29.62
29.96,29.87,1932.74,30.37,29.54
29.89,29.8,1925.27,30.29,29.47
