open,close,Trading_turnover,high,low
34.26,34.16,2377.39,34.73,33.76
34.25,34.15,2376.34,34.72,33.75
34.15,34.05,2365.45,34.62,33.64
33.95,33.85,2344.84,34.42,33.45
33.69,33.59,2317.48,34.16,33.2
33.4,33.3,2286.92,33.86,32.91
33.11,33.01,2255.97,33.56,32.62
32.82,32.72,2225.99,33.27,32.34
32.55,32.45,2197.71,32.99,32.08
32.3,32.2,2172.08,32.74,31.83
32.09,31.99,2150.09,32.52,31.62
31.91,31.81,2131.79,32.34,31.45
31.74,31.65,2114.98,32.17,31.29
31.58,31.49,2098.35,32.01,31.13
31.42,31.33,2082.48,31.85,30.98
31.28,31.19,2067.61,31.7,30.83
31.14,31.05,2053.72,31.57,30.7
31.02,30.92,2040.69,31.44,30.57
30.9,30.8,2028.41,31.32,30.46
30.78,30.69,2016.79,31.2,30.35
30.67,30.58,2005.77,31.09,30.24
30.57,30.48,1995.27,30.99,30.14
30.47,30.38,1985.26,30.89,30.04
30.38,30.29,1975.69,30.79,29.95
30.29,30.2,1966.54,30.7,29.86
30.2,30.11,1957.78,30.61,29.78
30.12,30.03,1949.37,30.53,29.7
30.04,29.95,1941.29,30.45,29.62
29.97,29.88,1933.51,30.37,29.55
29.9,29.81,1926.02,30.3,29.48
