open,close,Trading_turnover,high,low
33.56,33.46,2303.82,34.02,33.07
33.52,33.42,2298.94,33.98,33.02
33.42,33.32,2288.67,33.88,32.93
33.25,33.16,2271.48,33.71,32.77
33.04,32.94,2249.18,33.49,32.56
32.8,32.7,2224.29,33.25,32.32
32.56,32.46,2199.09,33.0,32.09
32.33,32.23,2174.86,32.77,31.86
32.1,32.01,2152.11,32.54,31.64
31.9,31.8,2130.98,32.33,31.44
31.71,31.62,2112.09,32.15,31.26
31.56,31.46,2096.09,31.99,31.11
31.41,31.32,2081.44,31.84,30.97
31.27,31.18,2066.94,31.7,30.83
31.14,31.04,2053.05,31.56,30.69
31.01,30.92,2039.96,31.43,30.57
30.89,30.8,2027.66,31.31,30.45
30.77,30.68,2016.05,31.19,30.34
30.67,30.57,2005.05,31.08,30.23
30.56,30.47,1994.59,30.98,30.13
30.47,30.38,1984.62,30.88,30.04
30.37,30.28,1975.09,30.79,29.95
30.28,30.19,1965.97,30.7,29.86
30.2,30.11,1957.22,30.61,29.78
30.12,30.03,1948.84,30.53,29.69
30.04,29.95,1940.78,30.45,29.62
29.96,29.87,1933.02,30.37,29.54
29.89,29.8,1925.55,30.3,29.47
29.82,29.73,1918.33,30.22,29.4
29.75,29.66,1911.36,30.16,29.34
