open,close,Trading_turnover,high,low
33.91,33.81,2340.28,34.38,33.41
33.94,33.84,2343.68,34.41,33.44
33.87,33.77,2336.21,34.34,33.37
33.7,33.6,2318.7,34.17,33.21
33.47,33.37,2294.02,33.93,32.98
33.2,33.1,2265.46,33.65,32.71
32.92,32.82,2236.14,33.37,32.44
32.64,32.55,2207.8,33.09,32.17
32.39,32.29,2181.16,32.83,31.92
32.15,32.06,2157.2,32.59,31.69
31.95,31.86,2136.63,32.39,31.49
31.78,31.69,2119.24,32.22,31.33
31.63,31.53,2103.24,32.06,31.17
31.47,31.38,2087.36,31.9,31.02
31.32,31.23,2072.18,31.75,30.88
31.18,31.09,2057.94,31.61,30.74
31.05,30.96,2044.62,31.48,30.61
30.93,30.84,2032.1,31.35,30.49
30.82,30.72,2020.28,31.23,30.38
30.71,30.61,2009.08,31.12,30.27
30.6,30.51,1998.43,31.02,30.17
30.5,30.41,1988.28,30.92,30.07
30.41,30.32,1978.58,30.82,29.98
30.32,30.23,1969.31,30.73,29.89
30.23,30.14,1960.43,30.64,29.81
30.15,30.06,1951.91,30.56,29.72
30.07,29.98,1943.74,30.48,29.65
29.99,29.9,1935.87,30.4,29.57
29.92,29.83,1928.29,30.32,29.5
29.85,29.76,1920.98,30.25,29.43
