open,close,Trading_turnover,high,low
33.99,33.89,2348.36,34.45,33.49
34.01,33.91,2350.97,34.48,33.51
33.93,33.84,2342.97,34.4,33.44
33.76,33.66,2324.7,34.23,33.26
33.52,33.42,2299.17,33.98,33.03
33.24,33.15,2270.27,33.7,32.76
32.96,32.86,2240.77,33.41,32.48
32.69,32.59,2212.01,33.13,32.21
32.43,32.33,2185.09,32.87,31.96
32.19,32.09,2160.8,32.63,31.72
31.98,31.89,2139.77,32.42,31.52
31.81,31.72,2122.16,32.25,31.35
31.65,31.56,2105.99,32.09,31.2
31.5,31.4,2089.94,31.93,31.05
31.35,31.25,2074.6,31.77,30.9
31.21,31.11,2060.22,31.63,30.76
31.08,30.98,2046.77,31.5,30.63
30.95,30.86,2034.13,31.37,30.51
30.83,30.74,2022.2,31.25,30.4
30.72,30.63,2010.9,31.14,30.29
30.62,30.53,2000.17,31.03,30.19
30.52,30.43,1989.94,30.93,30.09
30.42,30.33,1980.16,30.84,29.99
30.33,30.24,1970.82,30.74,29.91
30.24,30.15,1961.87,30.66,29.82
30.16,30.07,1953.3,30.57,29.74
30.08,29.99,1945.07,30.49,29.66
30.0,29.91,1937.15,30.41,29.58
29.93,29.84,1929.53,30.34,29.51
29.86,29.77,1922.18,30.26,29.44
